,id_i,id_j,dist_m,n_samples,corr,gamma_semi,gamma_vario
1467,2710,16007,23449.92718490481,19,0.9085405373116198,47.89124547368421,46.51728700277006
1468,2710,16028,17438.125658431745,19,0.957301356526953,3.7215545263157916,3.708687069252078
1469,2710,16017,15875.490630042423,19,0.9615076397914788,4.645152,4.609409063711914
1470,2710,16016,15412.732317272314,19,0.9497846241815954,7.144298105263158,7.07424195013851
1471,2710,16015,14098.521369668451,19,0.9347136629365622,3.2325911578947366,3.196848221606649
1472,2710,16013,11583.614925352187,19,0.93693774392273,5.677408000000001,5.664540542936287
1473,2710,16006,12837.108403447144,19,0.9522859147664993,4.454999578947369,4.403529750692524
1474,2710,16029,9687.750719413418,19,0.9905754646216997,0.8149389473684215,0.8092200775623279
1475,2710,16008,8294.318468612353,19,0.9785805307598503,7.035639578947369,6.71395315235457
1476,2710,16095,6849.494717478148,19,0.9648352454751548,1.738536421052632,1.732817551246539
1477,2710,2790,5721.377735376397,19,0.9873162110423547,0.7334450526315791,0.7320153351800558
1478,2710,1720,5900.458362136689,19,0.9920289605672639,0.5704572631578948,0.5690275457063713
1479,2710,16083,43255.36899457211,19,0.8869892489986166,39.30722189473684,38.26495787257618
1480,2710,16080,41952.48694029005,19,0.8792498491220273,20.373473684210527,20.093249063711927
1481,2710,16076,35992.05352175434,19,0.8900342922804761,28.387040000000002,27.97385165650971
1482,2710,16077,38620.67062418427,19,0.8461600573738502,14.424419368421049,13.050460897506925
1483,2710,16082,43873.82037587115,19,0.9001275916508981,10.43121852631579,10.379748698060943
1484,2710,16078,38495.360475546906,19,0.8780900002316298,6.4923469473684206,6.4566040110803335
1485,2710,16081,39427.38493913689,19,0.8799486560905876,4.916798315789475,4.743802504155126
1486,2710,16079,37726.42437286298,19,0.9014666396139777,4.672316631578948,4.2090881772853175
1487,2710,2730,5954.925831115925,19,0.8916154093999321,4.427834947368419,4.312027833795012
1488,2710,2720,5581.5004417477285,19,0.8580907547759808,5.1341153684210505,5.121247911357337
1489,2710,2890,9216.884823405753,19,0.4195478615882405,17.466858105263157,16.092899634349035
1490,2710,2740,7989.746986586292,19,0.9704702471170029,1.168079157894736,1.1552117008310239
1491,2710,2840,9739.834716970076,19,0.962142849574934,1.43972547368421,1.4382957562326857
1492,2710,4200,43114.069647640354,19,0.48366848338565277,18.553443368421053,17.179484897506924
1494,2710,16067,25866.72723442354,19,0.9223128900641095,40.611124210526306,39.40873183379501
1495,2710,16066,26918.415069774685,19,0.8797782452756985,9.996584421052635,9.990865551246541
1496,2710,16057,24002.44804781478,19,0.8913568015403271,12.767376842105268,12.71590701385042
1497,2710,16061,24610.248453037693,19,0.894052951114698,5.704572631578947,5.681697152354573
1498,2710,16075,27641.34548777433,19,0.8987819679455782,4.074694736842106,3.794470116343491
1499,2710,16065,28351.698893363537,19,0.8776539160406174,5.97621894736842,5.4043319667590035
1500,2710,16064,17484.6064458454,19,0.9009703695821129,4.645151999999999,4.231963656509694
1501,2710,16062,18652.260248744944,19,0.9128034472027113,3.3684143157894737,3.225442570637119
1502,2710,16059,19891.95051869713,19,0.9027539618222862,5.297103157894736,4.780975157894736
1503,2710,16058,24860.623648363297,19,0.903410782156882,5.324267789473684,4.752380808864267
1504,2710,16063,25776.314374628404,19,-0.08107205054845235,21.650211368421054,19.47561112465374
1505,2710,2620,38868.95102123581,19,0.25440950545486074,18.87941894736842,18.12309841551247
1506,2710,2600,38195.847862933486,19,0.5449165163987956,16.679083789473683,15.55818530747922
1507,2710,2630,35191.834313116546,19,0.08650178532166004,23.741887999999996,23.461663379501385
1508,2710,2640,25262.40791844116,19,0.08647242061587593,25.42609515789474,25.403219678670354
1509,2710,16030,17399.181410842524,19,0.9585942966048923,22.954113684210522,21.911849662049864
1510,2710,16043,16063.484382169432,19,0.9836692651303526,54.81822652631579,50.952270537396124
1511,2710,16042,15329.264019154829,19,0.9909453765921886,24.2036867368421,22.452282858725763
1512,2710,16044,13818.414065163668,19,0.9973792621350172,21.813199157894744,19.63859891412743
1513,2710,16045,12302.018145988457,19,0.997289980899592,10.322560000000001,9.201661518005544
1514,2710,4150,33526.67678485712,19,0.17829406100961764,21.514388210526317,21.051159756232686
1515,2710,3740,32679.45645647571,19,0.10320472732829374,21.188412631578945,20.725184177285325
1516,2710,3880,29953.703610926885,19,0.12995932530091017,21.78603452631579,21.505809905817177
1517,2710,7020,17498.042143179584,19,0.7795105656664187,14.098443789473684,13.204870382271466
1518,2710,7030,33306.126530518886,19,0.005288059362748919,40.67394242105264,40.66956391135733
1519,2710,3760,25595.84887339657,19,0.18025292038176668,26.485515789473684,26.449772853185596
1521,2710,3690,38007.43688432547,19,0.4790006986571052,17.249541052631578,16.207277030470912
1522,2710,16025,19315.1907762946,19,0.9270112957938336,44.4956665263158,43.0316358559557
1523,2710,16023,19664.380262064526,19,0.9275331585951466,88.74685136842105,84.73077504709137
1524,2710,16024,19937.219432815287,19,0.9437076357332062,30.044082526315787,28.923184044321314
1525,2710,16021,18234.77943891917,19,0.9360101373187244,50.68920252631578,48.62469052631578
1526,2710,16022,16488.24419425731,19,0.9293851072690691,36.21045389473684,34.836495423822704
1527,2710,16026,16435.7962154426,19,0.9567224128924237,57.53468968421052,54.240620675900274
1528,2710,16027,15300.202996064134,19,0.941847667735885,33.76563705263158,32.56324467590027
1529,2710,16020,13351.203475002187,19,0.9297529525029162,36.21045389473684,34.836495423822704
1530,2710,16019,10258.156828341878,19,0.9738563096276189,10.920181894736842,10.45695344044322
1531,2710,16053,14460.869668894473,19,0.918802657271667,3.4227435789473684,3.1425189584487536
1532,2710,16052,15476.32402093811,19,0.9436415131344533,5.025456842105262,4.6122684986149585
1533,2710,16054,15676.298368221318,19,0.9510523759128223,6.7368286315789465,6.164941650969528
1534,2710,16051,14248.875398149292,19,0.9436415131344529,5.025456842105263,4.6122684986149585
1535,2710,3000,13882.116446701326,19,0.918918857585438,8.067895578947367,7.437390182825486
1536,2710,2900,14323.365589622,19,0.8821554747457684,9.779267368421051,9.087284121883656
1537,2710,1010,16917.598094824076,19,0.6722786320626838,11.925273263157896,11.512084919667588
1538,2710,16032,28772.11841337004,19,0.9086984101794919,90.02358905263158,86.72952004432133
1539,2710,16033,30557.44249792156,19,0.9946404789009661,1.358231578947369,1.266729662049862
1540,2710,16031,27602.582164584357,19,0.9938387395018726,0.3531402105263155,0.3517104930747921
1541,2710,16046,26309.535433333196,19,0.9761149222535042,22.98127831578947,21.517247645429364
1542,2710,16036,24125.6259479922,19,0.9467507130838443,2.0101827368421046,2.00446386703601
1543,2710,16047,20762.530601613762,19,0.984491256543897,3.7758837894736836,3.36269544598338
1544,2710,16034,23808.738451840378,19,0.7602435942009383,11.626462315789473,11.483490570637116
1545,2710,16005,11209.290269852554,19,0.9352918914414176,3.042438736842105,2.76221411634349
1546,2710,16050,14774.221000148527,19,0.912676398046096,4.454999578947368,4.1747749584487535
1548,2420,2440,5068.646834017865,19,0.9738337284921755,0.7334450526315784,0.69770211634349
1549,2420,2460,7519.151062931864,19,0.9928742218567816,0.5161279999999997,0.4803850637119112
1551,2420,4160,14084.947717570856,19,0.5472331391083489,8.258048,8.258048
1552,2420,2500,13846.87400040907,19,0.5125106476574001,7.6604261052631575,7.60895627700831
1553,2420,16093,9009.256817276288,19,0.9398169478064863,3.775883789473685,3.7058276343490326
1554,2420,5600,8273.14904226568,19,0.9545884236028058,2.9881094736842106,2.8966075567867033
1555,2420,16094,8107.956533787519,19,0.9674967935185904,2.3361583157894747,2.284688487534627
1556,2420,5700,9874.460403288456,19,0.9157713496421689,1.8200303157894737,1.7042232022160675
1557,2420,5800,8321.390371820935,19,0.8436933749860307,3.0424387368421053,3.0195632576177283
1558,2420,5900,8161.4016296842265,19,0.9001327362423474,1.9286888421052633,1.8929459058171745
1559,2420,5170,4679.470751614463,19,0.9624036056631402,0.7606096842105264,0.7377342049861498
1560,2420,5100,4740.932900039649,19,0.934620682801283,1.466890105263158,1.4668901052631582
1561,2420,5200,10544.780145454017,19,0.8680497386342592,2.4991461052631583,2.4762706260387812
1562,2420,5400,7689.100566172047,19,0.9282517944438641,2.0101827368421055,2.0101827368421055
1563,2420,6000,7293.137907420665,19,0.9895758809001223,0.7334450526315787,0.663388897506925
1564,2420,16084,43887.85851418567,19,0.848593066219118,41.48039242105264,40.10643395013851
1565,2420,16085,34644.19878486342,19,0.8477098095792625,45.74523957894737,44.28120890858725
1566,2420,16086,28380.220570401096,19,0.8773967370271567,18.390455578947368,17.874327578947362
1567,2420,16068,30391.84272067647,19,0.8707206302780941,14.886218105263161,14.605993484764548
1568,2420,16073,30590.675064232208,19,0.8562874802251172,17.87432757894737,17.508319911357344
1569,2420,16071,29648.286026160127,19,0.8420705681823095,21.106918736842115,20.69373039335181
1570,2420,16069,30200.357205985012,19,0.8420705681823095,21.106918736842115,20.69373039335181
1571,2420,16070,31848.706286125464,19,0.5082556106787727,10.594206315789473,9.473307833795014
1572,2420,16072,32549.43795927493,19,0.867281802129123,4.971127578947368,4.969697861495845
1573,2420,16074,32718.336110674147,19,0.8276647165759786,4.020365473684211,3.9688956454293645
1574,2420,16037,23075.496641047608,19,0.8983538442813374,62.777463578947376,59.344711977839346
1575,2420,16039,21580.097927379218,19,0.9698720758811097,56.013470315789476,51.52987638781162
1576,2420,3640,38448.312567142726,19,0.43154241840228025,8.638352842105263,8.175124387811636
1577,2420,2610,37191.734929011836,19,0.48067119763854077,8.14938947368421,7.783381806094184
1578,2420,16018,25218.14150067198,19,0.8516213668770014,96.29861894736845,92.5799238559557
1579,2420,16007,23610.664405648207,19,0.8625197532868822,66.55334736842106,64.0313257839335
1580,2420,16028,17091.33812989337,19,0.9241883957261522,9.23597473684211,8.955750116343491
1581,2420,16017,15446.238410255692,19,0.9295411601813319,11.137498947368421,10.771491279778397
1582,2420,16016,15049.96433458297,19,0.9140002498775373,14.831888842105265,14.36866038781164
1583,2420,16015,13807.691775386107,19,0.8946983442876149,6.682499368421053,6.631029540166207
1584,2420,16013,11213.871062581497,19,0.8963663036816123,11.898108631578948,11.61788401108033
1585,2420,16006,11776.204321369347,19,0.9181096932794669,10.404053894736844,9.990865551246538
1586,2420,16029,9659.800744208904,19,0.9711367604008471,4.645152000000002,4.403529750692523
1587,2420,16008,8414.385496649002,19,0.9526624956236595,15.755486315789474,14.788997318559556
1588,2420,16095,5711.117784712722,19,0.9343781738442963,5.07978610526316,4.963978991689753
1589,2420,2790,4896.078390429846,19,0.9671925614941165,3.9660362105263163,3.8230644653739594
1590,2420,1720,5964.766163240596,19,0.97545336056623,3.911706947368421,3.7058276343490304
1591,2420,16083,43097.799859065606,19,0.8371499466322402,55.47017768421053,53.40566568421053
1592,2420,16080,41727.25559857031,19,0.8272839397496659,31.266490947368425,30.372917540166206
1593,2420,16076,35873.2595952768,19,0.8403149288039545,41.94219115789475,40.82129267590029
1594,2420,16077,38357.57367804297,19,0.7908603619016925,6.628170105263157,6.05628312465374
1595,2420,16082,43418.46306130493,19,0.8526801077631389,18.010150736842103,17.596962393351806
1596,2420,16078,38040.815119889296,19,0.8264538863088766,10.376889263157896,10.32541943490305
1597,2420,16081,38655.30086671674,19,0.8283423527668489,6.628170105263159,6.628170105263159
1598,2420,16079,36907.72203934541,19,0.854202404448345,3.0152741052631584,2.9452179501385047
1599,2420,2730,6427.861932867332,19,0.9319568401050687,1.4668901052631569,1.461171235457063
1600,2420,2720,6490.7859548450715,19,0.9046967199962865,3.0424387368421044,2.950936819944597
1601,2420,2890,9193.554042649044,19,0.5082556106787725,7.986401684210524,7.414514703601106
1602,2420,2740,8941.000210656017,19,0.98919654148397,1.2495730526315787,1.1580711357340716
1603,2420,2840,10563.257073257108,19,0.9838267998973039,1.6298778947368424,1.4869061495844875
1604,2420,4200,40861.08077186238,19,0.5305880541782954,8.909999157894738,8.338112177285316
1606,2420,16067,25943.367645857386,19,0.879220944474834,58.186640842105255,55.89909291966758
1607,2420,16066,26247.981874529305,19,0.8288465028302259,16.48893136842106,16.247309119113577
1608,2420,16057,23106.10031058688,19,0.8420705681823095,21.10691873684211,20.69373039335181
1609,2420,16061,23651.05706729403,19,0.8454565316328221,9.697773473684212,9.62771731855956
1610,2420,16075,26534.941310388316,19,0.8514946161597147,3.7215545263157894,3.708687069252077
1611,2420,16065,26976.94210842143,19,0.826730736654587,3.341249684210527,3.2254425706371204
1612,2420,16064,16076.815096582573,19,0.8543399415495919,2.9881094736842106,2.936639645429363
1613,2420,16062,17517.163655607703,19,0.869304388309654,3.9932008421052636,3.99177112465374
1614,2420,16059,18633.935769328706,19,0.8566875842372377,2.7707924210526316,2.6792905041551247
1615,2420,16058,23580.850752646686,19,0.8566334284429691,2.7979570526315793,2.6821499390581733
1616,2420,16063,24463.94510154029,19,-0.08188562616491343,11.191828210526314,10.070929728531857
1617,2420,2620,36996.43587369992,19,0.2684041470770691,9.670608842105262,9.46472952908587
1618,2420,2600,36056.142909874325,19,0.5250760252859803,8.067895578947367,7.654707235457065
1619,2420,2630,33275.81586371198,19,0.07848893731648399,14.75039494736842,14.737527490304707
1620,2420,2640,23129.195615703222,19,0.08104866893023013,16.81490694736842,16.744850792243763
1621,2420,16030,18183.83142235688,19,0.9249378403418843,37.21554526315789,35.151033263157906
1622,2420,16043,17083.402178487344,19,0.9613591074648511,76.74008421052632,71.06553564542935
1623,2420,16042,16541.211326630684,19,0.9733617325586807,39.38871578947368,36.36343366204985
1624,2420,16044,15150.944561787443,19,0.987547719200096,36.183289263157896,32.608995634349036
1625,2420,16045,13767.933156935016,19,0.9967745550161012,20.34630905263158,18.17170880886427
1626,2420,4150,31274.369314596795,19,0.16918800441197276,12.903199999999998,12.833143844875346
1627,2420,3740,30567.36421289446,19,0.0873231899559119,12.033931789473684,11.96387563434903
1628,2420,3880,27706.794205317525,19,0.11326344905433745,13.066187789473684,13.053320332409973
1629,2420,7020,15297.875260718976,19,0.782245954251976,6.139206736842105,5.8589821163434905
1630,2420,7030,31278.71118794828,19,-0.0007074339318860143,31.655284736842106,31.53295453739612
1631,2420,3760,23906.107744692512,19,0.1843487354661355,18.634937263157894,18.583467434903046
1633,2420,3690,35839.37691365245,19,0.4753131173940377,8.366706526315788,8.000698858725762
1634,2420,16025,19507.92979176271,19,0.8850489935376658,63.04910989473685,60.405562326869834
1635,2420,16023,20248.19683508439,19,0.8858665019868228,114.90639157894736,109.05026889750688
1636,2420,16024,20272.325623203116,19,0.9053811271352735,45.82673347368421,43.65213322991687
1637,2420,16021,18608.379373459167,19,0.8956886043551736,70.81819452631578,67.38544292520773
1638,2420,16022,16993.760145632215,19,0.8875299881330317,53.07969010526316,50.55766852077562
1639,2420,16026,17075.8232175883,19,0.9227642711134788,79.51087663157894,74.53403018282545
1640,2420,16027,15535.668201231458,19,0.9037570472568783,50.363226947368425,48.075679024930736
1641,2420,16020,13939.239175336916,19,0.8881585035862621,53.07969010526316,50.55766852077562
1642,2420,16019,10829.680442966464,19,0.9468420764709369,21.324235789473686,20.121843412742386
1643,2420,16053,12993.177688099888,19,0.8755131782072486,3.1782618947368424,3.1653944376731302
1644,2420,16052,13780.505056846605,19,0.910498727273214,1.8471949473684213,1.795725119113574
1645,2420,16054,13842.669233993374,19,0.9223482225052493,2.2546644210526314,2.138857307479225
1646,2420,16051,12207.899972770689,19,0.9104987272732136,1.8471949473684208,1.7957251191135735
1647,2420,3000,11672.818815119617,19,0.8845782621162942,3.042438736842105,2.89946699168975
1648,2420,2900,12067.670721327191,19,0.8539255156164909,3.884542315789473,3.7115465041551245
1649,2420,1010,14763.224641883855,19,0.6581478731612473,5.704572631578947,5.6531028033241
1650,2420,16032,29279.481617958867,19,0.8626742942362455,115.74849515789474,110.77164870914123
1651,2420,16033,31412.77142744732,19,0.9791763217426859,6.275029894736844,5.758901894736842
1652,2420,16031,28674.848465659314,19,0.9976756520966236,1.0322560000000005,0.8263766869806094
1653,2420,16046,27183.08244705009,19,0.9492925686759763,37.677344,35.03379643213295
1654,2420,16036,25328.968181818836,19,0.9736042473628908,1.9286888421052624,1.6870665927977835
1655,2420,16047,22014.03536152602,19,0.9952684485259192,9.344633263157894,8.223734781163435
1656,2420,16034,25262.343506387104,19,0.8191438240000014,10.567041684210528,9.936536288088647
1657,2420,16005,9125.301513574992,19,0.8958391742233657,2.471981473684211,2.4591140166204988
1658,2420,16050,12829.429592817203,19,0.8725901187908232,2.471981473684211,2.459114016620499
1770,2440,2460,2570.755857952045,19,0.9885841193637254,0.1629877894736842,0.1629877894736842
1772,2440,4160,9305.532158939173,19,0.47190410849616193,8.067895578947368,8.032152642659282
1773,2440,2500,8800.242794954831,19,0.5538493911000799,5.297103157894736,5.295673440443213
1774,2440,16093,11103.671107586566,19,0.8431090249644775,7.660426105263158,7.454546792243768
1775,2440,5600,10235.669829901093,19,0.8648043814913288,6.601005473684208,6.359383224376731
1776,2440,16094,9907.827076555233,19,0.8895749936068611,5.5687494736842105,5.395753662049863
1777,2440,5700,10315.310107234558,19,0.8069606997366022,2.6621338947368423,2.639258415512465
1778,2440,5800,7336.05624677372,19,0.7019687891890031,4.971127578947368,4.969697861495844
1779,2440,5900,6043.97058652039,19,0.7872963761561179,3.3140850526315795,3.3140850526315795
1780,2440,5170,5318.729902285382,19,0.881867172075776,1.9830181052631581,1.9815883878116338
1781,2440,5100,3494.6146764715277,19,0.8304053924902227,3.6672252631578943,3.631482326869805
1782,2440,5200,6840.2106827669695,19,0.7420997451271472,3.9932008421052627,3.9917711246537393
1783,2440,5400,4684.026273477189,19,0.8252081132908337,4.645151999999999,4.609409063711911
1784,2440,6000,2605.115853420895,19,0.9405499897972442,0.8149389473684211,0.8092200775623266
1785,2440,16084,48035.14269939747,19,0.7106533066097739,53.025360842105265,51.172447024930754
1786,2440,16085,38815.241683026434,19,0.7106377640748659,57.77917136842106,55.82188817728533
1787,2440,16086,32413.60531139193,19,0.7511262294346375,26.241034105263154,25.417516853185592
1788,2440,16068,34070.36002617717,19,0.7398385953044172,22.03051621052632,21.514388210526313
1789,2440,16073,34072.82667509348,19,0.7190467468679008,25.670576842105262,25.04007144598337
1790,2440,16071,32969.8885983261,19,0.7016220793404726,29.446460631578955,28.754477385041547
1791,2440,16069,33503.95032811534,19,0.7016220793404726,29.446460631578955,28.754477385041547
1792,2440,16070,34496.89536868124,19,0.6871842709362768,7.198627368421053,6.4423068365650975
1793,2440,16072,35182.418803430824,19,0.7372305889018328,8.855669894736842,8.804200066481995
1794,2440,16074,34998.32290814415,19,0.6845317065493285,6.655334736842105,6.6539050193905815
1795,2440,16037,27827.902345398175,19,0.7784127479779701,76.71291957894738,72.54386349030474
1796,2440,16039,26515.323279965705,19,0.8946436418331178,68.04740210526316,62.72742346814406
1797,2440,3640,34519.89714893103,19,0.5418142745462777,5.297103157894737,5.055480908587257
1798,2440,2610,32377.536152805766,19,0.38352277408289226,6.166371368421053,5.993375556786703
1799,2440,16018,29539.60152167694,19,0.7147395637786881,113.49383073684213,109.0102368088643
1800,2440,16007,27852.04584572044,19,0.7292923488742881,80.9777667368421,77.81952088642662
1801,2440,16028,20806.542892684098,19,0.8162990826326366,15.076370526315792,14.560242526315786
1802,2440,16017,19095.974829659073,19,0.8264269534592976,17.41252884210526,16.78202344598338
1803,2440,16016,18807.514434390134,19,0.802965197014314,21.976186947368422,21.219866415512474
1804,2440,16015,17706.652012172784,19,0.7749577180462742,11.54496842105263,11.37197260941828
1805,2440,16013,15130.41685281257,19,0.7776411331417864,18.33612631578947,17.819998315789466
1806,2440,16006,14556.427573602836,19,0.8104956223725039,16.461766736842108,15.769783490304711
1807,2440,16029,14033.707536799231,19,0.8970647364846999,8.855669894736842,8.39244144044322
1808,2440,16008,12978.954396857205,19,0.8641827037149052,22.899784421052626,21.525825950138504
1809,2440,16095,9139.514276200185,19,0.8344408667498874,9.50762105263158,9.227396432132965
1810,2440,2790,8925.563233482844,19,0.8890147528094243,7.959237052631577,7.637550626038781
1811,2440,1720,10642.823969043518,19,0.9020424868006105,7.904907789473682,7.491719445983377
1812,2440,16083,46775.34784495664,19,0.6948275028248281,68.75368252631579,66.11013495844877
1813,2440,16080,45309.757890490575,19,0.6816530384128727,41.344569263157894,40.05782355678672
1814,2440,16076,39649.777085289636,19,0.6994042141259867,53.54148884210527,51.984526537396114
1815,2440,16077,41902.32140900663,19,0.6408550438014634,4.971127578947368,4.649441152354569
1816,2440,16082,46616.14755581852,19,0.7179287651246041,25.697741473684204,25.005758227146814
1817,2440,16078,41276.51660446243,19,0.6833311711914032,15.999967999999997,15.826972188365648
1818,2440,16081,41300.77928618184,19,0.6852201250689793,10.893017263157896,10.857274326869808
1819,2440,16079,39475.73415445636,19,0.7198042832510685,5.05262147368421,5.046902603878116
1820,2440,2730,6317.080689784591,19,0.9889933994767673,0.7334450526315784,0.6633888975069249
1821,2440,2720,7244.196152531861,19,0.9765620651852421,2.3633229473684203,2.121700698060942
1822,2440,2890,7066.485806414711,19,0.6871842709362764,4.156188631578948,3.834502204986148
1823,2440,2740,9059.654042082022,19,0.9963463368041217,2.4176522105263154,2.176029961218837
1824,2440,2840,10073.756379927347,19,0.997717226652571,2.7436277894736847,2.4219413628808866
1825,2440,4200,37337.71252583312,19,0.6394121023685143,5.677408000000001,5.355721573407201
1827,2440,16067,30061.351111575084,19,0.753199919408534,71.6331334736842,68.73795563434902
1828,2440,16066,29238.47729860675,19,0.682813486392165,23.850546526315792,23.387318072022172
1829,2440,16057,25726.865867598306,19,0.7016220793404726,29.446460631578947,28.754477385041547
1830,2440,16061,26129.860220907885,19,0.7058140568461532,15.320852210526315,15.114972897506926
1831,2440,16075,28628.077021179353,19,0.7134113435795173,6.628170105263157,6.622451235457061
1832,2440,16065,28391.727033176252,19,0.6804218305505016,4.943962947368421,4.921087468144045
1833,2440,16064,17773.785836172567,19,0.7170532381024365,5.0797861052631585,5.078356387811636
1834,2440,16062,19808.8160415649,19,0.735866825021595,7.443109052631577,7.391639224376731
1835,2440,16059,20592.50999314397,19,0.7200921280950359,4.319176421052632,4.3063089639889185
1836,2440,16058,25324.478615004915,19,0.7232298265122882,4.292011789473684,4.2691363102493085
1837,2440,16063,26101.58140355045,19,-0.08084520834544433,7.850578526315791,7.094257994459833
1838,2440,2620,32052.913681488266,19,0.3004962568623346,6.709664000000001,6.639607844875346
1839,2440,2600,31654.088354914205,19,0.4628772572954082,5.758901894736843,5.553022581717452
1840,2440,2630,28380.323838954646,19,0.06360165938894048,12.169754947368421,12.164036077562328
1841,2440,2640,18745.459737894165,19,0.05191886816986155,14.668901052631577,14.463021739612193
1842,2440,16030,23023.29021310721,19,0.8182384784988718,47.999903999999994,45.35635643213295
1843,2440,16043,22052.39658238121,19,0.8773397314343161,91.00151578947369,84.39050229362881
1844,2440,16042,21577.47342110024,19,0.8990871712507625,49.68411115789473,45.965416066482014
1845,2440,16044,20212.369600035832,19,0.9330251067676516,45.39209936842105,41.06720407756234
1846,2440,16045,18836.088305927282,19,0.9628710995487463,26.838655999999997,24.070723013850415
1847,2440,4150,27784.97316213851,19,0.143134248039982,10.594206315789474,10.588487445983379
1848,2440,3740,26079.104919033365,19,0.0490975208585814,9.50762105263158,9.501902182825484
1849,2440,3880,24124.06515748875,19,0.07233248089225539,10.811523368421053,10.80580449861496
1850,2440,7020,13542.334555694531,19,0.7481987798518569,4.047530105263158,3.931722991689751
1851,2440,7030,30249.83126236589,19,-0.013968909146222772,29.183303263157892,28.89298126315789
1852,2440,3760,18849.256498624163,19,0.18319480583911876,16.488931368421053,16.315935556786705
1854,2440,3690,31558.834338141816,19,0.46485994798630464,5.7317372631578944,5.558741451523545
1855,2440,16025,23836.31595318212,19,0.761328896376989,76.98456589473686,73.69049688642662
1856,2440,16023,24929.639611384555,19,0.7617309809054523,133.40550568421054,126.59862089750689
1857,2440,16024,24734.691786341944,19,0.7904796880213588,57.7520067368421,54.98407375069252
1858,2440,16021,23127.386273152624,19,0.7764892331422725,85.4599309473684,81.29087485872576
1859,2440,16022,21646.27239061515,19,0.763961261952442,65.98289010526315,62.824644254847655
1860,2440,16026,21828.69678298729,19,0.8142772451997508,94.80456421052631,88.94844152908587
1861,2440,16027,19974.4305985146,19,0.7879670163016611,62.83179284210527,59.9366150027701
1862,2440,16020,18694.0432430168,19,0.7637435585685122,66.03721936842106,62.87897351800556
1863,2440,16019,15628.234208389431,19,0.8522407579981569,29.609448421052626,27.956695047091415
1864,2440,16053,14733.568816947083,19,0.745462702394232,6.030548210526315,6.02482934072022
1865,2440,16052,14769.4326958574,19,0.7947858151594113,2.797957052631579,2.796527335180055
1866,2440,16054,14324.767116576948,19,0.8136993936008401,2.3904875789473685,2.3676120997229915
1867,2440,16051,11874.10298372936,19,0.7947858151594108,2.7979570526315793,2.7965273351800555
1868,2440,3000,10103.107982767811,19,0.7636230775739967,2.9609448421052633,2.925201905817174
1869,2440,2900,9514.560043364163,19,0.737393310072748,3.3140850526315795,3.2626152243767303
1870,2440,1010,10569.187579234624,19,0.5902871728184581,4.75381052631579,4.752380808864267
1871,2440,16032,33835.181693522645,19,0.7296871550811342,134.46492631578948,128.60880363434902
1872,2440,16033,36241.396730179236,19,0.9109078578759378,10.974511157894737,10.150993905817174
1873,2440,16031,33634.989205252874,19,0.9681409881609784,3.015274105263158,2.602085761772853
1874,2440,16046,32035.78146867572,19,0.8568919419090676,48.24438568421052,44.95031667590028
1875,2440,16036,30347.409414125752,19,0.996009703372859,2.825121684210525,2.3618932299168973
1876,2440,16047,27051.177388865694,19,0.9868766006626568,13.174846315789472,11.617884011080335
1877,2440,16034,30330.121223057926,19,0.9238739571628574,9.39896252631579,8.432473529085877
1878,2440,16005,8956.399073225386,19,0.7773056623098007,4.943962947368421,4.938244077562325
1879,2440,16050,12924.321966064881,19,0.7399544914543097,4.346341052631579,4.3406221828254825
1881,2460,4160,6738.309384233517,19,0.5712456635558391,6.383688421052632,6.347945484764543
1882,2460,2500,6349.652543526018,19,0.5842615339493192,4.699481263157895,4.698051545706371
1883,2460,16093,12047.745293050764,19,0.9092062122116447,6.356523789473684,6.150644476454296
1884,2460,5600,11186.070335336937,19,0.9255170564960162,5.46009094736842,5.218468698060943
1885,2460,16094,10813.096826862642,19,0.9420093334477205,4.6451519999999995,4.472156188365653
1886,2460,5700,10532.904908025017,19,0.882111099675934,1.5755486315789475,1.5526731523545707
1887,2460,5800,7179.262774554698,19,0.7942021800527752,3.4499082105263157,3.4484784930747914
1888,2460,5900,5447.952620400761,19,0.8678769830271774,2.064512,2.0645119999999992
1889,2460,5170,6477.350462106338,19,0.9393429272308814,1.113749894736842,1.1123201772853182
1890,2460,5100,4489.472246653406,19,0.898543815881438,2.5263107368421047,2.490567800554016
1891,2460,5200,4941.194793104012,19,0.8322223258371759,2.58064,2.5792102825484755
1892,2460,5400,3813.503069794952,19,0.8956470983431792,3.3955789473684206,3.3598360110803314
1893,2460,6000,756.3591102426686,19,0.9795774112242102,0.27164631578947374,0.2659274459833795
1894,2460,16084,49558.98411661602,19,0.7998535647890428,49.711275789473696,47.85836197229918
1895,2460,16085,40380.12797350804,19,0.7987337278980345,54.41075705263158,52.45347386149585
1896,2460,16086,33917.247872099375,19,0.8327101182402884,23.90487578947368,23.08135853739612
1897,2460,16068,35349.85554834937,19,0.823410932158164,19.748687157894743,19.23255915789473
1898,2460,16073,35237.09665321202,19,0.8056365618321909,23.171430736842105,22.54092534072021
1899,2460,16071,34048.84997068191,19,0.7909668583116993,26.729997473684215,26.038014227146817
1900,2460,16069,34569.12600673881,19,0.7909668583116993,26.729997473684215,26.038014227146817
1901,2460,16070,35190.38788493104,19,0.5797961435260033,6.818322526315789,6.062001994459836
1902,2460,16072,35862.78680895462,19,0.8211072663999865,7.117133473684209,7.065663645429363
