,gamma_vario
1349,38.68869038227147
1350,26.66708990581718
1351,16.075743024930755
1352,29.78673338504157
1353,3.434181318559557
1354,5.398613096952907
1355,3.434181318559555
1356,6.210692609418281
1357,3.611466282548477
1358,4.635143977839335
1359,21.980476099722996
1360,9.57338805540166
1361,11.48063113573407
1362,25.832134914127423
1363,2.041636520775624
1364,48.29299607756235
1365,38.848282592797794
1366,12.16117664265928
1367,12.878894803324103
1368,9.41611913573407
1369,16.530393174515236
1370,18.257491855955678
1371,34.19884144044322
1372,22.666740476454297
1373,8.546850925207758
1374,32.59952375623268
1375,21.52582595013851
1376,10.614222360110803
1377,39.463061096952906
1378,2.622101806094183
1379,1.4125608421052631
1380,3.0738925207756234
1381,6.522371013850415
1382,5.078356387811635
1383,30.604531767313023
1384,9.724938105263158
1385,15.026330415512467
1386,25.660568819944604
1387,0.6662483324099728
1388,5.2270470027700835
1389,106.12506699168975
1390,95.0390378725762
1391,20.17045380609419
1392,21.680235434903054
1393,31.722570814404442
1394,15.352305994459847
1395,31.28793670914128
1396,2.1903271357340737
1397,8.521116011080334
1398,90.0893560554017
1399,15.81267501385042
1400,27.645016642659286
1401,36.14611660941829
1402,52.453473861495844
1403,72.22360678116345
1404,72.38087570083104
1405,55.22426628254851
1406,105.79051310803328
1407,18.792206182825485
1408,13.53084596121884
1409,27.141756099723004
1410,45.89964906371195
1411,57.50609533518008
1412,52.53067860387813
1413,41.58190236011081
1414,57.208714105263184
1415,57.12579049307482
1416,108.68426122991688
1417,105.43022431024936
1418,97.48671414958451
1419,109.13891137950144
1420,109.77656536288089
1421,3.331241662049866
1422,11.706526493074792
1423,21.860379833795015
1424,104.06627386149584
1425,105.69615175623271
1426,104.73824106371194
1427,93.6665091191136
1428,126.91726917451524
1429,109.30189916897511
1430,100.68928124099727
1431,1.3782476232687024
1432,0.43463410526315566
1433,0.609059634349032
1434,1.5955646759002746
1435,0.5547303711911372
1436,61.983970393351804
1437,69.73017954570639
1438,61.98397039335179
1439,72.84982302493079
1440,78.68307022714679
1441,84.09598049861496
1442,28.811666083102512
1443,49.0307302825485
1444,4.349200487534631
1445,58.39823902493077
1446,36.2862289196676
1447,81.94854488642663
1448,47.52952695844878
1449,55.08129453739616
1450,11.869514282548481
1451,16.03857037119114
1452,87.25279663157892
1453,99.63986863157892
1454,99.65702524099723
1455,93.46062980609416
1456,105.1757346038781
1457,106.55684166204988
1458,3.0452981717451486
1459,10.75147523545706
1460,102.35919122437673
1461,101.69866176177283
1462,88.61388764542933
1463,123.78332852077564
1464,103.94331816066482
1465,95.75961546814403
1466,6.021969905817174
1467,59.59062337950139
1468,66.62483324099719
1469,59.5906233795014
1470,70.21342404432131
1471,23.278659545706365
1472,40.58681901385042
1473,2.6106640664819944
1474,45.79099053739611
1475,23.544586991689748
1476,60.59142559556788
1477,54.21488576177286
1478,61.54647685318561
1479,2.1131223933518006
1480,0.42891523545706367
1481,5.761761329639889
1482,71.94910103047093
1483,49.38530021052634
1484,0.6290756786703601
1485,93.51495906925206
1486,4.746661939058172
1487,6.856924897506924
1488,26.647073861495844
1489,13.762460188365646
1490,74.46254431024933
1491,13.593753529085872
1492,30.984836609418277
1493,20.56219638781164
1494,9.70206262603878
1495,1.0093805207756235
1496,14.33434716897507
1497,1.0637097839335181
1498,9.564809750692518
1499,4.05181925761773
1500,65.31807149030472
1501,67.65994867590028
1502,47.369398603878125
1503,0.42891523545706367
1504,0.5976218947368421
1505,155.087170836565
1506,82.71487344044321
1507,116.67066291412745
1508,82.76920270360111
1509,4.203369307479224
1510,2.8365594238227145
1511,4.312027833795014
1512,23.64752664819944
1513,13.004709939058172
1514,67.19957965650967
1515,15.01489267590028
1516,30.807551645429367
1517,25.940793440443212
1518,6.250724698060941
1519,145.81116401108045
1520,144.89900427700832
1521,135.07970481994462
1522,147.40958812188373
1523,147.66979669806094
1524,29.14621996675901
1525,45.15905542382274
1526,143.61797744044324
1527,142.08532033241005
1528,131.38531492520778
1529,164.86411491412747
1530,139.21158825484764
1531,80.43304438781169
1532,65.22656957340722
1533,123.45324250415517
1534,109.51921622160661
1535,108.94446980609418
1536,100.44908870914124
1537,111.87539058171747
1538,112.42154264819948
1539,17.076545240997223
1540,27.939538437673132
1541,108.2410488199446
1542,107.14874468698059
1543,97.1121281772853
1544,129.19123478116344
1545,103.95761533518007
1546,54.129102714681444
1547,42.9115395900277
1548,91.70207734072021
1549,30.40151188919668
1550,30.87045921329641
1551,26.469788897506927
1552,35.09098513019391
1553,36.52070258171745
1554,13.141962814404433
1555,8.04359038227147
1556,31.939887867036006
1557,32.211534182825496
1558,24.250867412742377
1559,51.969335789473675
1560,28.051056398891973
1561,6.024829340720222
1562,7.21721369529086
1563,26.79576447645429
1564,34.221716919667614
1565,40.44098783379502
1566,27.725080819944605
1567,7.257245783933522
1568,39.87767915789476
1569,45.65373766204987
1570,32.76340511911357
1571,10.27109017174516
1572,23.698996476454294
1573,29.68951259833795
1574,18.334696598337953
1575,5.055480908587259
1576,15.529590958448763
1577,33.82425546814404
1578,29.403569108033228
1579,39.617470581717456
1580,34.87366807756232
1581,35.036655867036
1582,27.347635412742374
1583,54.903115999999976
1584,41.19873808310249
1585,11.706526493074787
1586,15.189318204986149
1587,11.706526493074787
1588,16.67050548476454
1589,8.469646182825482
1590,8.958609551246537
1591,17.596962393351795
1592,6.2106926094182855
1593,24.039269229916897
1594,18.546294781163432
1595,31.97134165096953
1596,1.8243194681440449
1597,1.269589096952909
1598,5.187014914127426
1599,9.356071002770085
1600,7.365904310249306
1601,9.075846382271468
1602,32.18293983379501
1603,27.73937799445983
1604,36.046036387811625
1605,37.5615368864266
1606,8.795621761772853
1607,12.704469274238232
1608,8.05502812188366
1609,33.18660148476453
1610,33.329573229916896
1611,25.600520686980612
1612,53.464105385041556
1613,38.53660418836565
1614,29.38355306371192
1615,54.620925518005535
1616,16.301638382271463
1617,32.35736536288089
1618,16.355967645429356
1619,10.788647889196676
1620,14.137046160664825
1621,10.84297715235457
1622,15.555325872576178
1623,1.6241590249307485
1624,6.945567379501389
1625,9.790705108033244
1626,12.038220941828257
1627,7.677582714681439
1628,28.11968283656509
1629,8.392441440443214
1630,28.199747013850416
1631,23.190017063711913
1632,20.553618083102492
1633,30.698893119113574
1634,25.94079344044322
1635,26.47264833240998
1636,18.217459767313027
1637,45.93735786149584
1638,31.68539816066483
1639,6.736828631578947
1640,9.08728412188366
1641,6.736828631578947
1642,10.517001573407201
1643,2.1445761772853196
1644,5.447223490304712
1645,14.137046160664825
1646,5.893295335180059
1647,34.24459239889195
1648,21.648781650969525
1649,42.71995745152354
1650,3.9688956454293636
1651,4.617987368421051
1652,10.994527202216066
1653,16.63905170083102
1654,13.911150803324096
1655,16.11291567867036
1656,38.347881484764535
1657,48.78767831578947
1658,5.967640642659283
1659,3.7515785927977836
1660,44.59574674792244
1661,44.570011833795
1662,35.471289972299154
1663,65.15561984487535
1664,48.65042544044321
1665,43.95237389473684
1666,11.260454648199447
1667,17.877187013850413
1668,21.963319490304702
1669,17.931516277008303
1670,23.89915691966758
1671,2.2389375290858715
1672,9.825018326869806
1673,4.503609972299169
1674,14.400114171745148
1675,6.079158603878113
1676,29.057577484764543
1677,15.014892675900281
1678,26.152391623268702
1679,11.043137595567869
1680,15.884160886426594
1681,22.29501393905818
1682,22.921230182825486
1683,19.13533837119114
1684,27.28472784487535
1685,29.00610765650969
1686,17.616978437673133
1687,9.95941176731302
1688,24.190819279778403
1689,24.676923213296405
1690,17.19950094182826
1691,44.05584969529085
1692,30.656001595567876
1693,20.43066238227147
1694,24.656907168975067
1695,5.627367889196675
1696,8.012136598337952
1697,5.627367889196674
1698,9.235974736842106
1699,1.0522720443213298
1700,3.274052963988921
1701,15.841269362880885
1702,7.3659043102493085
1703,6.573840842105262
1704,21.634484476454297
1705,4.086132476454296
1706,21.53154481994459
1707,28.808806648199447
1708,16.670505484764544
1709,1.9501346038781164
1710,21.788893961218832
1711,22.538065905817177
1712,19.252575202216068
1713,27.467731678670354
1714,29.166236011080333
1715,15.864144842105269
1716,7.568924188365652
1717,24.556826947368418
1718,25.131573362880886
1719,16.90783858171745
1720,44.52050786703601
1721,20.284831202216065
1722,1.6842071578947362
1723,3.763016332409972
1724,16.31879499168975
1725,3.860237119113573
1726,77.60792270360112
1727,10.4254996565097
1728,69.88458903047092
1729,52.66507204432133
1730,93.25475049307482
1731,12.444260698060935
1732,37.01252538504157
1733,47.28647499168974
1734,95.15055583379501
1735,92.15386805540166
1736,84.31329755124652
1737,94.00392243767315
1738,94.2183800554017
1739,4.2376825263157905
1740,17.179484897506924
1741,25.50615933518005
1742,89.65472195013851
1743,91.0129535290859
1744,90.03788622714681
1745,81.59397495844877
1746,112.38848043213295
1747,87.75605717451525
1748,12.941802371191132
1749,2.253234703601108
1750,3.1682538725761744
1751,1.1723683102493077
1752,6.839768288088642
1753,1.118039047091413
1754,52.43059838227148
1755,59.67354699168976
1756,52.484927645429366
1757,26.458351157894736
1758,45.10472616066483
1759,6.782579590027703
1760,56.016329750692506
1761,37.724524675900284
1762,83.11805376177283
1763,45.70520749030472
1764,2.1359978725761786
1765,21.68023543490305
1766,45.141898814404456
1767,31.596755678670366
1768,60.20826131855957
1769,1.103741872576177
1770,17.45970951800555
1771,15.094956853185602
1772,59.84225365096953
1773,53.38279020498615
1774,62.49866867590031
1775,63.156338703601115
1776,14.997736066481991
1777,17.26812737950139
1778,59.38474406648201
1779,59.11309775069255
1780,58.96726657063713
1781,51.20390080886426
1782,80.07472145152354
1783,65.73840842105263
1784,56.19075527977842
1785,29.798171124653717
1786,4.992573340720219
1787,28.642959423822713
1788,33.87858473130194
1789,28.53430089750692
1790,35.70862306925208
1791,39.980618814404444
1792,44.67009205540165
1793,12.552919224376737
1794,24.93999122437673
1795,34.18454426592798
1796,23.321551069252074
1797,58.272423889196695
1798,19.19824593905818
1799,23.54458699168976
1800,76.24397225484768
1801,75.94659102493075
1802,68.52063858171746
1803,78.78886931855956
1804,79.5323223933518
1805,14.302893385041552
1806,19.63002060941828
1807,75.15166812188367
1808,74.49685752908589
1809,65.98717925761771
1810,95.64148506371191
1811,71.55449901385043
1812,33.915757385041545
1813,28.903168000000004
1814,68.95527268698059
1815,31.645366072022153
1816,5.218468698060943
1817,8.598320753462604
1818,12.733063623268697
1819,12.947521240997233
1820,1.1409145263157894
1821,35.339755966759
1822,18.86941092520776
1823,7.546048709141272
1824,5.15270169529086
1825,9.393243656509696
1826,3.814486160664822
1827,3.8745342936288103
1828,2.4076441883656505
1829,0.9378946481994459
1830,6.56812197229917
1831,8.655509451523546
1832,63.839743645429365
1833,44.055313551246535
1834,5.544444277008313
1835,3.479932277008311
1836,4.938244077562328
1837,0.7634691191135734
1838,22.418505783933515
1839,12.941802371191141
1840,1.1723683102493079
1841,149.09665471468145
1842,78.06257285318559
1843,2.816543379501385
1844,1.538375977839335
1845,2.8165433795013852
1846,1.1609305706371191
1847,0.8349549916897508
1848,2.490567800554017
1849,20.833842703601107
1850,10.92304132963989
1851,63.07913396121883
1852,12.921786326869809
1853,28.162574360110806
1854,24.29947780609419
1855,6.894097551246537
1856,4.5036099722991665
1857,29.68379372853185
1858,41.641950493074795
1859,0.46608788919667543
1860,1.812881728531855
1861,8.446770703601107
1862,13.702412055401663
1863,11.440599047091409
1864,13.693833750692516
1865,41.31025604432132
1866,35.88876746814403
1867,43.97810880886425
1868,45.11330446537397
1869,6.35080491966759
1870,14.605993484764548
1871,12.67301549030471
1872,41.173003168975065
1873,40.93567007202215
1874,34.07588573961218
1875,61.57274791135733
1876,46.30568881994459
1877,38.076235168975074
1878,44.02671920221604
1879,10.868712066481994
1880,26.109500099722997
1881,10.923041329639888
1882,16.43889125761773
1883,20.65655773961219
1884,16.547549783933515
1885,21.966178925207753
1886,5.698853761772853
1887,14.008371590027703
1888,8.432473529085874
1889,21.274195678670356
1890,14.740386925207755
1891,41.701998626038765
1892,13.010428808864265
1893,27.28472784487535
1894,31.645366072022153
1895,21.485793861495843
1896,24.788441174515242
1897,20.96537670914127
1898,8.160827213296397
1899,4.566517540166207
1900,8.749870803324102
1901,15.332289950138497
1902,19.584269650969528
1903,24.405276897506923
1904,26.63277668698061
1905,18.171708808864267
1906,14.660322747922446
1907,28.499987678670358
1908,6.43086909695291
1909,4.294871224376733
1910,4.617987368421052
1911,6.313632265927979
1912,21.940444011080324
1913,11.95529732963989
1914,13.602331833795011
1915,29.658058814404427
1916,2.622101806094185
1917,9.782126803324099
1918,15.475261695290863
1919,36.020301473684235
1920,23.433069030470925
1921,6.476620055401661
1922,43.31757934626038
1923,1.6241590249307487
1924,0.7320153351800556
1925,6.965583423822717
1926,4.400670315789473
1927,33.260946792243764
1928,8.446770703601107
1929,14.791856753462604
1930,23.218611412742387
1931,0.3574293628808866
1932,8.706979279778391
1933,18.300383379501387
1934,7.185759911357339
1935,9.207380387811634
1936,63.12488491966756
1937,5.667399977839335
1938,9.93653628808864
1939,2.464832886426591
1940,1.1037418725761774
1941,12.461417307479222
1942,29.111906747922443
1943,33.70415920221607
1944,20.77951344044321
1945,12.109706814404428
1946,11.672213274238228
1947,13.213448686980609
1948,11.043137595567867
1949,13.98835554570637
1950,13.422187434903048
1951,20.716605872576178
1952,23.115671756232686
1953,45.00178650415511
1954,35.128157783933524
1955,18.75503352908588
1956,18.06876915235457
1957,19.24971576731302
1958,10.880149806094185
1959,36.67850764542937
1960,23.518852077562325
1961,13.030444853185594
1962,125.146027966759
1963,63.75967946814406
1964,86.0604122770083
1965,63.86833799445986
1966,8.847091590027699
1967,8.632633972299168
1968,8.847091590027699
1969,9.750673019390586
1970,10.268230736842106
1971,11.563554747922433
1972,10.502704398891964
1973,3.2912095734072007
1974,42.82575654293628
1975,0.9693484321329634
1976,7.523173229916895
1977,2.502005540166207
1978,10.665692188365648
1979,1.1952437894736838
1980,10.774350714681441
1981,2.121700698060941
1982,12.55291922437673
1983,14.199953728531852
1984,23.550305861495843
1985,11.260454648199447
1986,0.5204171523545702
1987,14.84904545152354
1988,16.041429806094182
1989,14.523069872576182
1990,22.169198803324104
1991,24.46246559556787
1992,24.985742182825494
1993,11.863795412742384
1994,19.661474393351806
1995,20.70230869806094
1996,11.943859590027701
1997,39.55938831024931
1998,24.859927047091418
1999,14.680338792243766
2000,47.59529396121883
2001,7.117133473684211
2002,6.37082096398892
2003,8.392441440443212
2004,4.583674149584488
2005,0.7548908144044318
2006,30.198492011080337
2007,0.2316142271468144
2008,3.6114662825484762
2009,5.232765872576178
2010,7.065663645429363
2011,0.34599162326869803
2012,99.70849506925205
2013,38.239222958448764
2014,46.20560859833796
2015,27.073129662049862
2016,13.033304288088639
2017,8.16654608310249
2018,9.825018326869806
2019,15.26080407756232
2020,7.943510160664817
2021,7.949229030470911
2022,0.39746145152354573
2023,0.886424819944598
2024,0.6119190692520775
2025,4.720927024930749
2026,6.753985240997231
2027,73.42456944044322
2028,125.78368195013847
2029,78.14549646537397
2030,73.07571838227148
2031,50.574825130193915
2032,4.1862126980609435
2033,2.230359224376732
2034,3.688671024930748
2035,0.6004813296398891
2036,20.4626523102493
2037,10.551314792243772
2038,0.34599162326869803
2039,0.4117586260387811
2040,106.21656890858729
2041,169.36146987257618
2042,84.4219560775623
2043,116.2760608975069
2044,92.89446169529087
2045,127.74239485872572
2046,90.58117885872575
2047,93.00312022160666
2048,51.5756273462604
2049,12.978975024930744
2050,6.07629916897507
2051,4.037522083102493
2052,6.130628432132965
2053,3.3341010969529083
2054,2.4648328864265943
2055,2.979531168975069
2056,169.6302567534626
2057,26.86439091412742
2058,14.07413859279778
2059,74.70559627700833
2060,14.497334958448754
2061,32.18293983379501
2062,22.560941385041552
2063,11.67507270914127
2064,8.849951024930744
2065,8.252329130193907
2066,1.118039047091413
2067,16.25874685872576
2068,103.32568022160662
2069,87.9733742271468
2070,46.47153604432131
2071,38.46797775069253
2072,32.886360819944606
2073,41.68484201662049
2074,42.705660277008334
2075,17.900062493074795
2076,15.006314371191142
2077,38.43652396675901
2078,38.16487765096954
2079,38.207769174515235
2080,31.14782439889197
2081,58.18860670360111
2082,45.21338468698063
2083,35.06239078116344
2084,13.385014781163425
2085,14.179937684210529
2086,17.9972832797784
2087,14.179937684210529
2088,19.31834220498616
2089,5.979078382271472
2090,13.282075124653742
2091,11.045997030470911
2092,20.7537785263158
2093,16.004257152354572
2094,41.95934776731303
2095,10.717162016620504
2096,46.03690193905817
2097,40.18077925761772
2098,48.8677424930748
2099,49.83995036011082
2100,14.768981274238225
2101,13.922588542936287
2102,45.68233201108033
2103,45.444998914127424
2104,38.25923900277007
2105,65.94625359556788
2106,42.53123474792245
2107,8.967187855955675
2108,23.698996476454298
2109,19.264012941828263
2110,7.274402393351802
2111,16.67050548476455
2112,7.726193108033241
2113,24.533951468144043
2114,17.022215977839334
2115,46.21132746814404
2116,15.292257861495846
2117,27.32761936842105
2118,22.755382958448752
2119,30.66172046537397
2120,31.891277473684216
2121,20.636541695290862
2122,14.726089750692521
2123,28.188309274238236
2124,27.373370326869814
2125,27.78226951800555
2126,21.237023024930746
2127,47.44428005540167
2128,24.588280731301943
2129,20.605087911357334
2130,7.826273329639891
2131,3.814486160664822
2132,7.923494116343492
2133,14.182797119113571
2134,12.707328709141278
2135,32.86062590581719
2136,13.819648886426588
2137,10.259652432132958
2138,17.602681263157887
2139,19.035258149584482
2140,31.868401994459838
2141,20.73090304709142
2142,13.994074415512461
2143,14.560242526315786
2144,9.25313134626038
2145,32.242094393351785
2146,22.349343202216065
2147,11.41200469806094
2148,1.5355165429362874
2149,2.8823103822714664
2150,1.5355165429362871
2151,3.434181318559556
2152,5.5015527534626045
2153,4.432124099722991
2154,28.485690504155126
2155,8.978625595567864
2156,13.64808279224377
2157,24.76556569529086
2158,0.6519511578947369
2159,9.032954858725766
2160,6.0477048199446015
2161,12.824565540166207
2162,14.520210437673137
2163,40.46958218282549
2164,26.85867204432133
2165,10.968792288088643
2166,9.55623144598338
2167,10.488407224376735
2168,5.315689484764544
2169,28.842941152354562
2170,18.12309841551247
2171,7.0199126869806125
2172,47.92126954016621
2173,0.4489312797783935
2174,1.0322560000000005
2175,0.4489312797783935
2176,1.275307966759003
2177,8.87568593905817
2178,5.264219656509698
2179,37.532942537396124
2180,9.250271911357341
2181,17.139452808864263
2182,24.139349451523543
2183,0.2745057506925206
2184,10.488407224376733
2185,7.514594925207755
2186,14.194234858725759
2187,15.758345750692518
2188,36.10036565096953
2189,23.53600868698061
2190,12.575794703601108
2191,11.054575335180056
2192,12.021064332409978
2193,6.590997451523546
2194,30.69799954570637
2195,8.604039623268699
2196,43.42909730747922
2197,0.6519511578947369
2198,7.011334382271468
2199,4.317746703601108
2200,8.421035789473683
2201,14.863342626038783
2202,23.27008124099724
2203,15.70401648753462
2204,12.141160598337951
2205,19.209683678670356
2206,20.539320908587257
2207,28.37703197783935
2208,18.25463242105263
2209,16.261606293628812
2210,16.819196099722987
2211,10.897306415512462
2212,36.01297417174515
2213,13.413609130193905
2214,33.58978180609419
2215,3.8773937285318545
2216,2.2389375290858715
2217,4.263417440443213
2218,4.091851346260388
2219,25.022914836565107
2220,8.704119844875345
2221,12.132582293628808
2222,24.636891124653737
2223,1.0637097839335188
2224,8.669806626038783
2225,5.941905728531857
2226,12.432822958448757
2227,14.04840367867036
2228,39.25146291412743
2229,25.663428254847652
2230,10.945916808864267
2231,9.316038914127423
2232,10.368310958448754
2233,5.1098101717451545
2234,28.893696121883647
2235,6.916973030470916
2236,47.71253079224377
2237,0.3202567091412744
2238,8.275204609418278
2239,4.535063756232687
2240,8.306658393351801
2241,15.967084498614957
2242,22.566660254847655
2243,14.139905595567873
2244,5.15270169529086
2245,6.911254160664822
2246,47.595293961218836
2247,0.3946020166204988
2248,8.223734781163433
2249,4.557939235457066
2250,8.326674437673134
2251,1.8071628587257613
2252,1.049412609418282
2253,6.0877369085872575
2254,8.381003700831027
2255,77.79378597229916
2256,55.00123036011078
2257,1.1866654847645428
2258,21.685060731301938
2259,12.907489152354573
2260,0.9893644764542937
2261,95.51370406648196
2262,6.696796542936288
2263,4.509328842105262
2264,6.696796542936288
2265,3.8287833351800553
2266,29.357818149584485
2267,16.401718603878116
2268,78.22556064265925
2269,17.39966138504155
2270,36.10036565096953
2271,26.85581260941828
2272,9.347492698060938
2273,0.5890435900277007
2274,3.096768000000001
2275,73.41027226592796
2276,125.5263328088643
2277,78.31420312465377
2278,73.1729391689751
2279,51.1810253296399
2280,2.2189214847645427
2281,1.2953240110803326
2282,2.7364792022160684
2283,0.8092200775623268
2284,22.507148265927974
2285,6.001953861495845
2286,0.6834049418282548
2287,168.42071578947366
2288,92.64569085872577
2289,127.28488527423826
2290,92.70002012188367
2291,51.84441422714683
2292,13.7109903601108
2293,6.8483465927977845
2294,5.012589385041551
2295,7.01133438227147
2296,3.7973295512465364
2297,2.905185861495845
2298,1.9587129085872572
2299,168.57512527423825
2300,27.61070342382271
2301,15.040627590027704
2302,74.64268870914124
2303,15.812675013850415
2304,33.0264731301939
2305,24.167943800554013
2306,9.636295623268694
2307,2.979531168975069
2308,4.555079800554019
2309,67.09092113019388
2310,118.36058894182823
2311,72.804072066482
2312,68.74653393905817
2313,47.7811572299169
2314,0.23161422714681446
2315,7.528892099722992
2316,0.1343934404432133
2317,158.41555306371185
2318,77.22761786149583
2319,107.537627833795
2320,85.01957797229915
2321,119.14407410526319
2322,85.12823649861492
2323,46.68599366204986
2324,10.313981695290854
2325,4.472156188365651
2326,3.0595953462603878
2327,4.689473240997231
2328,2.0759497396121884
2329,1.361091013850416
2330,1.2124003988919667
2331,158.2068143157895
2332,24.17080323545706
2333,13.059039202216063
2334,68.84947359556784
2335,14.523069872576176
2336,30.816129950138492
2337,24.665485473684207
2338,6.8369088531855935
2339,0.6176379390581718
2340,77.6508142271468
2341,130.79055246537396
2342,83.73855113573408
2343,78.97187315235455
2344,57.40315567867036
2345,1.6070024155124656
2346,2.095965783933518
2347,3.151097263157895
2348,3.8202050304709148
2349,25.369442603878117
2350,2.464832886426594
2351,3.4256030138504157
2352,171.59182909695286
2353,96.1742335290859
2354,131.46823853739608
2355,96.22856279224379
2356,56.450963855955685
2357,17.60268126315789
2358,10.771491279778393
2359,9.238834171745154
2360,11.15179612188366
2361,7.182900476454294
2362,6.156363346260389
2363,3.219723700831025
2364,171.18292990581713
2365,32.774842858725755
2366,20.513585994459834
2367,79.28355155678673
2368,22.180636542936295
2369,39.40015352908587
2370,32.04568695844875
2371,13.582315789473682
2372,78.78886931855955
2373,131.77419807202216
2374,85.05103175623272
2375,80.56171895844876
2376,59.16742701385045
2377,2.273250747922438
2378,2.436238537396122
2379,3.062454781163435
2380,5.53586597229917
2381,23.213428686980606
2382,2.579210282548477
2383,8.252329130193907
2384,5.084075257617729
2385,109.84805123545706
2386,171.89778863157892
2387,89.15718027700832
2388,120.15345462603875
2389,96.88337338504157
2390,132.12018969529086
2391,95.01330295844873
2392,96.93770264819946
2393,57.76630391135733
2394,19.198245939058168
2395,12.38993143490305
2396,10.934479069252077
2397,12.770236277008312
2398,8.686963235457064
2399,7.577502493074796
2400,4.349200487534627
2401,171.34591769529084
2402,34.56484910803324
2403,22.37507811634349
2404,80.45591986703602
2405,24.342369329639883
2406,41.55616744598338
2407,34.92513790581719
2408,17.568368044321325
2409,14.960563412742378
2410,4.792412897506925
2411,9.261709650969527
2412,73.3559430027701
2413,74.4968575290859
2414,74.01075359556788
2415,63.61098885318559
2416,95.32909180055398
2417,78.50864469806096
2418,69.50142475346263
2419,38.30498996121884
2420,44.35269478116343
2421,38.30498996121884
2422,47.014828675900254
2423,27.176069318559556
2424,18.220319202216064
2425,53.34561755124654
2426,33.26380622714683
2427,8.858529329639884
2428,20.690870958448755
2429,127.89394490858723
2430,126.87884551800555
2431,113.08493154570635
2432,149.53468439889193
2433,121.1142247534626
2434,58.13517101385042
2435,37.61014727977838
2436,81.90565336288087
2437,0.8463927313019384
2438,5.064059213296396
2439,80.92772662603878
2440,80.5331246094183
2441,68.4148394903047
2442,102.00944659279777
2443,74.80281706371193
2444,27.250414626038786
2445,14.260001861495846
2446,45.80242827700831
2447,2.624961240997232
2448,75.46334652631583
2449,76.60426105263161
2450,76.6357148365651
2451,64.17429752908588
2452,98.37438997229918
2453,78.83462027700834
2454,70.43074109695293
2455,32.10001622160663
2456,10.665692188365643
2457,13.710990360110792
2458,10.72002145152354
2459,4.449280709141276
2460,30.61882894182826
2461,41.098657861495845
2462,46.44580113019392
2463,40.98999933518006
2464,49.61691443767314
2465,54.143399889196694
2466,57.886400177285324
2467,35.985988254847626
2468,11.855217108033244
2469,23.633229473684217
2470,2.4562545817174493
2471,26.75573238781164
2472,30.99913378393352
2473,37.30132831024931
2474,54.02044418836565
2475,54.726724609418305
2476,54.90400957340719
2477,43.71218136288088
2478,74.62749796121882
2479,57.85208695844875
2480,48.7819594459834
2481,51.01803754016618
2482,18.757892963988912
2483,26.755732387811623
2484,18.8665514903047
2485,4.312027833795014
2486,19.535659257617734
2487,26.306801108033245
2488,30.172757096952907
2489,26.252471844875355
2490,32.83203155678671
2491,36.249056265927976
2492,39.291495002770084
2493,55.00694922991688
2494,5.024027124653741
2495,11.643618925207756
2496,6.822611678670358
2497,13.05046089750693
2498,2.6249612409972314
2499,20.779513440443218
2500,19.372671468144052
2501,24.099317362880896
2502,3.1082057396121887
2503,2.2846884875346274
2504,165.42402801108034
2505,91.29031871468142
2506,126.00957730747919
2507,91.507635767313
2508,8.990063335180055
2509,8.035012077562326
2510,9.75067301939058
2511,6.044845385041551
2512,29.8925324764543
2513,18.63493726315789
2514,75.31179647645428
2515,20.073233019390585
2516,36.84953759556787
2517,30.498732675900282
2518,11.98389167867036
2519,2.1846082659279777
2520,6.739688066481995
2521,1.3782476232686982
2522,167.9775033795014
2523,84.77080713573407
2524,115.9100532299169
2525,92.43123324099723
2526,128.2370770969529
2527,92.81153808310249
2528,53.39994681440445
2529,14.374379257617722
2530,7.957807335180055
2531,6.2421463933518
2532,8.120795124653739
2533,4.795272332409972
2534,3.997489994459835
2535,3.013844387811634
2536,167.40847583379502
2537,29.946861739612192
2538,17.92865684210526
2539,76.39838173961218
2540,19.74725744044321
2541,37.12118391135734
2542,30.227086360110803
2543,10.462672310249307
2544,3.439900188365652
2545,6.485198360110805
2546,2.176029961218837
2547,166.26756130747918
2548,84.07882388919663
2549,114.78915474792242
2550,91.44758763434903
2551,127.06756822160658
2552,91.99088026592798
2553,53.29986659279778
2554,15.103535157894735
2555,8.924296332409973
2556,7.554627013850417
2557,9.304601174515238
2558,5.933327423822716
2559,5.015448819944599
2560,3.4913700166204977
2561,165.64134506371187
2562,30.43868454293628
2563,18.992366626038784
2564,76.07812503047091
2565,20.876734227146823
2566,37.87893416066482
2567,31.828369905817173
2568,11.51780378947368
2569,22.121839412742386
2570,8.392441440443212
2571,1.118039047091413
2572,0.37458597229916907
2573,94.09828378947371
2574,153.85475439335175
2575,73.81059315235454
2576,103.66309354016617
2577,81.6826174404432
2578,114.54038391135732
2579,79.49800917451525
2580,81.6826174404432
2581,43.50916148476454
2582,9.14447281994459
2583,3.5485587146814406
2584,2.2189214847645427
2585,3.7115465041551254
2586,1.4983438891966763
2587,0.8835653850415516
2588,1.1037418725761772
2589,154.03775822714684
2590,21.50580990581717
2591,10.714302581717453
2592,64.9777987368421
2593,11.806606714681438
2594,27.250414626038786
2595,21.202709806094184
2596,8.003558293628805
2597,5.776058504155123
2598,30.30911639889196
2599,18.65548945152354
2600,189.66470868698062
2601,105.62234259279774
2602,137.090423700831
2603,112.17259309695292
2604,149.7734472132964
2605,113.78888867590027
2606,73.92264725761771
2607,33.84480765650969
2608,27.492573019390576
2609,25.814084731301943
