Sensor Title,site_id,site,device_id,device,Sensor ID,sensor_url
,118,75968fd7-b885-42f9-a15e-f359164aaa05,4,5e40e965-5a6f-4df8-b431-9b7fb88f0f26,,https://www.stormwatch.com/sensor/?site_id=118&site=75968fd7-b885-42f9-a15e-f359164aaa05&device_id=4&device=5e40e965-5a6f-4df8-b431-9b7fb88f0f26
,121,c2d3cba4-ba9f-4782-87f1-7c55f30a614a,3,b3debe25-cfa0-4d28-8747-bf9e4f1acded,,https://www.stormwatch.com/sensor/?site_id=121&site=c2d3cba4-ba9f-4782-87f1-7c55f30a614a&device_id=3&device=b3debe25-cfa0-4d28-8747-bf9e4f1acded
,56,58b49c20-8c93-4c3b-b762-e9a1bfbdc731,4,95474dbf-9bd5-4593-b7e5-d54d2991ed0c,,https://www.stormwatch.com/sensor/?site_id=56&site=58b49c20-8c93-4c3b-b762-e9a1bfbdc731&device_id=4&device=95474dbf-9bd5-4593-b7e5-d54d2991ed0c
,269,6dca6364-0807-4086-a5a2-57e210328369,3,32be66af-d248-46a4-b7f2-aaf2ca7b64a1,,https://www.stormwatch.com/sensor/?site_id=269&site=6dca6364-0807-4086-a5a2-57e210328369&device_id=3&device=32be66af-d248-46a4-b7f2-aaf2ca7b64a1
,50,111e6a56-5618-48e5-ab0a-6200efbf744e,4,e342bc38-1453-4087-8e37-64c4038fe4e2,,https://www.stormwatch.com/sensor/?site_id=50&site=111e6a56-5618-48e5-ab0a-6200efbf744e&device_id=4&device=e342bc38-1453-4087-8e37-64c4038fe4e2
,4411,72fc79e8-d482-4e22-901c-54d2fe5326f4,3,47893ced-5f3f-4bcc-b928-da8284f636ac,,https://www.stormwatch.com/sensor/?site_id=4411&site=72fc79e8-d482-4e22-901c-54d2fe5326f4&device_id=3&device=47893ced-5f3f-4bcc-b928-da8284f636ac
,4414,962b52f6-db5b-4bf9-a5ee-960f72c4a6f0,2,a1b07244-4d14-464a-9ab8-6c45fa6ffb96,,https://www.stormwatch.com/sensor/?site_id=4414&site=962b52f6-db5b-4bf9-a5ee-960f72c4a6f0&device_id=2&device=a1b07244-4d14-464a-9ab8-6c45fa6ffb96
,4393,01fde59c-7af4-4e91-bef2-e7f2b071d7ef,4,ec96ac23-1a42-4718-8e9d-4881ae0f3fe1,,https://www.stormwatch.com/sensor/?site_id=4393&site=01fde59c-7af4-4e91-bef2-e7f2b071d7ef&device_id=4&device=ec96ac23-1a42-4718-8e9d-4881ae0f3fe1
,4436,cea6d4a3-da23-48aa-91ce-87fdf9c70474,2,e7f0013a-8608-423c-9ec0-2664f8d66ee1,,https://www.stormwatch.com/sensor/?site_id=4436&site=cea6d4a3-da23-48aa-91ce-87fdf9c70474&device_id=2&device=e7f0013a-8608-423c-9ec0-2664f8d66ee1
,4408,2dd028e9-00fc-4c8f-b5f3-324055d6f3b2,3,b16f4495-5e4b-4852-b69c-536c68009ab0,,https://www.stormwatch.com/sensor/?site_id=4408&site=2dd028e9-00fc-4c8f-b5f3-324055d6f3b2&device_id=3&device=b16f4495-5e4b-4852-b69c-536c68009ab0
,4395,eaa19a4a-2685-4e30-b483-7098fc843e70,3,b563833e-c24f-481b-834c-c0b6f6010be1,,https://www.stormwatch.com/sensor/?site_id=4395&site=eaa19a4a-2685-4e30-b483-7098fc843e70&device_id=3&device=b563833e-c24f-481b-834c-c0b6f6010be1
,59,101ce0fd-dc55-48d1-b132-cdb5502ed551,5,0e3de0fc-9077-4d83-832b-f165d60c7849,,https://www.stormwatch.com/sensor/?site_id=59&site=101ce0fd-dc55-48d1-b132-cdb5502ed551&device_id=5&device=0e3de0fc-9077-4d83-832b-f165d60c7849
,60,ebb8e8c0-4852-494c-b6fd-118ab6502ef4,4,ffaa1c5d-0027-4d96-9e7f-62cb807130f4,,https://www.stormwatch.com/sensor/?site_id=60&site=ebb8e8c0-4852-494c-b6fd-118ab6502ef4&device_id=4&device=ffaa1c5d-0027-4d96-9e7f-62cb807130f4
,274,6ee54332-1aee-4eaf-9250-63e51b99fb6e,5,f651c5fb-37d4-4d0c-abcf-2e3556a7c8d6,,https://www.stormwatch.com/sensor/?site_id=274&site=6ee54332-1aee-4eaf-9250-63e51b99fb6e&device_id=5&device=f651c5fb-37d4-4d0c-abcf-2e3556a7c8d6
,70,a29716a2-6e79-4616-bca5-2c3fe4408f46,10,b5fe1d67-2577-47f1-9576-f9c389e75394,,https://www.stormwatch.com/sensor/?site_id=70&site=a29716a2-6e79-4616-bca5-2c3fe4408f46&device_id=10&device=b5fe1d67-2577-47f1-9576-f9c389e75394
,72,726c7eff-6dd7-420a-b494-eb15255be8b4,4,f0350bd8-6bbd-45f8-89fa-3a30fbf98d8b,,https://www.stormwatch.com/sensor/?site_id=72&site=726c7eff-6dd7-420a-b494-eb15255be8b4&device_id=4&device=f0350bd8-6bbd-45f8-89fa-3a30fbf98d8b
,71,8b0b7051-1943-4d32-8878-15a77aecb701,6,e439cb51-e30b-410c-9699-71c920884c56,,https://www.stormwatch.com/sensor/?site_id=71&site=8b0b7051-1943-4d32-8878-15a77aecb701&device_id=6&device=e439cb51-e30b-410c-9699-71c920884c56
,69,a1340b8a-fb73-451a-bcf8-c6309e20feed,6,444668ff-aadb-4bec-a04d-5f0df8d31e23,,https://www.stormwatch.com/sensor/?site_id=69&site=a1340b8a-fb73-451a-bcf8-c6309e20feed&device_id=6&device=444668ff-aadb-4bec-a04d-5f0df8d31e23
,1582,1ec17411-0592-4439-8ca3-262cc9424a17,5,803f1b1b-096a-46ec-bdca-c36e9681bf21,,https://www.stormwatch.com/sensor/?site_id=1582&site=1ec17411-0592-4439-8ca3-262cc9424a17&device_id=5&device=803f1b1b-096a-46ec-bdca-c36e9681bf21
,66,1b76f428-a353-4970-85f3-c115a3851c84,7,1fef98f5-2abd-4ce8-a820-ab02474e55ec,,https://www.stormwatch.com/sensor/?site_id=66&site=1b76f428-a353-4970-85f3-c115a3851c84&device_id=7&device=1fef98f5-2abd-4ce8-a820-ab02474e55ec
,263,67645365-7845-4119-911a-aebac7ef8d78,4,433734ae-5f92-4fdc-9454-421d015cdb84,,https://www.stormwatch.com/sensor/?site_id=263&site=67645365-7845-4119-911a-aebac7ef8d78&device_id=4&device=433734ae-5f92-4fdc-9454-421d015cdb84
,89,7a42c438-875a-4a93-ab8a-44d78312a2c8,5,c823036b-e385-4f6c-a9ec-f9849520776a,,https://www.stormwatch.com/sensor/?site_id=89&site=7a42c438-875a-4a93-ab8a-44d78312a2c8&device_id=5&device=c823036b-e385-4f6c-a9ec-f9849520776a
,270,82e656f1-0151-4b6f-9c1d-8a2cc172eb91,3,164c05ae-ddec-4ae1-88b4-28c6de483c5b,,https://www.stormwatch.com/sensor/?site_id=270&site=82e656f1-0151-4b6f-9c1d-8a2cc172eb91&device_id=3&device=164c05ae-ddec-4ae1-88b4-28c6de483c5b
,65,3ab3528f-b3d2-43d0-9a91-9066976aad18,9,285807e9-6fc0-45f2-89cc-05f028fbd074,,https://www.stormwatch.com/sensor/?site_id=65&site=3ab3528f-b3d2-43d0-9a91-9066976aad18&device_id=9&device=285807e9-6fc0-45f2-89cc-05f028fbd074
,271,3deb810f-8147-4fa1-acb8-991dd3e5cfcf,2,94b7f982-286b-478c-9df3-4d0aad7f6068,,https://www.stormwatch.com/sensor/?site_id=271&site=3deb810f-8147-4fa1-acb8-991dd3e5cfcf&device_id=2&device=94b7f982-286b-478c-9df3-4d0aad7f6068
,15,49dd4d7f-2dab-42de-97c7-baf5b2debf1e,4,16980eeb-e68c-4dd4-951c-4fae4feff7d9,,https://www.stormwatch.com/sensor/?site_id=15&site=49dd4d7f-2dab-42de-97c7-baf5b2debf1e&device_id=4&device=16980eeb-e68c-4dd4-951c-4fae4feff7d9
,22,7929a6b8-d0ef-48aa-a197-bd7ca035bd09,4,1ff7a355-cecb-4577-9b19-a1c21a4d1547,,https://www.stormwatch.com/sensor/?site_id=22&site=7929a6b8-d0ef-48aa-a197-bd7ca035bd09&device_id=4&device=1ff7a355-cecb-4577-9b19-a1c21a4d1547
,4424,1c645d2b-4911-4277-ade2-883851343578,2,1a09aea5-519e-4b78-8e25-b30daa249afb,,https://www.stormwatch.com/sensor/?site_id=4424&site=1c645d2b-4911-4277-ade2-883851343578&device_id=2&device=1a09aea5-519e-4b78-8e25-b30daa249afb
,4363,92562a77-db04-4b79-85d4-6d26a5a9485f,4,8ce1053b-c290-450a-a6b8-c645551a98ff,,https://www.stormwatch.com/sensor/?site_id=4363&site=92562a77-db04-4b79-85d4-6d26a5a9485f&device_id=4&device=8ce1053b-c290-450a-a6b8-c645551a98ff
,1595,8dcd81d6-cc77-4f1c-b034-8da2481b1412,5,f7f2a5a3-9b37-4bff-9a20-4a8cad2c6337,,https://www.stormwatch.com/sensor/?site_id=1595&site=8dcd81d6-cc77-4f1c-b034-8da2481b1412&device_id=5&device=f7f2a5a3-9b37-4bff-9a20-4a8cad2c6337
Just a moment...,123,9b0008e5-163b-43cd-b4e3-2da9e9104dfc,8,4b22779a-cffa-4e6c-a0eb-f7a1ca3b77c4,,https://www.stormwatch.com/sensor/?site_id=123&site=9b0008e5-163b-43cd-b4e3-2da9e9104dfc&device_id=8&device=4b22779a-cffa-4e6c-a0eb-f7a1ca3b77c4
,124,a32d451f-1958-4fdd-9796-3ccf462f9c31,4,2e46c8fb-9933-4e57-b113-a2d5d02d071e,,https://www.stormwatch.com/sensor/?site_id=124&site=a32d451f-1958-4fdd-9796-3ccf462f9c31&device_id=4&device=2e46c8fb-9933-4e57-b113-a2d5d02d071e
