id,radius_used_km,g1,d1_m,b1_deg,g2,d2_m,b2_deg,g3,d3_m,b3_deg,g4,d4_m,b4_deg,g5,d5_m,b5_deg,g6,d6_m,b6_deg,g7,d7_m,b7_deg
12346118,5,16038,148.53229345438265,42.91712918924577,16039,1765.0128802894403,102.97939746410032,16046,4746.972064443686,221.899984230856,16037,1632.671515857145,293.044965973332,16023,3262.48859177951,359.4356000696064,16036,4996.065009670634,164.37557902131107,16030,4266.53877964319,40.31298466109308
12346117,5,16030,3478.322199425805,51.95666293838917,16038,1004.2173977262887,175.4201406361558,16037,1594.3928327352894,252.83019237208651,16023,2153.198005558021,358.5870631360868,16039,2270.4935549927077,131.5585021096374,16024,4203.875118637785,340.4387140709712,16021,4530.626713355696,2.728540652410686
12346116,5,16030,2908.298756186377,69.17901490313045,16038,2111.6303480908414,178.3928270159414,16037,2209.6861714204038,224.33694639127717,16023,1045.380881121676,355.93779695849685,16022,4068.858551163482,32.35008281330835,16039,3107.9153524914746,147.32234145848122,16024,3189.2561165350016,333.3907030443478
12346115,5,16021,2312.4478447029323,4.309078607496474,16030,2698.4799929970154,91.61469092173337,16023,116.28642310796421,234.797229635868,16024,2265.89741103352,320.23212739824487,16038,3220.8173485571556,179.3193866042966,16022,3172.8406513205146,42.81194176540993,16037,3112.4751894816086,210.19204244708868
12346114,5,16021,1205.8367001639815,7.2789518461522675,16030,2927.373446308729,113.8963408793914,16023,1182.5302547683452,185.62896220419455,16024,1600.4335749684105,293.254331457929,16022,2458.119344651305,60.3034921100774,16025,2522.399450712362,324.98355585442204,16026,2755.1976239756987,82.1966623794795
12346113,5,16021,157.5582996395778,56.7774505445463,16026,2806.8452233403295,105.19549953765136,16024,1566.095892068371,252.2317638115606,16025,1752.1540245968863,303.06739952216094,16023,2290.7202179951732,183.427809846356,16022,2117.054739481594,87.07657417336395,16027,3337.649059796976,42.49014396555327
12346112,5,16027,2610.483333567689,58.82400579262219,16021,1029.4535264734477,173.81983294226904,16025,1497.2533390964857,264.1050107791585,16028,4783.46065656583,348.8184539977601,16024,2192.7401439749497,223.6077149717502,16022,2320.6981904373733,115.57488617622658,16105,4331.393635156027,24.508287094943512
12314607,7,16057,3576.5512520334773,1.2245411320823791,16055,1171.7225303335597,138.217711683112,16071,6287.092372380198,247.99686090259354,16066,3025.461114922534,286.2730051381072,16028,6843.231256238969,98.46910905939353,16061,4357.181009055363,353.9095867895265,16014,6527.711269585641,135.10061306866982
12314606,7,16057,2466.515402758539,1.2621505845609704,16055,2123.66915716738,159.0704228834594,16066,2938.065554114222,264.8831184485016,16075,6290.743799369439,329.07839188901335,16061,3258.9695840508684,351.4522854113463,16060,6319.20568336237,20.215326009922137,16071,6800.4239944658575,239.3645041251379
12314605,7,16057,1356.4805259149143,1.3611117880964798,16055,3179.839303987744,166.60762924278265,16066,3251.9906639570045,245.0484341697384,16075,5382.376141742057,322.7930447620333,16062,6589.746924831134,60.02598822978973,16061,2172.8100580353666,346.5198965105044,16060,5282.580766119675,24.152881051129384
12314604,5,16057,246.48423446475323,2.3503365063299384,16055,4263.468973083598,170.35389210306676,16066,3870.7969790850843,230.12395383817733,16061,1133.8874742888147,332.2124583848193,16060,4282.907907805089,29.9678931749703,16075,4564.086297681714,314.11401450176004,16058,4931.428522804576,359.63260213728284
12314603,5,16060,3353.4004121501366,39.151729016899424,16061,560.9693237886904,259.0359597001999,16058,3821.882353180139,359.1943367123973,16057,863.6292487121415,180.79678715642825,16075,3893.0967126316295,302.07218922611844,16066,4674.9459020203885,219.80347873861092,16063,4533.271143834727,349.5153754058107
12314602,5,16060,2571.31370146344,54.568669060877596,16061,1344.6460305536336,205.21554731396722,16058,2712.7411401852837,358.397504346006,16075,3456.2898947017707,286.08069149199224,16057,1973.6652420804814,180.9909199806475,16063,3453.256241612701,345.8010205414258,16059,4898.038094604469,73.88190137166674
12314601,5,16060,2107.6981988950256,79.59022740295336,16061,2401.223014812409,194.34630788573406,16058,1604.848484488567,356.4994208048359,16075,3346.656430256796,267.38884289691975,16065,4881.793288313853,320.77270948148674,16063,2400.7935557719934,338.7746240499752,16057,3083.709385012469,181.04537779580397
12314600,5,16060,2176.5842583863614,109.56802825724617,16061,3491.145329020782,190.18138950130586,16058,506.47732692410864,346.28031403314674,16075,3594.262421635886,249.43947156783338,16065,4099.611123605236,310.67182152098854,16063,1437.724734275914,321.68791782827674,16057,4193.75664510412,181.07107192726662
12314599,6,16060,2738.073817851134,132.18879353176288,16058,633.9703747191436,192.96726697628597,16063,913.6295092594277,271.14614211681896,16075,4135.431196554744,234.9976875564352,16065,3499.4509262745314,296.5099555495593,16061,4590.725023470677,188.00433821678808,16059,5039.942850650002,113.00539180867406
12314598,6,16060,3566.6498798261564,145.76423907455637,16063,1437.6443135213647,220.60035870654932,16065,3185.899250948182,278.1592810414616,16058,1735.4389036172624,185.43588663285888,16075,4873.328206263633,224.39842128622874,16059,5549.762941261306,123.70341624196408,16061,5694.371399513944,186.66986223001427
12314597,7,16060,4517.672023068518,153.94309823997696,16063,2400.7022634253995,203.5119111959716,16065,3243.1797956450328,258.3000546783465,16058,2843.592905181579,183.7614742468699,16075,5732.481512971314,216.77314564192363,16059,6217.967099910755,132.3572543443887,16061,6800.105584720816,185.76904549483754
12314623,10,16046,5105.78118356167,68.58329222832299,16033,1760.0196707186594,120.39134055904117,16088,4945.721643114274,263.32834276599226,16032,4113.661664049581,359.83085816167807,16085,9000.049211662645,307.2884512698437,16031,5839.42957787298,99.68656293392445,16037,8813.138476576338,46.766988163762676
12314622,9,16046,4790.993064753802,80.93823484813674,16033,2497.8434859491376,143.20338270843502,16088,5213.830758413785,251.1519066447518,16032,3004.0480497717817,359.3482596350058,16085,8393.224715047068,301.15831087308817,16031,6103.956773789503,110.04641424347176,16018,7921.112816098342,12.461956790748786
12314621,8,16018,6836.190019934493,14.289136192304966,16033,3441.6579657901907,154.6392521467053,16088,5689.656870580619,240.5872964009872,16085,7896.572227937265,294.16749768807796,16046,4722.543977000815,94.31367889357307,16037,7432.103514559739,59.09608736386383,16086,7983.800406119546,342.6779298519902
12314620,7,16018,5760.83075563663,16.80183582194792,16033,4462.627444956765,161.01096783576054,16088,6326.50511712127,231.89671157648806,16086,6939.807291434715,339.77491844302307,16046,4910.746863159944,107.35714291743056,16037,6907.5897817630075,66.92497737867336,16032,788.1612921673768,354.30307998007544
12314619,7,16018,4701.603058022395,20.456589494375862,16046,5328.47689502223,118.89563061613654,16032,340.62216341886227,197.12149511302584,16086,5919.885185828424,335.8583740185251,16033,5518.091754405891,164.98007544851328,16037,6531.279988733623,75.84191688084593,16067,5805.512351300648,0.7873898228913845
12314615,7,16007,2949.715096997613,59.33784658118475,16018,1555.3606606385686,91.25592362602248,16032,4768.451395732749,182.2654190770139,16067,1365.7923282452393,359.6462706331349,16086,2687.8120422941233,290.9929761834893,16014,6402.450248967719,48.354074755004945,16068,6466.96070821415,300.66175731670006
12314614,6,16007,2545.994178264857,81.08667493694162,16018,1912.67991923609,126.73097583143613,16086,2535.7296643065692,266.6792031623899,16067,257.7729543032268,353.2054413553469,16032,5878.300466507922,182.05272612781832,16014,5706.913871366362,56.56101736930168,16068,5998.255453491827,291.3950841972647
12314613,6,16014,5158.547520984101,66.76599692711414,16007,2593.7683913782585,106.00894603911303,16067,855.4595255027178,183.52297102476317,16068,5709.7205626398245,280.88628007884506,16018,2713.2706840303604,146.16259724433428,16086,2846.023126257693,243.796516045698,16055,5856.774933802572,8.970680505078462
12314612,6,16055,4759.504290496225,10.791719980671928,16007,3072.047452526705,126.44925411570085,16067,1965.0682054489662,182.1768580196282,16086,3497.7297983911285,227.4229376867451,16014,4807.974732243708,78.90566351069174,16068,5629.130848078541,269.679706778596,16018,3678.2657378145127,156.12454831704304
12314611,6,16055,3669.9111018582867,13.6985877502662,16007,3822.5150966932033,140.15715458193642,16067,3074.9805057675244,181.8024895722744,16066,5990.151515061707,331.96011032050177,16014,4699.670573310908,92.25154109792447,16068,5765.2143186209205,258.58236296029776,16086,4339.669953735264,216.76919071922427
12314610,6,16055,2597.6766343777513,19.02990813334702,16007,4716.999562463334,149.0353387404865,16067,4184.956300295064,181.62676897690324,16066,5050.074321832129,325.8081095578549,16014,4849.894020104439,105.479984792398,16071,5844.598844410734,279.59244456021156,16086,5281.64031203187,209.7367936035181
12314609,6,16055,1578.582387769632,31.50453981989898,16014,5236.443317526233,117.33158853571729,16067,5294.956797377592,181.52477303309522,16066,4193.916754483217,317.00343007668414,16071,5786.56436302242,268.6544991847845,16057,5796.6194713712675,1.192393312248953,16007,5687.958969420713,154.98871053868993
12314608,7,16055,836.8123632374331,73.6130946229386,16014,5812.358849824015,127.19906529399708,16071,5939.168409095678,257.8927982717387,16066,3484.1051206561415,304.1848137412568,16057,4686.586095821408,1.2046892315060518,16067,6404.970095537766,181.4581723224252,16061,5460.176029593611,355.3759140934321
12311112,6,16055,4978.93628386428,20.683380985608267,16067,2133.6957845046427,158.18890404726676,16086,2932.656163182174,215.62496004484808,16073,5669.002825064449,286.203172422294,16007,3813.169669470466,118.8931506124245,16014,5658.834658310887,80.76788946896875,16018,4120.861605047961,145.12619329871438
12311111,6,16055,3950.2964666067246,26.075555004855914,16067,3185.3715109419245,166.00079181990395,16086,3898.669738675481,206.34948730587365,16071,5293.510035079852,292.9777068948852,16007,4440.01246011894,131.67611509895931,16068,4922.1302910508175,256.3858623010105,16066,5618.45647301684,339.70701230861397
12311110,6,16055,2980.636858379198,35.10678000061489,16067,4266.717235618447,169.8983346059763,16086,4925.764429381259,200.84279943852832,16066,4603.146658599942,334.6502462938107,16071,4988.300372217826,281.05638764035825,16068,5314.4722711570475,244.73325433252322,16014,5694.274586789603,103.3184469250985
12311109,6,16055,2151.25086757643,51.859653260925484,16067,5359.8062160369445,172.21357052543067,16071,4920.308124971151,268.21593941690725,16066,3643.518250076041,326.8383614449857,16057,5861.8636002834355,9.700098134173174,16068,5892.730602379504,235.02047631118995,16069,5483.933525680638,268.39352590827355
12311108,7,16055,1684.0151040336777,82.53543720703976,16067,6458.679728305121,173.74286597111666,16071,5099.032737893814,255.65892623709664,16066,2797.474472343362,313.9145510399419,16057,4767.031652714169,11.684810577434291,16014,6533.325415533317,122.71890265779132,16061,5441.85317042437,4.497602077328111
12311107,7,16057,3681.3153448989206,14.846028239268321,16055,1873.0424085496668,118.40616777240638,16071,5500.478261399203,244.4446151875787,16066,2200.201301285069,292.17589565601406,16075,6899.4210277080265,340.14181778221894,16061,4334.196764123784,5.3552707417355805,16069,6014.311387470602,246.75767499704563
12311106,7,16057,2616.0910909005734,20.613105786977428,16055,2577.7966044517475,140.91306469319932,16066,2078.5341756757734,262.27621075740115,16075,5876.632261888918,336.2593997865729,16061,3228.175630918547,6.801090869267682,16071,6080.692626683894,235.05873936549614,16069,6551.168148481626,237.88028310042182
12311105,7,16057,1612.4988734345327,33.875016198809874,16055,3499.451576856794,152.73600400374426,16066,2502.8246316872574,236.28645368831042,16075,4892.033809630547,330.77965761465515,16061,2126.3459093564743,9.749014655784606,16060,5677.684649126226,32.23033364555073,16058,6084.499707494732,8.097492264692278
12311104,5,16057,905.9551807743064,75.36077316607702,16055,4506.847893932593,159.46605089571267,16066,3266.8606143710113,220.0972453296258,16075,3974.1145843960107,322.6617538975395,16061,1042.0943882095537,18.915806627930692,16060,4761.628121854962,39.1429293326143,16058,4984.42062648526,9.641612991149884
12311121,8,16032,2045.02030512305,23.40392700342261,16033,3907.3928165668417,143.16330952523617,16088,4961.279387129291,235.48088275630727,16085,7105.239553605847,296.90861493692205,16046,5590.09685800296,93.82083079900121,16086,7752.613673776082,348.7789946835426,16018,7084.477484956362,21.146754685830217
12311120,7,16032,1101.1740140303616,45.85250219295028,16033,4830.869637555818,151.29230841199404,16088,5680.4819805374345,226.34583555358162,16086,6672.580545936621,346.737548442728,16046,5749.865311111743,104.93940634233843,16085,6697.761604791604,288.32494444159653,16018,6053.34363282797,24.74304845311235
12311103,5,16058,3890.0051190582117,12.057186084379737,16061,339.0742184897964,111.45201074388297,16066,4188.682106091252,210.50738282213507,16075,3181.1310255594985,310.11952059677435,16060,3946.4494828193115,49.11406172941673,16057,1227.090531916731,135.87680522474147,16063,4440.461043130568,0.5340355643772341
12311102,6,16058,2807.8855538544913,16.347842748338564,16061,1268.2234901848585,166.6263916987299,16066,5184.802959692759,204.48207511925287,16075,2628.6936804580573,290.95343874521376,16060,3307.5970864451665,63.54835763320307,16065,5347.211133582719,335.7180583825352,16057,2157.58054989345,157.31621819613133
12311101,5,16058,1760.8819988756338,25.861090364668314,16061,2359.2861761794825,173.40194050924754,16075,2482.9229505404496,266.07905174952964,16065,4370.786966224944,329.45700250739304,16060,2961.4724938768636,82.94924506838191,16063,2220.6173550496655,359.9198386862577,16057,3204.5241173547047,165.3621573425288
12311100,5,16058,884.0838644317652,57.52381073093295,16060,3010.7869606788795,104.35207303041375,16075,2807.8878890798273,242.88871174993614,16063,1111.0756033072705,358.692062316668,16061,3462.4420150992223,175.87876274523035,16065,3475.5325699535397,319.797564952079,16057,4283.3662235236725,169.40510420770693
12311099,6,16058,962.772009696289,131.2755775831618,16075,3473.906530521541,226.54175905759485,16063,47.630054551506774,271.1492916802912,16061,4568.941149203569,177.15750120540383,16065,2742.1383603992745,304.2849636018121,16060,3438.570476846075,122.67008618151476,16057,5374.934423035988,171.81426431245131
12311098,7,16058,1880.6101318666113,158.10465635869468,16075,4326.233349480879,216.0162548738646,16065,2328.9008549314667,280.7611030644459,16059,6296.836005724421,119.45966259258216,16063,1111.0771251614049,183.60617121004674,16060,4128.815544959797,135.9192442627076,16061,5676.830002435578,177.9374449799384
12363626,8,16034,2491.883566165789,2.7872940436233193,16036,5022.390934246725,325.66990738685257,16031,6849.270279785746,292.1177284047566,16035,5553.68880474167,43.772265804758376,16047,6528.672659728806,356.4556368016303,16048,7504.666163194949,0.5917777471799468,16040,7929.422390006415,30.20415523558563
12363625,7,16034,1382.851998810014,4.182784260150697,16036,4167.247945975649,316.79882831177497,16035,4797.748696215142,52.80284194422933,16031,6532.877519185433,282.9953248541926,16047,5423.012722359959,355.5165373568228,16048,6394.75483760282,0.5124858461089161,16040,6981.074884670898,34.6466974512752
12363624,7,16034,281.18332494381605,16.645749308981635,16036,3459.986873022824,303.8636039601755,16035,4202.056142707943,64.77576629321305,16039,6817.419585812301,338.49875639034235,16031,6395.976836046604,273.22024698673073,16047,4319.5539568104705,354.0970186728689,16048,5284.859130804063,0.39984075508937167
12363623,6,16035,3841.890329852997,79.79021121714749,16034,842.5254189062919,175.9009663177286,16036,3006.8395345410913,285.78995500071056,16047,3220.561601994327,351.7062001192026,16040,5276.984882999172,48.1078385922541,16048,4174.9929529399815,0.22724345073373797,16039,5807.946248502933,334.29580283783696
12363622,5,16040,4593.265673356071,58.29703913440926,16034,1950.5503964352952,178.8279452545038,16036,2928.257511692786,264.28539937094456,16047,2132.953601246601,346.8599340103148,16035,3785.0946008179117,96.50458665799613,16048,3065.190360513547,359.9295752831462,16039,4842.65257628879,328.373652139264
12363621,5,16040,4100.437162107252,71.45621476933206,16034,3059.9786774912195,179.63361090224623,16036,3251.5143401580717,244.46998695735624,16047,1091.3205873542568,332.4227812881986,16035,4044.4712218002824,112.35911876254954,16048,1955.562716993307,359.29393352246547,16039,3954.0302216168084,319.6566207221338
12363620,5,16040,3872.088289939439,87.12395518418089,16035,4566.45950757545,125.4472894489441,16047,544.5161628298304,254.83530972219592,16048,846.8052199514126,356.99221977705207,16039,3206.4723326933617,306.4248616929199,16034,4169.691738925084,180.010546774788,16036,3877.377525340977,229.6364670713217
12363619,5,16043,3977.496790919045,9.874938157868087,16040,3954.3077912572617,103.38646500046661,16048,271.9645390382418,193.7783151028264,16039,2718.9383212708594,286.9819981297837,16047,1366.036196204522,203.55438211876753,16042,4125.547443119929,34.21450565319674,16038,4414.697229481102,287.11661792313885
12388109,6,1720,2995.9268888346937,1.2621380986707322,16019,3180.6763772840673,253.47087939450893,16008,2807.044327181336,311.23620756679645,2320,3158.363085653354,69.9236270156681,16029,4034.5684738087807,297.91216455257455,16010,4801.516306064686,323.77896148502475,16011,5309.408299959725,300.80580796794214
12388108,5,1720,1885.9840230894483,1.4114244546582881,2320,2947.023531453005,90.49790009636291,16019,3671.0176086596466,236.71444155797164,16008,2255.4582454239453,289.1669611024506,16029,3668.384515023014,282.2582208906728,16010,3974.882664178058,314.05248038821543,2790,4217.76072434029,2.7900237765495604
12388107,5,1720,776.0886807709875,1.9874113310120833,2320,3139.847153264765,111.19908782516097,16008,2181.451024673117,260.25411219392885,16010,3317.96130964677,299.90100264696537,16019,4393.187754735193,224.66636637571764,2790,3108.5266337567255,3.4259932223454257,16029,3619.4477480147443,264.7541171667202
12388106,5,2790,2000.098222436428,4.767087151732937,1720,334.2511604096344,178.7364826689901,16008,2625.722773049434,235.71579721131562,16010,2946.539700830349,280.64355828705277,2320,3673.737461666155,127.67243304357538,16095,3045.9413326114745,345.71948466376347,16029,3899.7212871384577,248.31883572339842
12363614,5,16020,2706.4219220604978,14.130595276986924,16043,1730.5641994103796,160.40530995310496,16030,1995.645954317372,236.37711785404449,16026,1671.6088625918844,285.7903326096473,16044,4130.395285814833,111.2219371303051,16027,4194.080917109418,330.5390018946526,16022,2557.1850803360367,300.5179264801935
12363613,5,16020,1644.5384970803925,22.9163058075639,16043,2796.771257082554,168.44947109499492,16026,1755.622457404593,248.09692753981525,16027,3286.4953086870696,320.66525576644386,16030,2781.1954561554867,217.21636197116197,16044,4631.838099571894,124.22146878271866,16022,2231.3046731820195,274.8530935585315
12363612,5,16020,740.5231094321668,56.84899635221848,16043,3887.55738071013,172.02099605388025,16026,2415.419698174149,223.06338842144729,16027,2544.7768192653384,304.2488296623819,16021,4330.02693992185,257.4257634352052,16022,2425.3568757395433,247.68207943356572,16030,3735.1850756468193,207.1166624603407
12363611,5,16019,3289.578075180268,68.50212177273215,16020,925.3834846488595,139.61175959249886,16022,3041.400002327951,228.10851080857518,16027,2148.2178253205125,278.6308665682044,16105,3877.79858943389,318.67545075288365,16029,4740.086590738451,32.46994956550293,16098,4713.471047722784,348.98262356181306
12363610,5,16019,3041.8530751951134,88.19658605805972,16020,1904.8357870345076,162.29677075365225,16027,2284.2757843400573,249.8358644197384,16105,3148.010267430567,304.92752392214805,16098,3635.4431678476108,345.3222765494862,16029,3836.7232511298066,41.14367621724665,16022,3883.5559340479062,216.03161686738667
12363609,5,16013,2859.919828123913,7.929048761403408,16020,2977.344618208045,169.18133572153113,16027,2878.3900556123067,228.76708655009065,16105,2691.978390191043,284.908160230556,16029,3071.8972745992132,54.599914562865365,16019,3185.6717740214035,108.56142461543504,16098,2584.60756864877,338.6362828353455
12363608,5,16013,1762.9373483311738,12.25240276558975,16019,3675.3557151452146,125.3005884270355,16105,2654.7450120736708,260.95768369786356,16098,1614.951776905988,323.44183144097974,16029,2572.3055269629717,74.90917433276405,16027,3717.0542553156088,216.00405418534473,16020,4069.9989618205623,172.3974478655192
12363607,5,16013,707.7268359512935,29.988033475693157,16029,2502.212228942984,100.13009631975046,16015,2083.3046214402198,259.0046876409214,16006,4457.470743257946,350.6722916292364,16010,3545.4532819337896,64.16859356445354,16019,4396.826950590907,137.34554197214607,16027,4670.333723218078,208.17864094197995
12363606,5,16010,3200.499818008876,82.18765169963484,16013,598.281806579865,146.1404402095094,16098,1362.4371083830217,227.3895394120902,16006,3371.5886239972565,347.27146820132214,16096,3224.351245131213,24.638710586609932,16011,1616.6359002505537,116.4249463074242,16015,2556.8743264090176,233.88211341960212
12363605,5,16096,2251.328303668449,36.0162551768135,16013,1636.8114701787406,168.97795588520216,16098,2275.2036963260057,206.7233147573316,16006,2308.748024444719,340.69484700061236,16010,3221.8438178156443,102.08913118450664,16017,4465.886870681203,242.2697940838848,16029,3597.507147221968,137.6733182760173
12363604,5,16096,1484.8081908430754,61.381613079871784,16013,2732.127639683912,173.85352704880597,16015,4280.774431873967,209.4740415088074,16006,1325.586796903309,323.7583468106567,16010,3602.9830197001547,119.68965585929925,16011,3258.439561882732,154.41962066585086,16098,3310.7463157524876,198.3724892026299
12363603,5,16093,2953.6357327869073,50.095541973004345,16096,1343.4961147445451,107.25977225182146,16006,805.1153671045716,267.103880392536,16053,3413.3577597258036,332.9746289535869,16013,3835.891321705139,175.93199444953484,5600,3764.278705074441,55.542254681405666,16090,4128.115501622203,331.09962952532777
12363602,5,16093,2378.6235242613807,70.73040408287187,16096,1967.0970064089445,140.07003764701994,16006,1415.4224789572393,215.62749032618328,16053,2489.4546574410665,320.85981148402306,16013,4942.4474025821455,177.08082486217813,16090,3214.5274882340873,321.1714364604512,5600,3247.733103209592,71.69531971932986
12286604,6,16075,4751.124066877126,50.28477733542701,16066,4750.621409271295,123.51167744963641,16070,2019.8961045080016,241.6263487773588,16074,3179.8765875836716,303.9602354031689,16069,5845.792600340654,175.3670404897166,16072,2643.2772604702595,249.77055499386128,16071,5917.534034881601,169.91677147570238
12286603,7,16075,4110.729539518421,62.06103563840037,16066,5425.824821994718,133.46787743590824,16070,2743.1687462701693,221.01808770957976,16074,2742.777179528634,284.06380690115134,16069,6951.047245667522,176.29572722497267,16061,6384.6275734655355,92.22498872161412,16072,3219.0828292953956,231.0459656383899
12286602,7,16075,3699.6624084342466,77.25536444020037,16066,6226.977559091644,141.04752230281872,16074,2720.035434831751,260.61961423613747,16070,3665.3136973024607,209.83364529342882,16065,6123.660065519027,39.129100396813385,16072,4025.2498032318913,218.8764509335061,16061,6500.092589877251,102.05645429146648
12286601,7,16065,5292.338059775256,46.53818783988277,16075,3597.416528816725,94.68244554420914,16074,3120.7251480368673,240.1523590725787,16070,4669.972319944675,203.29131914942374,16072,4950.490059891875,210.9977499022953,16063,6411.924529739797,70.91292954176237,16061,6797.309546479433,111.28565910812586
12339119,6,16037,1734.7854772110118,8.455299091415611,16036,4855.556202206063,140.27731849660358,16046,2833.679949718667,209.90389274616166,16038,2204.5465708602983,57.466433258053314,16047,5698.0151757183185,103.87025533663763,16039,3543.316649522287,78.92923678260155,16023,4669.573976031347,21.683665200649386
12339118,6,16037,649.699962594714,21.09945573981014,16039,3482.755364116911,97.08213103599655,16046,3843.6827306898863,201.90433337051445,16018,5613.165738266138,307.45667672849845,16030,5530.796356516824,54.39041621801539,16036,5741.6261550806485,147.53686804936967,16038,1838.969637918877,87.6375687628364
12339117,5,16023,2706.4399573982446,38.4494352611689,16037,546.7133694855377,157.10620618934377,16046,4897.166298880004,197.28556089707322,16038,2089.9129496241,119.65332309766018,16024,3941.9801000121215,4.780240213216928,16039,3764.0678516104995,114.13672085427788,16021,4898.144126831683,23.481729922175816
12339116,5,16023,1944.4735782718333,58.7142894522334,16037,1624.7612605217291,173.23187411709523,16007,4452.86402591195,307.85390953468624,16024,2835.180083057401,6.222360279176655,16039,4320.991851377264,127.81024095373277,16038,2796.0361423861214,140.0602749977445,16021,3894.8204854591754,29.713063659534328
12339115,5,16024,1732.4690416853455,9.50499684172496,16023,1643.561787090989,93.48879374999012,16007,3891.5552091571535,294.644188497096,16037,2728.549629273949,176.4221993554563,16022,4517.8576310462295,59.47656242591472,16021,2968.4312767088886,40.030604337228624,16025,3157.7920244765364,5.6178135716740485
12339114,5,16024,654.8494805901967,23.85874037787852,16023,2021.3319622525146,126.76409001781587,16018,4654.986701527629,257.27379668048326,16014,3516.831501981228,338.10786095861147,16021,2217.588979750749,58.36508728538195,16037,3835.923537934395,177.77300562982236,16025,2053.1176534638535,8.061199518690216
12339113,5,16025,960.7895939554237,16.115595795485035,16024,566.0342678489027,154.50296449053928,16007,3628.947076883967,260.53307090638816,16014,2532.3545894376307,328.2514581922741,16021,1867.615762162491,88.36339375852867,16023,2816.8159796468653,145.43525070525936,16022,3850.078613377907,88.8839925734934
12339112,5,16027,4181.556055985348,71.6220462786174,16025,308.44158096878346,127.2654672939102,16007,3984.737395835814,244.63998864841486,16014,1709.3101777251097,307.62969620082316,16024,1635.8978988929518,172.18521604691477,16028,4729.07151005635,9.82792796971944,16021,2126.6075348007766,119.78726979420071
12339111,5,16028,3635.8421960326755,12.48445300380564,16025,1315.8126385164467,170.18768493836546,16014,1376.5465730393241,267.24472230510537,16027,3952.5657678971024,86.97508894295441,16022,4369.420130881479,119.3946750576423,16105,4489.244951216556,51.43910974123895,16007,4588.164699846264,232.1310208086822
12339110,5,16028,2557.1032188211298,17.40157457447242,16025,2414.913833490001,175.177717000847,16014,1825.4449932555694,229.89342834846457,16105,3876.2269496786935,64.17542476451183,16027,4027.9425061973434,102.9289767041679,16021,3739.518638007432,151.1712265701251,16024,3844.5214561176276,177.31679645884947
12339109,5,16028,1523.9470615965138,29.20157095865642,16025,3520.8643949310053,177.04063391833893,16014,2689.5836585655197,211.80330455644565,16105,3515.840905781625,80.5253331514765,16027,4392.0447644349515,117.25036405139389,16017,3143.4353329554638,44.36187728387148,16016,3297.2249846417744,55.282006647739536
12339108,5,16028,755.1648215692359,73.02596236926297,16025,4628.758667505324,178.01248770953453,16027,4981.967222084404,128.78691139988507,16017,2455.945473711995,62.40719548610821,16016,2796.5127201527293,74.05827604788072,16105,3487.3110088540006,98.75923687538028,16014,3687.7805078182473,202.961758575406
12339107,6,16017,2155.5434629394986,89.26237548790283,16028,1132.416339200064,141.75322978735403,16014,4736.016890167023,197.95422018100075,16062,5639.225067463016,356.79793802242267,16055,5340.535975279669,261.87025563406337,16016,2689.5143989653952,97.29948272345172,16105,3798.1245203645694,115.59579390574606
12339106,6,16028,2111.5646640471277,161.22044201561368,16055,5626.230890390018,250.64074024721197,16062,4533.099935816531,355.74617488209964,16017,2392.759109822654,116.8863504021898,16014,5807.259689062116,194.77674256477337,16016,3018.3965342098027,118.74375852955438,16015,4317.109044008868,112.05401355952426
12339105,6,16006,5690.49261397387,68.72162738907224,16017,3044.415526005494,136.05149700236575,16062,3429.4861634215918,354.01647889647603,16028,3177.9398540150164,168.04080842567362,16016,3667.722088063693,134.29440491667515,16015,4826.743471007313,124.45540234061207,16059,4978.8695617358535,344.9356991648853
12339104,6,16064,4725.731099981579,18.061816920694866,16017,3908.4381724624704,147.64592786453187,16059,3924.902157265363,340.420644754356,16006,5366.999703513557,79.7473737350852,16062,2331.954635756291,350.6525740823324,16028,4266.63427479504,171.4102609196625,16016,4500.878008890672,144.65185210750008
12339124,8,16036,3686.326937505816,60.517069038329794,16031,390.7093520960675,308.94729255214753,16038,7015.185618549173,16.2623662734905,16033,4554.404889091414,274.2526980532395,16046,3357.280668276838,337.09224265346916,16034,6164.526032225363,88.55258800157333,16047,7020.088148210972,53.42632175084333
12339123,7,16036,3264.703655977051,77.53796313465426,16031,923.2825092330507,200.61237580087356,16046,2386.3654532604955,326.1865915127992,16033,4627.88928946451,260.3967616626075,16038,5950.972962516446,19.05995769028459,16037,6164.436867813272,3.1600066799471733,16034,6215.052974231322,98.83033559518486
12339122,6,16038,4907.0777153337785,23.061027486690648,16036,3192.438201592384,97.29340979976774,16031,2004.0891692750538,189.94791655581955,16046,1606.9449694961668,302.90380422499743,16033,4955.4293077448,247.68177964062141,16037,5055.334604110871,3.6137243141199633,16039,5349.418156225716,41.4471545080325
12339121,6,16038,3899.851134400474,29.17302657038897,16036,3491.2939605054494,115.71881423488077,16046,1390.6623438284632,260.1942455960389,16031,3105.548955187589,186.79412480041447,16047,5639.2241187165155,81.29357246002724,16037,3946.7254412572534,4.322336338985679,16039,4560.531747802604,50.514531257494355
12339120,6,16037,2839.1891871539965,5.5840387668833955,16036,4080.5290839834015,130.0354784658649,16046,1936.4299703328293,225.93956124697516,16039,3929.9769140705475,62.90168621398544,16031,4211.489692819196,185.29400035021098,16038,2966.879302735407,39.315650013866446,16047,5558.962670738978,92.6412107206362
