id,left,top,right,bottom,row_index,col_index,geometry,UTM_Easting,UTM_Northing
12332123,-94.77,38.78,-94.75999999999999,38.77,1622,3523,POINT (346677.408708625 4293287.791742468),346677.408708625,4293287.791742468
12332122,-94.77,38.79,-94.75999999999999,38.78,1621,3523,POINT (346698.8279049926 4294397.575197274),346698.8279049926,4294397.575197274
12332121,-94.77,38.8,-94.75999999999999,38.79,1620,3523,POINT (346720.25178718986 4295507.360376203),346720.25178718986,4295507.360376203
12332120,-94.77,38.81,-94.75999999999999,38.800000000000004,1619,3523,POINT (346741.68035458116 4296617.147279393),346741.68035458116,4296617.147279393
12332119,-94.77,38.82,-94.75999999999999,38.81,1618,3523,POINT (346763.11360653065 4297726.935906977),346763.11360653065,4297726.935906977
12332118,-94.77,38.83,-94.75999999999999,38.82,1617,3523,POINT (346784.5515424027 4298836.726259098),346784.5515424027,4298836.726259098
12332117,-94.77,38.84,-94.75999999999999,38.830000000000005,1616,3523,POINT (346805.99416156136 4299946.518335891),346805.99416156136,4299946.518335891
12332116,-94.77,38.85,-94.75999999999999,38.84,1615,3523,POINT (346827.4414633706 4301056.312137492),346827.4414633706,4301056.312137492
12332115,-94.77,38.86,-94.75999999999999,38.85,1614,3523,POINT (346848.893447194 4302166.107664039),346848.893447194,4302166.107664039
12332114,-94.77,38.870000000000005,-94.75999999999999,38.86000000000001,1613,3523,POINT (346870.3501123954 4303275.90491567),346870.3501123954,4303275.90491567
12332113,-94.77,38.879999999999995,-94.75999999999999,38.87,1612,3523,POINT (346891.81145833805 4304385.703892511),346891.81145833805,4304385.703892511
12332112,-94.77,38.89,-94.75999999999999,38.88,1611,3523,POINT (346913.2774843854 4305495.504594712),346913.2774843854,4305495.504594712
12297103,-94.87,38.980000000000004,-94.86,38.970000000000006,1602,3513,POINT (338443.54312117933 4315656.45722552),338443.54312117933,4315656.45722552
12297102,-94.87,38.989999999999995,-94.86,38.98,1601,3513,POINT (338466.2758775104 4316766.2881134655),338466.2758775104,4316766.2881134655
12297101,-94.87,39.0,-94.86,38.99,1600,3513,POINT (338489.01357150363 4317876.120707225),338489.01357150363,4317876.120707225
12297100,-94.87,39.01,-94.86,39.0,1599,3513,POINT (338511.7562024842 4318985.955006924),338511.7562024842,4318985.955006924
12297099,-94.87,39.019999999999996,-94.86,39.01,1598,3513,POINT (338534.5037697771 4320095.7910127),338534.5037697771,4320095.7910127
12297098,-94.87,39.03,-94.86,39.02,1597,3513,POINT (338557.25627270713 4321205.628724679),338557.25627270713,4321205.628724679
12297105,-94.87,38.96,-94.86,38.95,1604,3513,POINT (338398.09242420236 4313436.800566526),338398.09242420236,4313436.800566526
12297104,-94.87,38.97,-94.86,38.96,1603,3513,POINT (338420.81530318514 4314546.628043249),338420.81530318514,4314546.628043249
12370607,-94.66,38.94,-94.64999999999999,38.93,1606,3534,POINT (356555.3817250796 4310865.649183314),356555.3817250796,4310865.649183314
12370606,-94.66,38.95,-94.64999999999999,38.940000000000005,1605,3534,POINT (356575.53522237565 4311975.446755755),356575.53522237565,4311975.446755755
12370605,-94.66,38.96,-94.64999999999999,38.95,1604,3534,POINT (356595.69310409285 4313085.2460762765),356595.69310409285,4313085.2460762765
12370604,-94.66,38.97,-94.64999999999999,38.96,1603,3534,POINT (356615.8553696333 4314195.047145016),356615.8553696333,4314195.047145016
12370603,-94.66,38.980000000000004,-94.64999999999999,38.970000000000006,1602,3534,POINT (356636.022018399 4315304.849962108),356636.022018399,4315304.849962108
12370602,-94.66,38.989999999999995,-94.64999999999999,38.98,1601,3534,POINT (356656.1930497916 4316414.654527684),356656.1930497916,4316414.654527684
12370621,-94.66,38.8,-94.64999999999999,38.79,1620,3534,POINT (356273.6934616279 4295328.66664097),356273.6934616279,4295328.66664097
12370613,-94.66,38.879999999999995,-94.64999999999999,38.87,1612,3534,POINT (356434.55284760933 4304206.90045072),356434.55284760933,4304206.90045072
12370612,-94.66,38.89,-94.64999999999999,38.88,1611,3534,POINT (356454.6800258314 4305316.687537545),356454.6800258314,4305316.687537545
12370611,-94.66,38.9,-94.64999999999999,38.89,1610,3534,POINT (356474.8115920588 4306426.476371629),356474.8115920588,4306426.476371629
12370610,-94.66,38.91,-94.64999999999999,38.9,1609,3534,POINT (356494.9475456946 4307536.2669531135),356494.9475456946,4307536.2669531135
12370609,-94.66,38.92,-94.64999999999999,38.910000000000004,1608,3534,POINT (356515.0878861415 4308646.05928213),356515.0878861415,4308646.05928213
12370608,-94.66,38.93,-94.64999999999999,38.92,1607,3534,POINT (356535.23261280236 4309755.853358818),356535.23261280236,4309755.853358818
12346111,-94.72999999999999,38.9,-94.71999999999998,38.89,1610,3527,POINT (350403.8757031434 4306538.945626429),350403.8757031434,4306538.945626429
12346110,-94.72999999999999,38.91,-94.71999999999998,38.9,1609,3527,POINT (350424.8639981368 4307648.744743852),350424.8639981368,4307648.744743852
12346109,-94.72999999999999,38.92,-94.71999999999998,38.910000000000004,1608,3527,POINT (350445.85686537065 4308758.545595114),350445.85686537065,4308758.545595114
12346108,-94.72999999999999,38.93,-94.71999999999998,38.92,1607,3527,POINT (350466.8543042223 4309868.348180352),350466.8543042223,4309868.348180352
12346107,-94.72999999999999,38.94,-94.71999999999998,38.93,1606,3527,POINT (350487.856314069 4310978.152499703),350487.856314069,4310978.152499703
12346106,-94.72999999999999,38.95,-94.71999999999998,38.940000000000005,1605,3527,POINT (350508.86289428745 4312087.9585533),350508.86289428745,4312087.9585533
12346105,-94.72999999999999,38.96,-94.71999999999998,38.95,1604,3527,POINT (350529.8740442548 4313197.766341281),350529.8740442548,4313197.766341281
12346104,-94.72999999999999,38.97,-94.71999999999998,38.96,1603,3527,POINT (350550.8897633475 4314307.575863778),350550.8897633475,4314307.575863778
12346103,-94.72999999999999,38.980000000000004,-94.71999999999998,38.970000000000006,1602,3527,POINT (350571.9100509422 4315417.38712093),350571.9100509422,4315417.38712093
12346102,-94.72999999999999,38.989999999999995,-94.71999999999998,38.98,1601,3527,POINT (350592.9349064153 4316527.2001128625),350592.9349064153,4316527.2001128625
12346101,-94.72999999999999,39.0,-94.71999999999998,38.99,1600,3527,POINT (350613.96432914305 4317637.014839721),350613.96432914305,4317637.014839721
12346100,-94.72999999999999,39.01,-94.71999999999998,39.0,1599,3527,POINT (350634.99831850163 4318746.8313016305),350634.99831850163,4318746.8313016305
12346099,-94.72999999999999,39.019999999999996,-94.71999999999998,39.01,1598,3527,POINT (350656.0368738669 4319856.649498732),350656.0368738669,4319856.649498732
12321615,-94.8,38.86,-94.78999999999999,38.85,1614,3520,POINT (344245.5768290027 4302216.862356308),344245.5768290027,4302216.862356308
12321614,-94.8,38.870000000000005,-94.78999999999999,38.86000000000001,1613,3520,POINT (344267.39851147553 4303326.66348507),344267.39851147553,4303326.66348507
12321613,-94.8,38.879999999999995,-94.78999999999999,38.87,1612,3520,POINT (344289.22495419485 4304436.466332863),344289.22495419485,4304436.466332863
12321612,-94.8,38.89,-94.78999999999999,38.88,1611,3520,POINT (344311.0561565135 4305546.270899833),344311.0561565135,4305546.270899833
12321611,-94.8,38.9,-94.78999999999999,38.89,1610,3520,POINT (344332.8921177835 4306656.077186111),344332.8921177835,4306656.077186111
12321610,-94.8,38.91,-94.78999999999999,38.9,1609,3520,POINT (344354.73283735703 4307765.885191835),344354.73283735703,4307765.885191835
12321609,-94.8,38.92,-94.78999999999999,38.910000000000004,1608,3520,POINT (344376.5783145861 4308875.694917135),344376.5783145861,4308875.694917135
12321608,-94.8,38.93,-94.78999999999999,38.92,1607,3520,POINT (344398.4285488225 4309985.506362149),344398.4285488225,4309985.506362149
12321607,-94.8,38.94,-94.78999999999999,38.93,1606,3520,POINT (344420.2835394179 4311095.3195270095),344420.2835394179,4311095.3195270095
12321606,-94.8,38.95,-94.78999999999999,38.940000000000005,1605,3520,POINT (344442.14328572387 4312205.134411851),344442.14328572387,4312205.134411851
12321605,-94.8,38.96,-94.78999999999999,38.95,1604,3520,POINT (344464.0077870919 4313314.95101681),344464.0077870919,4313314.95101681
12321604,-94.8,38.97,-94.78999999999999,38.96,1603,3520,POINT (344485.87704287295 4314424.769342017),344485.87704287295,4314424.769342017
12321603,-94.8,38.980000000000004,-94.78999999999999,38.970000000000006,1602,3520,POINT (344507.7510524184 4315534.58938761),344507.7510524184,4315534.58938761
12321602,-94.8,38.989999999999995,-94.78999999999999,38.98,1601,3520,POINT (344529.6298150789 4316644.411153716),344529.6298150789,4316644.411153716
12321601,-94.8,39.0,-94.78999999999999,38.99,1600,3520,POINT (344551.5133302055 4317754.2346404735),344551.5133302055,4317754.2346404735
12321600,-94.8,39.01,-94.78999999999999,39.0,1599,3520,POINT (344573.4015971486 4318864.059848013),344573.4015971486,4318864.059848013
12321624,-94.8,38.769999999999996,-94.78999999999999,38.76,1623,3520,POINT (344049.3960046249 4292228.729531712),344049.3960046249,4292228.729531712
12321623,-94.8,38.78,-94.78999999999999,38.77,1622,3520,POINT (344071.1748157613 4293338.5151952645),344071.1748157613,4293338.5151952645
12321622,-94.8,38.79,-94.78999999999999,38.78,1621,3520,POINT (344092.9583929657 4294448.302576624),344092.9583929657,4294448.302576624
12321621,-94.8,38.8,-94.78999999999999,38.79,1620,3520,POINT (344114.74673559214 4295558.09167593),344114.74673559214,4295558.09167593
12321620,-94.8,38.81,-94.78999999999999,38.800000000000004,1619,3520,POINT (344136.53984299407 4296667.882493322),344136.53984299407,4296667.882493322
12321619,-94.8,38.82,-94.78999999999999,38.81,1618,3520,POINT (344158.33771452494 4297777.675028931),344158.33771452494,4297777.675028931
