view,type,cache,generated,data_date,src_file,feature_index,feature_type,geom_type,coord_0,coord_1,properties.id,properties.site,properties.site_id,properties.site_alias,properties.name,properties.description,properties.site_list_html,properties.site_hover_html,properties.system,properties.system_type,properties.image,properties.unix_timestamp,properties.status,properties.site_icon,properties.active_events
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,72,Feature,Point,-94.65815,38.938758,263,67645365-7845-4119-911a-aebac7ef8d78,263,16011,IN10-Lamar Ave @ Indian Creek,,IN10-Lamar Ave @ Indian Creek <small>(16011)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  IN10-Lamar Ave @ Indian Creek <small>(16011)</small></div>",170.225,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,73,Feature,Point,-94.68427,38.9745,89,7a42c438-875a-4a93-ab8a-44d78312a2c8,89,16006,IN11-O.P. City Hall,,IN11-O.P. City Hall <small>(16006)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  IN11-O.P. City Hall <small>(16006)</small></div>",170.225,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,74,Feature,Point,-94.660111,38.971621,270,82e656f1-0151-4b6f-9c1d-8a2cc172eb91,270,16096,IN12-87th St &amp; Lamar Ave.,,IN12-87th St &amp; Lamar Ave. <small>(16096)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  IN12-87th St &amp; Lamar Ave. <small>(16096)</small></div>",170.225,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,75,Feature,Point,-94.6465,38.93144,65,3ab3528f-b3d2-43d0-9a91-9066976aad18,65,16029,IN13-I-435 &amp; Nall,,IN13-I-435 &amp; Nall <small>(16029)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  IN13-I-435 &amp; Nall <small>(16029)</small></div>",170.225,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,76,Feature,Point,-94.638516,38.949438,271,3deb810f-8147-4fa1-acb8-991dd3e5cfcf,271,16010,IN14-99th St &amp; Roe Ave,,IN14-99th St &amp; Roe Ave <small>(16010)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  IN14-99th St &amp; Roe Ave <small>(16010)</small></div>",170.225,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,77,Feature,Point,-94.62972,38.93133,15,49dd4d7f-2dab-42de-97c7-baf5b2debf1e,15,16008,IN15-Mission Rd @ Indian Creek,,IN15-Mission Rd @ Indian Creek <small>(16008)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  IN15-Mission Rd @ Indian Creek <small>(16008)</small></div>",170.225,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,78,Feature,Point,-94.61427,38.97147,22,7929a6b8-d0ef-48aa-a197-bd7ca035bd09,22,16095,IN16-Lee Blvd. @ Dykes Branch,,IN16-Lee Blvd. @ Dykes Branch <small>(16095)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  IN16-Lee Blvd. @ Dykes Branch <small>(16095)</small></div>",170.225,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,79,Feature,Point,-94.6034873,38.9629807,4424,1c645d2b-4911-4277-ade2-883851343578,4424,16333,IN17-92nd @ Dykes Branch,,IN17-92nd @ Dykes Branch <small>(16333)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  IN17-92nd @ Dykes Branch <small>(16333)</small></div>",Century Towers A2,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,80,Feature,Point,-94.6048471,38.941991,4363,92562a77-db04-4b79-85d4-6d26a5a9485f,4363,16334,IN18-103rd St. @ Indian Creek,,"IN18-103rd St. @ Indian Creek <small>(16334)</small><div class=""mt-1 mb-1"">
<span class=""text-default"">
<small><i class=""fa-regular fa-hourglass-half""  aria-hidden=""true""></i>  Timeout</small>
</span>
</div>","<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  IN18-103rd St. @ Indian Creek <small>(16334)</small><div class=""mt-1 mb-1"">
<span class=""text-default"">
<small><i class=""fa-regular fa-hourglass-half""  aria-hidden=""true""></i>  Timeout</small>
</span>
</div></div>",Century Towers A2,26,,1771345008,2,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,81,Feature,Point,-94.705142,38.920804,1595,8dcd81d6-cc77-4f1c-b034-8da2481b1412,1595,16105,IN19-Switzer Rd @ Indian Creek,,IN19-Switzer Rd @ Indian Creek <small>(16105)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  IN19-Switzer Rd @ Indian Creek <small>(16105)</small></div>",170.225,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,82,Feature,Point,-94.634361,38.8111333,4458,aaf71f3b-205c-423b-b5bc-f4ee287017ae,4458,16119,JO01- 175th St @ Camp Branch East Remote,175th St @ Camp Branch East Remote Flasher,JO01- 175th St @ Camp Branch East Remote <small>(16119)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  JO01- 175th St @ Camp Branch East Remote <small>(16119)</small><br><small>175th St @ Camp Branch East Remote Flasher</small></div>",169.525,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,83,Feature,Point,-94.63925,38.810556,4459,83d74b42-7ecb-44af-86e2-e002457f3dad,4459,16120,JO02- 175th St @ Camp Branch West Remote,175th St @ Camp Branch West Remote Flasher,JO02- 175th St @ Camp Branch West Remote <small>(16120)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  JO02- 175th St @ Camp Branch West Remote <small>(16120)</small><br><small>175th St @ Camp Branch West Remote Flasher</small></div>",169.525,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,84,Feature,Point,-94.631722,38.811083,4461,00aa74f3-644a-42b8-827e-cf20b6f58c55,4461,16122,JO03- 175th St @ E Camp Branch East Remote,175th St @ E Camp Branch East Remote Flasher,"JO03- 175th St @ E Camp Branch East Remote <small>(16122)</small><div class=""mt-1 mb-1"">
<span class=""text-warning"">
<small><i class=""fa-regular fa-plug""  aria-hidden=""true""></i>  Out of Service</small>
</span>
</div>","<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  JO03- 175th St @ E Camp Branch East Remote <small>(16122)</small><br><small>175th St @ E Camp Branch East Remote Flasher</small><div class=""mt-1 mb-1"">
<span class=""text-warning"">
<small><i class=""fa-regular fa-plug""  aria-hidden=""true""></i>  Out of Service</small>
</span>
</div></div>",169.525,26,,1771345008,3,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,85,Feature,Point,-94.635111,38.811111,4462,426c4ea2-deeb-4dae-a9cf-8dab9b504221,4462,16123,JO04- 175th St @ E Camp Branch West Remote,175th St @ E Camp Branch West Remote Flasher,"JO04- 175th St @ E Camp Branch West Remote <small>(16123)</small><div class=""mt-1 mb-1"">
<span class=""text-warning"">
<small><i class=""fa-regular fa-plug""  aria-hidden=""true""></i>  Out of Service</small>
</span>
</div>","<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  JO04- 175th St @ E Camp Branch West Remote <small>(16123)</small><br><small>175th St @ E Camp Branch West Remote Flasher</small><div class=""mt-1 mb-1"">
<span class=""text-warning"">
<small><i class=""fa-regular fa-plug""  aria-hidden=""true""></i>  Out of Service</small>
</span>
</div></div>",169.525,26,,1771345008,3,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,86,Feature,Point,-94.61124,39.1119,4468,f22ea3b3-b3f8-4082-b483-6394619584ac,4468,16820,Kaw Point Treatment Plant,,Kaw Point Treatment Plant <small>(16820)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  Kaw Point Treatment Plant <small>(16820)</small></div>",UGWYCO/KCK,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,87,Feature,Point,-95.01555,38.84041,123,9b0008e5-163b-43cd-b4e3-2da9e9104dfc,123,16083,KL01-159th St &amp; Edgerton Rd,,KL01-159th St &amp; Edgerton Rd <small>(16083)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  KL01-159th St &amp; Edgerton Rd <small>(16083)</small></div>",169.525,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,88,Feature,Point,-95.00536,38.85505,124,a32d451f-1958-4fdd-9796-3ccf462f9c31,124,16080,KL02-151st St @ Spoon Creek,,KL02-151st St @ Spoon Creek <small>(16080)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  KL02-151st St @ Spoon Creek <small>(16080)</small></div>",169.525,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,89,Feature,Point,-94.93408,38.85591,80,1c1b244a-1d7d-4999-86eb-5e1c8c27160d,80,16076,KL03-Gardner Lake Discharge,,KL03-Gardner Lake Discharge <small>(16076)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  KL03-Gardner Lake Discharge <small>(16076)</small></div>",169.525,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,90,Feature,Point,-94.9705,38.86941,81,2baeefd3-ed48-47f2-8077-32527d5ad361,81,16077,KL04-143rd @ Kill Creek,,KL04-143rd @ Kill Creek <small>(16077)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  KL04-143rd @ Kill Creek <small>(16077)</small></div>",169.525,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,91,Feature,Point,-95.0375327,38.8895056,125,a1adf59c-3283-43c8-a4eb-aa67b6cca769,125,16082,KL05-127th St &amp; Evening Star Rd,,KL05-127th St &amp; Evening Star Rd <small>(16082)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  KL05-127th St &amp; Evening Star Rd <small>(16082)</small></div>",169.525,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,92,Feature,Point,-94.97683,38.89877,87,a62125f9-24a9-4821-bb3f-450963c9e5d2,87,16078,KL06-127th St @ Kill Creek,,KL06-127th St @ Kill Creek <small>(16078)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  KL06-127th St @ Kill Creek <small>(16078)</small></div>",169.525,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,93,Feature,Point,-94.99333,38.94852,120,dc297244-14ec-4fbd-b3dc-a34df2444781,120,16081,KL07-102nd St &amp; Lexington Ave,,KL07-102nd St &amp; Lexington Ave <small>(16081)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  KL07-102nd St &amp; Lexington Ave <small>(16081)</small></div>",169.525,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,94,Feature,Point,-94.97377,38.95663,119,876523f1-1541-4a58-b0a7-8e827fc421ea,119,16079,KL08-95th St @ Kill Creek,,KL08-95th St @ Kill Creek <small>(16079)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  KL08-95th St @ Kill Creek <small>(16079)</small></div>",169.525,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,95,Feature,Point,-94.4741882,38.9728024,4422,1408895f-881d-4212-8a0e-f1f3c4e705fc,4422,16335,LB01-E 83rd @ White Oak Creek,,LB01-E 83rd @ White Oak Creek <small>(16335)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  LB01-E 83rd @ White Oak Creek <small>(16335)</small></div>",Century Towers A2,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,96,Feature,Point,-94.4748451,38.9615492,4421,de95baa0-77f6-4475-9937-f34c04f816a3,4421,16336,LB02-Elm Rd @ White Oak Creek,,LB02-Elm Rd @ White Oak Creek <small>(16336)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  LB02-Elm Rd @ White Oak Creek <small>(16336)</small></div>",Century Towers A2,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,97,Feature,Point,-94.4462607,38.9952661,4427,edddec72-f106-4256-88a0-78b4e74d39ef,4427,16337,LB03-Woodson Rd @ Wildwood Creek,,LB03-Woodson Rd @ Wildwood Creek <small>(16337)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  LB03-Woodson Rd @ Wildwood Creek <small>(16337)</small></div>",Century Towers A2,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,98,Feature,Point,-94.4465874,38.9595075,4423,b09ccfe2-20f0-434e-8f3a-19eb5ad8533c,4423,16338,LB04-Military Club Rd @ White Oak Creek,,LB04-Military Club Rd @ White Oak Creek <small>(16338)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  LB04-Military Club Rd @ White Oak Creek <small>(16338)</small></div>",Century Towers A2,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,99,Feature,Point,-94.426925,38.9644561,4426,28d75557-155d-4e60-960b-890603dc12e4,4426,16339,LB05-Blue Pkwy &amp; Little Blue River Knobtown,,LB05-Blue Pkwy &amp; Little Blue River Knobtown <small>(16339)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  LB05-Blue Pkwy &amp; Little Blue River Knobtown <small>(16339)</small></div>",Century Towers A2,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,100,Feature,Point,-94.7017883,39.3209048,4433,b5bc9920-377d-4dda-a92f-23a02f892e8e,4433,16340,Lisbon @ Todd Creek,,Lisbon @ Todd Creek <small>(16340)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  Lisbon @ Todd Creek <small>(16340)</small></div>",Century Towers A2,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,101,Feature,Point,-94.4683,39.2278,4397,a2b22d7f-054b-4116-9188-e07c8979bc91,4397,16341,Little Shoal @ Church Rd,,Little Shoal @ Church Rd <small>(16341)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  Little Shoal @ Church Rd <small>(16341)</small></div>",Century Towers A2,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,102,Feature,Point,-94.6304472,39.0553111,4446,41c185b8-5467-4f3c-a4b3-daf0286d7008,4446,6500,Master Mill Street Bridge @ Turkey creek,WYCO HWDS Master Controller,"Master Mill Street Bridge @ Turkey creek <small>(6500)</small><div class=""mt-1 mb-1"">
<span class=""text-default"">
<small><i class=""fa-regular fa-hourglass-half""  aria-hidden=""true""></i>  Timeout</small>
</span>
</div>","<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  Master Mill Street Bridge @ Turkey creek <small>(6500)</small><br><small>WYCO HWDS Master Controller</small><div class=""mt-1 mb-1"">
<span class=""text-default"">
<small><i class=""fa-regular fa-hourglass-half""  aria-hidden=""true""></i>  Timeout</small>
</span>
</div></div>",Century Towers,25,,1771345008,2,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,103,Feature,Point,-94.6914352,39.001702,100,7d6ed9cc-2e75-4e07-8e01-a02bc4618920,100,16100,MF01-N Grandview Flasher,,"MF01-N Grandview Flasher <small>(16100)</small><div class=""mt-1 mb-1"">
<span class=""text-warning"">
<small><i class=""fa-regular fa-plug""  aria-hidden=""true""></i>  Out of Service</small>
</span>
</div>","<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  MF01-N Grandview Flasher <small>(16100)</small><div class=""mt-1 mb-1"">
<span class=""text-warning"">
<small><i class=""fa-regular fa-plug""  aria-hidden=""true""></i>  Out of Service</small>
</span>
</div></div>",MF01 - Remote,25,,1771345008,3,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,104,Feature,Point,-94.691456,39.0012723,98,2450eea8-9b2c-42f1-ac9a-845507e8d72a,98,16101,MF02-70th Terr Flasher,,"MF02-70th Terr Flasher <small>(16101)</small><div class=""mt-1 mb-1"">
<span class=""text-warning"">
<small><i class=""fa-regular fa-plug""  aria-hidden=""true""></i>  Out of Service</small>
</span>
</div>","<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  MF02-70th Terr Flasher <small>(16101)</small><div class=""mt-1 mb-1"">
<span class=""text-warning"">
<small><i class=""fa-regular fa-plug""  aria-hidden=""true""></i>  Out of Service</small>
</span>
</div></div>",MF02 - Remote,25,,1771345008,3,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,105,Feature,Point,-94.6903306,39.0004109,97,e94bad8b-51b2-4a5a-8b68-164bd13d60fa,97,16102,MF03-71st St Flasher,,MF03-71st St Flasher <small>(16102)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  MF03-71st St Flasher <small>(16102)</small></div>",MF03 - Remote,25,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,106,Feature,Point,-94.6903689,38.9994438,95,78da026d-bc9e-4e67-85b1-03effe9bab00,95,16104,MF04-S Grandview Flasher,,MF04-S Grandview Flasher <small>(16104)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  MF04-S Grandview Flasher <small>(16104)</small></div>",MF04 - Remote,25,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,107,Feature,Point,-94.6903255,38.9994987,96,c3184f01-6a20-4b1a-85ca-2b667079e853,96,16103,MF05-71st Terr Flasher,,MF05-71st Terr Flasher <small>(16103)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  MF05-71st Terr Flasher <small>(16103)</small></div>",MF05 - Remote,25,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,108,Feature,Point,-94.62736,39.009,4271,018e4d28-fa21-4b9b-a2d6-18dd02cfb080,4271,16107,MH01 - 66th &amp; Indian Ln Flasher,MH01 - 66th &amp; Indian Ln Flasher,MH01 - 66th &amp; Indian Ln Flasher <small>(16107)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  MH01 - 66th &amp; Indian Ln Flasher <small>(16107)</small></div>",169.525,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,109,Feature,Point,-94.622,39.01227,26,d4fe12fa-8d7a-43f9-925e-bbf9bdfa5970,26,16108,MH02-Wenonga Flasher,,MH02-Wenonga Flasher <small>(16108)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  MH02-Wenonga Flasher <small>(16108)</small></div>",169.525,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,110,Feature,Point,-94.62436,39.01425,28,6d27cb8c-a5fd-4fed-b23c-ac19dd2635a0,28,16109,MH03-6350 Indian Ln. Flasher,,MH03-6350 Indian Ln. Flasher <small>(16109)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  MH03-6350 Indian Ln. Flasher <small>(16109)</small></div>",169.525,26,,1771345008,1,,0
