bin_start_utc,bin_end_utc,depth_5min_mm,mm_per_hr
2022-06-24 07:35:00+00:00,2022-06-24 07:40:00+00:00,1.016,12.192
2022-06-24 07:45:00+00:00,2022-06-24 07:50:00+00:00,1.016,12.192
2022-06-24 08:00:00+00:00,2022-06-24 08:05:00+00:00,1.016,12.192
2022-06-24 08:15:00+00:00,2022-06-24 08:20:00+00:00,1.016,12.192
2022-06-24 08:20:00+00:00,2022-06-24 08:25:00+00:00,1.016,12.192
2022-06-24 08:30:00+00:00,2022-06-24 08:35:00+00:00,1.016,12.192
2022-06-24 10:45:00+00:00,2022-06-24 10:50:00+00:00,1.016,12.192
2022-06-24 16:25:00+00:00,2022-06-24 16:30:00+00:00,0.0,0.0
2022-06-25 04:25:00+00:00,2022-06-25 04:30:00+00:00,0.0,0.0
2022-06-25 16:25:00+00:00,2022-06-25 16:30:00+00:00,0.0,0.0
2022-06-26 04:25:00+00:00,2022-06-26 04:30:00+00:00,0.0,0.0
2022-06-26 16:25:00+00:00,2022-06-26 16:30:00+00:00,0.0,0.0
2022-06-27 04:25:00+00:00,2022-06-27 04:30:00+00:00,0.0,0.0
2022-06-27 16:25:00+00:00,2022-06-27 16:30:00+00:00,0.0,0.0
2022-06-28 04:25:00+00:00,2022-06-28 04:30:00+00:00,0.0,0.0
2022-06-28 16:25:00+00:00,2022-06-28 16:30:00+00:00,0.0,0.0
2022-06-29 04:25:00+00:00,2022-06-29 04:30:00+00:00,0.0,0.0
2022-06-29 16:25:00+00:00,2022-06-29 16:30:00+00:00,0.0,0.0
2022-06-30 04:25:00+00:00,2022-06-30 04:30:00+00:00,0.0,0.0
2022-06-30 16:25:00+00:00,2022-06-30 16:30:00+00:00,0.0,0.0
2022-07-01 04:25:00+00:00,2022-07-01 04:30:00+00:00,0.0,0.0
2022-07-01 16:25:00+00:00,2022-07-01 16:30:00+00:00,0.0,0.0
2022-07-02 04:25:00+00:00,2022-07-02 04:30:00+00:00,0.0,0.0
2022-07-02 05:40:00+00:00,2022-07-02 05:45:00+00:00,1.016,12.192
2022-07-02 06:05:00+00:00,2022-07-02 06:10:00+00:00,1.016,12.192
2022-07-02 06:30:00+00:00,2022-07-02 06:35:00+00:00,1.016,12.192
2022-07-02 06:45:00+00:00,2022-07-02 06:50:00+00:00,1.016,12.192
2022-07-02 07:00:00+00:00,2022-07-02 07:05:00+00:00,1.016,12.192
2022-07-02 08:25:00+00:00,2022-07-02 08:30:00+00:00,1.016,12.192
2022-07-02 08:55:00+00:00,2022-07-02 09:00:00+00:00,1.016,12.192
2022-07-02 09:30:00+00:00,2022-07-02 09:35:00+00:00,1.016,12.192
2022-07-02 09:50:00+00:00,2022-07-02 09:55:00+00:00,1.016,12.192
2022-07-02 10:20:00+00:00,2022-07-02 10:25:00+00:00,1.016,12.192
2022-07-02 16:25:00+00:00,2022-07-02 16:30:00+00:00,0.0,0.0
2022-07-03 04:25:00+00:00,2022-07-03 04:30:00+00:00,0.0,0.0
2022-07-03 16:25:00+00:00,2022-07-03 16:30:00+00:00,0.0,0.0
2022-07-04 04:25:00+00:00,2022-07-04 04:30:00+00:00,0.0,0.0
2022-07-04 16:25:00+00:00,2022-07-04 16:30:00+00:00,0.0,0.0
2022-07-05 04:25:00+00:00,2022-07-05 04:30:00+00:00,0.0,0.0
2022-07-05 16:25:00+00:00,2022-07-05 16:30:00+00:00,0.0,0.0
2022-07-06 04:25:00+00:00,2022-07-06 04:30:00+00:00,0.0,0.0
2022-07-06 16:25:00+00:00,2022-07-06 16:30:00+00:00,0.0,0.0
2022-07-07 04:25:00+00:00,2022-07-07 04:30:00+00:00,0.0,0.0
2022-07-07 06:50:00+00:00,2022-07-07 06:55:00+00:00,1.016,12.192
2022-07-07 07:00:00+00:00,2022-07-07 07:05:00+00:00,1.016,12.192
2022-07-07 16:25:00+00:00,2022-07-07 16:30:00+00:00,0.0,0.0
2022-07-08 04:25:00+00:00,2022-07-08 04:30:00+00:00,0.0,0.0
2022-07-08 16:25:00+00:00,2022-07-08 16:30:00+00:00,0.0,0.0
2022-07-09 04:25:00+00:00,2022-07-09 04:30:00+00:00,0.0,0.0
2022-07-09 16:25:00+00:00,2022-07-09 16:30:00+00:00,0.0,0.0
2022-07-10 04:25:00+00:00,2022-07-10 04:30:00+00:00,0.0,0.0
2022-07-10 16:25:00+00:00,2022-07-10 16:30:00+00:00,0.0,0.0
2022-07-11 04:25:00+00:00,2022-07-11 04:30:00+00:00,0.0,0.0
2022-07-11 16:25:00+00:00,2022-07-11 16:30:00+00:00,0.0,0.0
2022-07-12 04:25:00+00:00,2022-07-12 04:30:00+00:00,0.0,0.0
2022-07-12 16:25:00+00:00,2022-07-12 16:30:00+00:00,0.0,0.0
2022-07-13 04:25:00+00:00,2022-07-13 04:30:00+00:00,0.0,0.0
2022-07-13 16:25:00+00:00,2022-07-13 16:30:00+00:00,0.0,0.0
2022-07-14 04:25:00+00:00,2022-07-14 04:30:00+00:00,0.0,0.0
2022-07-14 16:25:00+00:00,2022-07-14 16:30:00+00:00,0.0,0.0
2022-07-15 04:25:00+00:00,2022-07-15 04:30:00+00:00,0.0,0.0
2022-07-15 16:25:00+00:00,2022-07-15 16:30:00+00:00,0.0,0.0
2022-07-16 04:25:00+00:00,2022-07-16 04:30:00+00:00,0.0,0.0
2022-07-16 16:25:00+00:00,2022-07-16 16:30:00+00:00,0.0,0.0
2022-07-17 03:00:00+00:00,2022-07-17 03:05:00+00:00,1.016,12.192
2022-07-17 03:15:00+00:00,2022-07-17 03:20:00+00:00,1.016,12.192
2022-07-17 03:55:00+00:00,2022-07-17 04:00:00+00:00,1.016,12.192
2022-07-17 04:25:00+00:00,2022-07-17 04:30:00+00:00,0.0,0.0
2022-07-17 16:25:00+00:00,2022-07-17 16:30:00+00:00,0.0,0.0
2022-07-18 04:25:00+00:00,2022-07-18 04:30:00+00:00,0.0,0.0
2022-07-18 16:25:00+00:00,2022-07-18 16:30:00+00:00,0.0,0.0
2022-07-19 04:25:00+00:00,2022-07-19 04:30:00+00:00,0.0,0.0
2022-07-19 12:30:00+00:00,2022-07-19 12:35:00+00:00,1.016,12.192
2022-07-20 00:10:00+00:00,2022-07-20 00:15:00+00:00,0.0,0.0
2022-07-20 12:10:00+00:00,2022-07-20 12:15:00+00:00,0.0,0.0
2022-07-21 00:10:00+00:00,2022-07-21 00:15:00+00:00,0.0,0.0
2022-07-21 12:10:00+00:00,2022-07-21 12:15:00+00:00,0.0,0.0
2022-07-22 00:10:00+00:00,2022-07-22 00:15:00+00:00,0.0,0.0
2022-07-22 12:10:00+00:00,2022-07-22 12:15:00+00:00,0.0,0.0
2022-07-23 00:10:00+00:00,2022-07-23 00:15:00+00:00,0.0,0.0
2022-07-23 12:10:00+00:00,2022-07-23 12:15:00+00:00,0.0,0.0
2022-07-24 00:10:00+00:00,2022-07-24 00:15:00+00:00,0.0,0.0
2022-07-24 12:10:00+00:00,2022-07-24 12:15:00+00:00,0.0,0.0
2022-07-25 00:10:00+00:00,2022-07-25 00:15:00+00:00,0.0,0.0
2022-07-25 02:40:00+00:00,2022-07-25 02:45:00+00:00,1.016,12.192
2022-07-25 03:05:00+00:00,2022-07-25 03:10:00+00:00,1.016,12.192
2022-07-25 03:40:00+00:00,2022-07-25 03:45:00+00:00,1.016,12.192
2022-07-25 04:05:00+00:00,2022-07-25 04:10:00+00:00,1.016,12.192
2022-07-25 04:30:00+00:00,2022-07-25 04:35:00+00:00,1.016,12.192
2022-07-25 04:45:00+00:00,2022-07-25 04:50:00+00:00,1.016,12.192
2022-07-25 04:55:00+00:00,2022-07-25 05:00:00+00:00,1.016,12.192
2022-07-25 05:10:00+00:00,2022-07-25 05:15:00+00:00,1.016,12.192
2022-07-25 05:25:00+00:00,2022-07-25 05:30:00+00:00,1.016,12.192
2022-07-25 06:20:00+00:00,2022-07-25 06:25:00+00:00,1.016,12.192
2022-07-25 06:45:00+00:00,2022-07-25 06:50:00+00:00,1.016,12.192
2022-07-25 07:25:00+00:00,2022-07-25 07:30:00+00:00,1.016,12.192
2022-07-25 07:40:00+00:00,2022-07-25 07:45:00+00:00,1.016,12.192
2022-07-25 08:00:00+00:00,2022-07-25 08:05:00+00:00,1.016,12.192
2022-07-25 08:20:00+00:00,2022-07-25 08:25:00+00:00,1.016,12.192
2022-07-25 08:40:00+00:00,2022-07-25 08:45:00+00:00,1.016,12.192
2022-07-25 08:50:00+00:00,2022-07-25 08:55:00+00:00,1.016,12.192
2022-07-25 09:10:00+00:00,2022-07-25 09:15:00+00:00,1.016,12.192
2022-07-25 09:15:00+00:00,2022-07-25 09:20:00+00:00,1.016,12.192
2022-07-25 09:20:00+00:00,2022-07-25 09:25:00+00:00,1.016,12.192
2022-07-25 09:25:00+00:00,2022-07-25 09:30:00+00:00,1.016,12.192
2022-07-25 09:55:00+00:00,2022-07-25 10:00:00+00:00,1.016,12.192
2022-07-25 12:10:00+00:00,2022-07-25 12:15:00+00:00,1.016,12.192
2022-07-26 00:10:00+00:00,2022-07-26 00:15:00+00:00,0.0,0.0
2022-07-26 12:10:00+00:00,2022-07-26 12:15:00+00:00,0.0,0.0
2022-07-26 23:40:00+00:00,2022-07-26 23:45:00+00:00,1.016,12.192
2022-07-26 23:45:00+00:00,2022-07-26 23:50:00+00:00,1.016,12.192
2022-07-26 23:50:00+00:00,2022-07-26 23:55:00+00:00,1.016,12.192
2022-07-27 00:10:00+00:00,2022-07-27 00:15:00+00:00,0.0,0.0
2022-07-27 00:20:00+00:00,2022-07-27 00:25:00+00:00,1.016,12.192
2022-07-27 00:35:00+00:00,2022-07-27 00:40:00+00:00,1.016,12.192
2022-07-27 00:50:00+00:00,2022-07-27 00:55:00+00:00,1.016,12.192
2022-07-27 01:20:00+00:00,2022-07-27 01:25:00+00:00,1.016,12.192
2022-07-27 01:35:00+00:00,2022-07-27 01:40:00+00:00,1.016,12.192
2022-07-27 02:05:00+00:00,2022-07-27 02:10:00+00:00,1.016,12.192
2022-07-27 02:30:00+00:00,2022-07-27 02:35:00+00:00,1.016,12.192
2022-07-27 04:25:00+00:00,2022-07-27 04:30:00+00:00,1.016,12.192
2022-07-27 05:10:00+00:00,2022-07-27 05:15:00+00:00,1.016,12.192
2022-07-27 05:15:00+00:00,2022-07-27 05:20:00+00:00,1.016,12.192
2022-07-27 05:20:00+00:00,2022-07-27 05:25:00+00:00,1.016,12.192
2022-07-27 05:25:00+00:00,2022-07-27 05:30:00+00:00,3.048,36.576
2022-07-27 05:30:00+00:00,2022-07-27 05:35:00+00:00,2.032,24.384
2022-07-27 05:35:00+00:00,2022-07-27 05:40:00+00:00,3.048,36.576
2022-07-27 05:40:00+00:00,2022-07-27 05:45:00+00:00,1.016,12.192
2022-07-27 05:45:00+00:00,2022-07-27 05:50:00+00:00,1.016,12.192
2022-07-27 05:50:00+00:00,2022-07-27 05:55:00+00:00,2.032,24.384
2022-07-27 05:55:00+00:00,2022-07-27 06:00:00+00:00,3.048,36.576
2022-07-27 06:00:00+00:00,2022-07-27 06:05:00+00:00,5.08,60.96
2022-07-27 06:05:00+00:00,2022-07-27 06:10:00+00:00,3.048,36.576
2022-07-27 06:10:00+00:00,2022-07-27 06:15:00+00:00,1.016,12.192
2022-07-27 06:15:00+00:00,2022-07-27 06:20:00+00:00,1.016,12.192
2022-07-27 06:20:00+00:00,2022-07-27 06:25:00+00:00,2.032,24.384
2022-07-27 06:25:00+00:00,2022-07-27 06:30:00+00:00,1.016,12.192
2022-07-27 06:30:00+00:00,2022-07-27 06:35:00+00:00,1.016,12.192
2022-07-27 06:35:00+00:00,2022-07-27 06:40:00+00:00,1.016,12.192
2022-07-27 06:45:00+00:00,2022-07-27 06:50:00+00:00,1.016,12.192
2022-07-27 06:50:00+00:00,2022-07-27 06:55:00+00:00,1.016,12.192
2022-07-27 12:10:00+00:00,2022-07-27 12:15:00+00:00,0.0,0.0
2022-07-28 00:10:00+00:00,2022-07-28 00:15:00+00:00,0.0,0.0
2022-07-28 08:45:00+00:00,2022-07-28 08:50:00+00:00,1.016,12.192
2022-07-28 09:30:00+00:00,2022-07-28 09:35:00+00:00,1.016,12.192
2022-07-28 09:55:00+00:00,2022-07-28 10:00:00+00:00,1.016,12.192
2022-07-28 10:35:00+00:00,2022-07-28 10:40:00+00:00,1.016,12.192
2022-07-28 12:10:00+00:00,2022-07-28 12:15:00+00:00,0.0,0.0
2022-07-29 00:10:00+00:00,2022-07-29 00:15:00+00:00,0.0,0.0
2022-07-29 12:10:00+00:00,2022-07-29 12:15:00+00:00,0.0,0.0
2022-07-30 00:10:00+00:00,2022-07-30 00:15:00+00:00,0.0,0.0
2022-07-30 12:10:00+00:00,2022-07-30 12:15:00+00:00,0.0,0.0
2022-07-31 00:10:00+00:00,2022-07-31 00:15:00+00:00,0.0,0.0
2022-07-31 12:10:00+00:00,2022-07-31 12:15:00+00:00,0.0,0.0
2022-08-01 00:10:00+00:00,2022-08-01 00:15:00+00:00,0.0,0.0
2022-08-01 12:10:00+00:00,2022-08-01 12:15:00+00:00,0.0,0.0
2022-08-02 00:10:00+00:00,2022-08-02 00:15:00+00:00,0.0,0.0
2022-08-02 12:10:00+00:00,2022-08-02 12:15:00+00:00,0.0,0.0
2022-08-03 00:10:00+00:00,2022-08-03 00:15:00+00:00,0.0,0.0
2022-08-03 11:50:00+00:00,2022-08-03 11:55:00+00:00,1.016,12.192
2022-08-03 12:15:00+00:00,2022-08-03 12:20:00+00:00,0.0,0.0
2022-08-03 12:50:00+00:00,2022-08-03 12:55:00+00:00,1.016,12.192
2022-08-03 15:05:00+00:00,2022-08-03 15:10:00+00:00,1.016,12.192
2022-08-03 15:25:00+00:00,2022-08-03 15:30:00+00:00,1.016,12.192
2022-08-04 00:15:00+00:00,2022-08-04 00:20:00+00:00,0.0,0.0
2022-08-04 12:15:00+00:00,2022-08-04 12:20:00+00:00,0.0,0.0
2022-08-05 00:15:00+00:00,2022-08-05 00:20:00+00:00,0.0,0.0
2022-08-05 12:15:00+00:00,2022-08-05 12:20:00+00:00,0.0,0.0
2022-08-06 00:15:00+00:00,2022-08-06 00:20:00+00:00,0.0,0.0
2022-08-06 12:15:00+00:00,2022-08-06 12:20:00+00:00,0.0,0.0
2022-08-07 00:15:00+00:00,2022-08-07 00:20:00+00:00,0.0,0.0
2022-08-07 12:15:00+00:00,2022-08-07 12:20:00+00:00,0.0,0.0
2022-08-08 00:15:00+00:00,2022-08-08 00:20:00+00:00,0.0,0.0
2022-08-08 12:15:00+00:00,2022-08-08 12:20:00+00:00,0.0,0.0
2022-08-09 00:15:00+00:00,2022-08-09 00:20:00+00:00,0.0,0.0
2022-08-09 12:15:00+00:00,2022-08-09 12:20:00+00:00,0.0,0.0
2022-08-10 00:15:00+00:00,2022-08-10 00:20:00+00:00,0.0,0.0
2022-08-10 12:15:00+00:00,2022-08-10 12:20:00+00:00,0.0,0.0
2022-08-11 00:15:00+00:00,2022-08-11 00:20:00+00:00,0.0,0.0
2022-08-11 12:15:00+00:00,2022-08-11 12:20:00+00:00,0.0,0.0
2022-08-12 00:15:00+00:00,2022-08-12 00:20:00+00:00,0.0,0.0
2022-08-12 12:15:00+00:00,2022-08-12 12:20:00+00:00,0.0,0.0
2022-08-13 00:15:00+00:00,2022-08-13 00:20:00+00:00,0.0,0.0
2022-08-13 12:15:00+00:00,2022-08-13 12:20:00+00:00,0.0,0.0
2022-08-14 00:15:00+00:00,2022-08-14 00:20:00+00:00,0.0,0.0
2022-08-14 12:15:00+00:00,2022-08-14 12:20:00+00:00,0.0,0.0
2022-08-15 00:15:00+00:00,2022-08-15 00:20:00+00:00,0.0,0.0
2022-08-15 12:15:00+00:00,2022-08-15 12:20:00+00:00,0.0,0.0
2022-08-16 00:15:00+00:00,2022-08-16 00:20:00+00:00,0.0,0.0
2022-08-16 04:40:00+00:00,2022-08-16 04:45:00+00:00,4.064,48.768
2022-08-16 05:40:00+00:00,2022-08-16 05:45:00+00:00,4.064,48.768
2022-08-16 06:10:00+00:00,2022-08-16 06:15:00+00:00,1.016,12.192
2022-08-16 06:25:00+00:00,2022-08-16 06:30:00+00:00,1.016,12.192
2022-08-16 06:35:00+00:00,2022-08-16 06:40:00+00:00,1.016,12.192
2022-08-16 06:45:00+00:00,2022-08-16 06:50:00+00:00,1.016,12.192
2022-08-16 07:05:00+00:00,2022-08-16 07:10:00+00:00,1.016,12.192
2022-08-16 07:35:00+00:00,2022-08-16 07:40:00+00:00,1.016,12.192
2022-08-16 07:50:00+00:00,2022-08-16 07:55:00+00:00,1.016,12.192
2022-08-16 08:00:00+00:00,2022-08-16 08:05:00+00:00,1.016,12.192
2022-08-16 08:25:00+00:00,2022-08-16 08:30:00+00:00,1.016,12.192
2022-08-16 09:35:00+00:00,2022-08-16 09:40:00+00:00,1.016,12.192
2022-08-16 15:50:00+00:00,2022-08-16 15:55:00+00:00,1.016,12.192
2022-08-17 00:15:00+00:00,2022-08-17 00:20:00+00:00,0.0,0.0
2022-08-17 12:15:00+00:00,2022-08-17 12:20:00+00:00,0.0,0.0
2022-08-18 00:15:00+00:00,2022-08-18 00:20:00+00:00,0.0,0.0
2022-08-18 12:15:00+00:00,2022-08-18 12:20:00+00:00,0.0,0.0
2022-08-19 00:15:00+00:00,2022-08-19 00:20:00+00:00,0.0,0.0
2022-08-19 11:30:00+00:00,2022-08-19 11:35:00+00:00,1.016,12.192
2022-08-19 12:15:00+00:00,2022-08-19 12:20:00+00:00,0.0,0.0
2022-08-19 18:25:00+00:00,2022-08-19 18:30:00+00:00,1.016,12.192
2022-08-20 00:15:00+00:00,2022-08-20 00:20:00+00:00,0.0,0.0
2022-08-20 12:15:00+00:00,2022-08-20 12:20:00+00:00,0.0,0.0
2022-08-21 00:15:00+00:00,2022-08-21 00:20:00+00:00,0.0,0.0
2022-08-21 12:15:00+00:00,2022-08-21 12:20:00+00:00,0.0,0.0
2022-08-22 12:15:00+00:00,2022-08-22 12:20:00+00:00,0.0,0.0
2022-08-23 00:15:00+00:00,2022-08-23 00:20:00+00:00,0.0,0.0
2022-08-23 12:15:00+00:00,2022-08-23 12:20:00+00:00,0.0,0.0
2022-08-24 00:15:00+00:00,2022-08-24 00:20:00+00:00,0.0,0.0
2022-08-24 12:15:00+00:00,2022-08-24 12:20:00+00:00,0.0,0.0
2022-08-25 00:15:00+00:00,2022-08-25 00:20:00+00:00,0.0,0.0
2022-08-25 12:15:00+00:00,2022-08-25 12:20:00+00:00,0.0,0.0
2022-08-26 00:15:00+00:00,2022-08-26 00:20:00+00:00,0.0,0.0
2022-08-26 12:15:00+00:00,2022-08-26 12:20:00+00:00,0.0,0.0
2022-08-27 00:15:00+00:00,2022-08-27 00:20:00+00:00,0.0,0.0
2022-08-27 12:15:00+00:00,2022-08-27 12:20:00+00:00,0.0,0.0
2022-08-28 00:15:00+00:00,2022-08-28 00:20:00+00:00,0.0,0.0
2022-08-28 03:15:00+00:00,2022-08-28 03:20:00+00:00,6.096,73.152
2022-08-28 03:20:00+00:00,2022-08-28 03:25:00+00:00,1.016,12.192
2022-08-28 03:25:00+00:00,2022-08-28 03:30:00+00:00,1.016,12.192
2022-08-28 03:35:00+00:00,2022-08-28 03:40:00+00:00,1.016,12.192
2022-08-28 03:55:00+00:00,2022-08-28 04:00:00+00:00,1.016,12.192
2022-08-28 04:05:00+00:00,2022-08-28 04:10:00+00:00,1.016,12.192
2022-08-28 04:10:00+00:00,2022-08-28 04:15:00+00:00,1.016,12.192
2022-08-28 04:20:00+00:00,2022-08-28 04:25:00+00:00,1.016,12.192
2022-08-28 04:30:00+00:00,2022-08-28 04:35:00+00:00,1.016,12.192
2022-08-28 04:45:00+00:00,2022-08-28 04:50:00+00:00,1.016,12.192
2022-08-28 04:50:00+00:00,2022-08-28 04:55:00+00:00,1.016,12.192
2022-08-28 05:00:00+00:00,2022-08-28 05:05:00+00:00,1.016,12.192
2022-08-28 05:10:00+00:00,2022-08-28 05:15:00+00:00,1.016,12.192
2022-08-28 05:25:00+00:00,2022-08-28 05:30:00+00:00,1.016,12.192
2022-08-28 07:05:00+00:00,2022-08-28 07:10:00+00:00,1.016,12.192
2022-08-28 07:40:00+00:00,2022-08-28 07:45:00+00:00,2.032,24.384
2022-08-28 07:45:00+00:00,2022-08-28 07:50:00+00:00,1.016,12.192
2022-08-28 07:50:00+00:00,2022-08-28 07:55:00+00:00,1.016,12.192
2022-08-28 07:55:00+00:00,2022-08-28 08:00:00+00:00,1.016,12.192
2022-08-28 12:15:00+00:00,2022-08-28 12:20:00+00:00,0.0,0.0
2022-08-29 00:15:00+00:00,2022-08-29 00:20:00+00:00,0.0,0.0
2022-08-29 12:15:00+00:00,2022-08-29 12:20:00+00:00,0.0,0.0
2022-08-30 00:15:00+00:00,2022-08-30 00:20:00+00:00,0.0,0.0
2022-08-30 12:15:00+00:00,2022-08-30 12:20:00+00:00,0.0,0.0
2022-08-31 00:15:00+00:00,2022-08-31 00:20:00+00:00,0.0,0.0
2022-09-01 00:15:00+00:00,2022-09-01 00:20:00+00:00,0.0,0.0
2022-09-01 12:15:00+00:00,2022-09-01 12:20:00+00:00,0.0,0.0
2022-09-02 01:55:00+00:00,2022-09-02 02:00:00+00:00,0.0,0.0
2022-09-02 13:55:00+00:00,2022-09-02 14:00:00+00:00,0.0,0.0
2022-09-03 01:55:00+00:00,2022-09-03 02:00:00+00:00,0.0,0.0
2022-09-03 13:55:00+00:00,2022-09-03 14:00:00+00:00,0.0,0.0
2022-09-04 01:55:00+00:00,2022-09-04 02:00:00+00:00,0.0,0.0
2022-09-04 13:55:00+00:00,2022-09-04 14:00:00+00:00,0.0,0.0
2022-09-05 01:55:00+00:00,2022-09-05 02:00:00+00:00,0.0,0.0
2022-09-05 13:55:00+00:00,2022-09-05 14:00:00+00:00,0.0,0.0
2022-09-06 01:55:00+00:00,2022-09-06 02:00:00+00:00,0.0,0.0
2022-09-06 13:55:00+00:00,2022-09-06 14:00:00+00:00,0.0,0.0
2022-09-07 01:55:00+00:00,2022-09-07 02:00:00+00:00,0.0,0.0
2022-09-07 13:55:00+00:00,2022-09-07 14:00:00+00:00,0.0,0.0
2022-09-08 01:55:00+00:00,2022-09-08 02:00:00+00:00,0.0,0.0
2022-09-08 13:55:00+00:00,2022-09-08 14:00:00+00:00,0.0,0.0
2022-09-09 01:55:00+00:00,2022-09-09 02:00:00+00:00,0.0,0.0
2022-09-09 13:55:00+00:00,2022-09-09 14:00:00+00:00,0.0,0.0
2022-09-10 01:55:00+00:00,2022-09-10 02:00:00+00:00,0.0,0.0
2022-09-10 13:55:00+00:00,2022-09-10 14:00:00+00:00,0.0,0.0
2022-09-10 16:05:00+00:00,2022-09-10 16:10:00+00:00,1.016,12.192
2022-09-10 16:40:00+00:00,2022-09-10 16:45:00+00:00,1.016,12.192
2022-09-10 17:50:00+00:00,2022-09-10 17:55:00+00:00,1.016,12.192
2022-09-10 19:10:00+00:00,2022-09-10 19:15:00+00:00,1.016,12.192
2022-09-10 22:00:00+00:00,2022-09-10 22:05:00+00:00,1.016,12.192
2022-09-10 22:30:00+00:00,2022-09-10 22:35:00+00:00,1.016,12.192
2022-09-10 22:55:00+00:00,2022-09-10 23:00:00+00:00,1.016,12.192
2022-09-10 23:05:00+00:00,2022-09-10 23:10:00+00:00,1.016,12.192
2022-09-10 23:15:00+00:00,2022-09-10 23:20:00+00:00,1.016,12.192
2022-09-10 23:20:00+00:00,2022-09-10 23:25:00+00:00,1.016,12.192
2022-09-10 23:25:00+00:00,2022-09-10 23:30:00+00:00,1.016,12.192
2022-09-10 23:40:00+00:00,2022-09-10 23:45:00+00:00,1.016,12.192
2022-09-11 01:55:00+00:00,2022-09-11 02:00:00+00:00,0.0,0.0
2022-09-11 13:55:00+00:00,2022-09-11 14:00:00+00:00,0.0,0.0
2022-09-12 13:55:00+00:00,2022-09-12 14:00:00+00:00,0.0,0.0
2022-09-13 01:55:00+00:00,2022-09-13 02:00:00+00:00,0.0,0.0
2022-09-13 13:55:00+00:00,2022-09-13 14:00:00+00:00,0.0,0.0
2022-09-14 01:55:00+00:00,2022-09-14 02:00:00+00:00,0.0,0.0
2022-09-14 13:55:00+00:00,2022-09-14 14:00:00+00:00,0.0,0.0
2022-09-15 01:55:00+00:00,2022-09-15 02:00:00+00:00,0.0,0.0
2022-09-15 13:55:00+00:00,2022-09-15 14:00:00+00:00,0.0,0.0
2022-09-16 01:55:00+00:00,2022-09-16 02:00:00+00:00,0.0,0.0
2022-09-16 13:55:00+00:00,2022-09-16 14:00:00+00:00,0.0,0.0
2022-09-17 01:55:00+00:00,2022-09-17 02:00:00+00:00,0.0,0.0
2022-09-17 13:55:00+00:00,2022-09-17 14:00:00+00:00,0.0,0.0
2022-09-18 01:55:00+00:00,2022-09-18 02:00:00+00:00,0.0,0.0
2022-09-18 13:55:00+00:00,2022-09-18 14:00:00+00:00,0.0,0.0
2022-09-19 01:55:00+00:00,2022-09-19 02:00:00+00:00,0.0,0.0
2022-09-19 13:55:00+00:00,2022-09-19 14:00:00+00:00,0.0,0.0
2022-09-20 01:55:00+00:00,2022-09-20 02:00:00+00:00,0.0,0.0
2022-09-20 13:55:00+00:00,2022-09-20 14:00:00+00:00,0.0,0.0
2022-09-21 01:55:00+00:00,2022-09-21 02:00:00+00:00,0.0,0.0
2022-09-21 13:55:00+00:00,2022-09-21 14:00:00+00:00,0.0,0.0
2022-09-22 01:55:00+00:00,2022-09-22 02:00:00+00:00,0.0,0.0
2022-09-22 05:15:00+00:00,2022-09-22 05:20:00+00:00,1.016,12.192
2022-09-22 13:55:00+00:00,2022-09-22 14:00:00+00:00,0.0,0.0
2022-09-23 01:55:00+00:00,2022-09-23 02:00:00+00:00,0.0,0.0
2022-09-23 07:30:00+00:00,2022-09-23 07:35:00+00:00,1.016,12.192
2022-09-23 07:50:00+00:00,2022-09-23 07:55:00+00:00,1.016,12.192
2022-09-23 10:05:00+00:00,2022-09-23 10:10:00+00:00,1.016,12.192
2022-09-23 10:55:00+00:00,2022-09-23 11:00:00+00:00,1.016,12.192
2022-09-23 11:40:00+00:00,2022-09-23 11:45:00+00:00,1.016,12.192
2022-09-23 13:05:00+00:00,2022-09-23 13:10:00+00:00,1.016,12.192
2022-09-23 13:55:00+00:00,2022-09-23 14:00:00+00:00,0.0,0.0
2022-09-24 01:55:00+00:00,2022-09-24 02:00:00+00:00,0.0,0.0
2022-09-24 13:55:00+00:00,2022-09-24 14:00:00+00:00,0.0,0.0
2022-09-25 01:55:00+00:00,2022-09-25 02:00:00+00:00,0.0,0.0
2022-09-25 13:55:00+00:00,2022-09-25 14:00:00+00:00,0.0,0.0
2022-09-26 01:55:00+00:00,2022-09-26 02:00:00+00:00,0.0,0.0
2022-09-26 13:55:00+00:00,2022-09-26 14:00:00+00:00,0.0,0.0
2022-09-27 01:55:00+00:00,2022-09-27 02:00:00+00:00,0.0,0.0
2022-09-27 13:55:00+00:00,2022-09-27 14:00:00+00:00,0.0,0.0
2022-09-28 01:55:00+00:00,2022-09-28 02:00:00+00:00,0.0,0.0
2022-09-29 01:55:00+00:00,2022-09-29 02:00:00+00:00,0.0,0.0
2022-09-29 13:55:00+00:00,2022-09-29 14:00:00+00:00,0.0,0.0
2022-09-30 01:55:00+00:00,2022-09-30 02:00:00+00:00,0.0,0.0
2022-09-30 13:55:00+00:00,2022-09-30 14:00:00+00:00,0.0,0.0
2022-10-01 01:55:00+00:00,2022-10-01 02:00:00+00:00,0.0,0.0
2022-10-02 01:55:00+00:00,2022-10-02 02:00:00+00:00,0.0,0.0
2022-10-02 13:55:00+00:00,2022-10-02 14:00:00+00:00,0.0,0.0
2022-10-03 01:55:00+00:00,2022-10-03 02:00:00+00:00,0.0,0.0
