id,Latitude,Longitude
1069.0,38.7897464,-94.8269125
1070.0,38.7897464,-94.8227455
1071.0,38.7897464,-94.8185785
1072.0,38.7897464,-94.8144115
1073.0,38.7897464,-94.8102445
1074.0,38.7897464,-94.8060775
1075.0,38.7897464,-94.8019105
1076.0,38.7897464,-94.7977435
1077.0,38.7897464,-94.7935765
1078.0,38.7897464,-94.7894095
1079.0,38.7897464,-94.7852425
1080.0,38.7897464,-94.7810755
1081.0,38.7897464,-94.7769085
1082.0,38.7897464,-94.7727415
1083.0,38.7897464,-94.7685745
1084.0,38.7897464,-94.7644075
1085.0,38.7897464,-94.7602405
1086.0,38.7897464,-94.7560735
1087.0,38.7897464,-94.7519065
1088.0,38.7897464,-94.7477395
1089.0,38.7897464,-94.7435725
1090.0,38.7897464,-94.7394055
1091.0,38.7897464,-94.7352385
1092.0,38.7897464,-94.7310715
1093.0,38.7897464,-94.7269045
1094.0,38.7897464,-94.7227375
1095.0,38.7897464,-94.7185705
1096.0,38.7897464,-94.7144035
1097.0,38.7897464,-94.7102365
1098.0,38.7897464,-94.7060695
1099.0,38.7897464,-94.7019025
1100.0,38.7897464,-94.6977355
1101.0,38.7897464,-94.6935685
1102.0,38.7897464,-94.6894015
1103.0,38.7897464,-94.6852345
1104.0,38.7897464,-94.6810675
1105.0,38.7897464,-94.6769005
1106.0,38.7897464,-94.6727335
1107.0,38.7897464,-94.6685665
1108.0,38.7897464,-94.6643995
1109.0,38.7897464,-94.6602325
1110.0,38.7897464,-94.6560655
1111.0,38.7897464,-94.6518985
1112.0,38.7897464,-94.6477315
1113.0,38.7897464,-94.6435645
1114.0,38.7897464,-94.6393975
1115.0,38.7897464,-94.6352305
1116.0,38.7897464,-94.6310635
1117.0,38.7897464,-94.6268965
1118.0,38.7897464,-94.6227295
1119.0,38.7897464,-94.6185625
1122.0,38.7897464,-94.6060615
1126.0,38.7939134,-94.9019185
1127.0,38.7939134,-94.8977515
1128.0,38.7939134,-94.8935845
1129.0,38.7939134,-94.8894175
1130.0,38.7939134,-94.8852505
1131.0,38.7939134,-94.8810835
1132.0,38.7939134,-94.8769165
1133.0,38.7939134,-94.8727495
1134.0,38.7939134,-94.8685825
1135.0,38.7939134,-94.8644155
1136.0,38.7939134,-94.8602485
1137.0,38.7939134,-94.8560815
1138.0,38.7939134,-94.8519145
1139.0,38.7939134,-94.8477475
1140.0,38.7939134,-94.8435805
1141.0,38.7939134,-94.8394135
1142.0,38.7939134,-94.8352465
1143.0,38.7939134,-94.8310795
1144.0,38.7939134,-94.8269125
1145.0,38.7939134,-94.8227455
1146.0,38.7939134,-94.8185785
1147.0,38.7939134,-94.8144115
1148.0,38.7939134,-94.8102445
1149.0,38.7939134,-94.8060775
1150.0,38.7939134,-94.8019105
1151.0,38.7939134,-94.7977435
1152.0,38.7939134,-94.7935765
1153.0,38.7939134,-94.7894095
1154.0,38.7939134,-94.7852425
1155.0,38.7939134,-94.7810755
1156.0,38.7939134,-94.7769085
1157.0,38.7939134,-94.7727415
1158.0,38.7939134,-94.7685745
1159.0,38.7939134,-94.7644075
1160.0,38.7939134,-94.7602405
1161.0,38.7939134,-94.7560735
1162.0,38.7939134,-94.7519065
1163.0,38.7939134,-94.7477395
1164.0,38.7939134,-94.7435725
1165.0,38.7939134,-94.7394055
1166.0,38.7939134,-94.7352385
1167.0,38.7939134,-94.7310715
1168.0,38.7939134,-94.7269045
1169.0,38.7939134,-94.7227375
1170.0,38.7939134,-94.7185705
1171.0,38.7939134,-94.7144035
1172.0,38.7939134,-94.7102365
1173.0,38.7939134,-94.7060695
1174.0,38.7939134,-94.7019025
1175.0,38.7939134,-94.6977355
1176.0,38.7939134,-94.6935685
1177.0,38.7939134,-94.6894015
1178.0,38.7939134,-94.6852345
1179.0,38.7939134,-94.6810675
1180.0,38.7939134,-94.6769005
1181.0,38.7939134,-94.6727335
1182.0,38.7939134,-94.6685665
1183.0,38.7939134,-94.6643995
1184.0,38.7939134,-94.6602325
1185.0,38.7939134,-94.6560655
1186.0,38.7939134,-94.6518985
1187.0,38.7939134,-94.6477315
1188.0,38.7939134,-94.6435645
1189.0,38.7939134,-94.6393975
1190.0,38.7939134,-94.6352305
1191.0,38.7939134,-94.6310635
1192.0,38.7939134,-94.6268965
1193.0,38.7939134,-94.6227295
1194.0,38.7939134,-94.6185625
1195.0,38.7939134,-94.6143955
1196.0,38.7939134,-94.6102285
1197.0,38.7939134,-94.6060615
1201.0,38.7980804,-94.9019185
