time,event_raw_value_str,event_value,event_unit
2014-04-13 16:06:29+00:00,0.04,1.016,mm
2014-04-13 16:09:19+00:00,0.04,1.016,mm
2014-04-13 16:12:44+00:00,0.04,1.016,mm
2014-04-13 16:16:34+00:00,0.04,1.016,mm
2014-04-13 16:20:40+00:00,0.04,1.016,mm
2014-04-13 16:24:37+00:00,0.04,1.016,mm
2014-04-13 16:41:04+00:00,0.08,2.032,mm
2014-04-13 16:54:15+00:00,0.04,1.016,mm
2014-04-13 17:19:48+00:00,0.04,1.016,mm
2014-04-13 18:04:15+00:00,0.04,1.016,mm
2014-04-13 22:38:05+00:00,0.0,0.0,mm
2014-04-14 02:57:27+00:00,0.04,1.016,mm
2014-04-14 10:36:08+00:00,0.0,0.0,mm
2014-04-14 22:34:11+00:00,0.0,0.0,mm
2014-04-15 10:32:14+00:00,0.0,0.0,mm
2014-04-15 22:30:17+00:00,0.0,0.0,mm
2014-04-16 10:28:20+00:00,0.0,0.0,mm
2014-04-16 22:26:22+00:00,0.0,0.0,mm
2014-04-17 10:24:25+00:00,0.0,0.0,mm
2014-04-17 22:22:28+00:00,0.0,0.0,mm
2014-04-18 10:20:31+00:00,0.0,0.0,mm
2014-04-18 22:18:33+00:00,0.0,0.0,mm
2014-04-19 10:16:36+00:00,0.0,0.0,mm
2014-04-19 22:14:39+00:00,0.0,0.0,mm
2014-04-20 10:12:41+00:00,0.0,0.0,mm
2014-04-20 22:10:44+00:00,0.0,0.0,mm
2014-04-21 10:08:46+00:00,0.0,0.0,mm
2014-04-21 22:06:49+00:00,0.0,0.0,mm
2014-04-22 10:04:51+00:00,0.0,0.0,mm
2014-04-22 22:02:54+00:00,0.0,0.0,mm
2014-04-23 10:00:56+00:00,0.0,0.0,mm
2014-04-23 21:58:59+00:00,0.0,0.0,mm
2014-04-24 07:40:02+00:00,0.04,1.016,mm
2014-04-24 07:51:14+00:00,0.04,1.016,mm
2014-04-24 07:57:18+00:00,0.04,1.016,mm
2014-04-24 08:12:06+00:00,0.04,1.016,mm
2014-04-24 08:56:10+00:00,0.04,1.016,mm
2014-04-24 09:57:01+00:00,0.0,0.0,mm
2014-04-24 12:15:22+00:00,0.04,1.016,mm
2014-04-24 12:18:13+00:00,0.04,1.016,mm
2014-04-24 12:26:49+00:00,0.04,1.016,mm
2014-04-24 12:29:03+00:00,0.04,1.016,mm
2014-04-24 12:31:34+00:00,0.04,1.016,mm
2014-04-24 12:39:07+00:00,0.04,1.016,mm
2014-04-24 12:42:16+00:00,0.04,1.016,mm
2014-04-24 13:07:24+00:00,0.08,2.032,mm
2014-04-24 13:15:54+00:00,0.04,1.016,mm
2014-04-24 14:07:41+00:00,0.04,1.016,mm
2014-04-24 14:30:27+00:00,0.04,1.016,mm
2014-04-24 21:55:04+00:00,0.0,0.0,mm
2014-04-25 09:53:07+00:00,0.0,0.0,mm
2014-04-25 21:51:09+00:00,0.0,0.0,mm
2014-04-26 09:49:12+00:00,0.0,0.0,mm
2014-04-26 21:47:14+00:00,0.0,0.0,mm
2014-04-27 09:45:17+00:00,0.0,0.0,mm
2014-04-27 11:33:48+00:00,0.04,1.016,mm
2014-04-27 11:34:15+00:00,0.04,1.016,mm
2014-04-27 11:34:45+00:00,0.04,1.016,mm
2014-04-27 11:35:20+00:00,0.04,1.016,mm
2014-04-27 11:35:50+00:00,0.04,1.016,mm
2014-04-27 11:36:12+00:00,0.04,1.016,mm
2014-04-27 11:36:36+00:00,0.04,1.016,mm
2014-04-27 11:37:13+00:00,0.04,1.016,mm
2014-04-27 11:38:10+00:00,0.04,1.016,mm
2014-04-27 11:44:12+00:00,0.04,1.016,mm
2014-04-27 11:46:01+00:00,0.04,1.016,mm
2014-04-27 12:37:35+00:00,0.08,2.032,mm
2014-04-27 13:00:33+00:00,0.04,1.016,mm
2014-04-27 13:16:35+00:00,0.04,1.016,mm
2014-04-27 13:29:56+00:00,0.04,1.016,mm
2014-04-27 18:39:37+00:00,0.04,1.016,mm
2014-04-27 18:41:48+00:00,0.04,1.016,mm
2014-04-27 18:43:09+00:00,0.08,2.032,mm
2014-04-27 18:44:40+00:00,0.08,2.032,mm
2014-04-27 18:45:42+00:00,0.04,1.016,mm
2014-04-27 18:46:57+00:00,0.04,1.016,mm
2014-04-27 19:22:08+00:00,0.08,2.032,mm
2014-04-27 19:31:28+00:00,0.04,1.016,mm
2014-04-27 21:43:19+00:00,0.0,0.0,mm
2014-04-28 09:41:22+00:00,0.0,0.0,mm
2014-04-28 21:39:24+00:00,0.0,0.0,mm
2014-04-29 05:35:21+00:00,0.04,1.016,mm
2014-04-29 06:54:46+00:00,0.08,2.032,mm
2014-04-29 07:21:35+00:00,0.04,1.016,mm
2014-04-29 07:45:13+00:00,0.04,1.016,mm
2014-04-29 09:37:27+00:00,0.0,0.0,mm
2014-04-29 09:57:15+00:00,0.04,1.016,mm
2014-04-29 10:51:50+00:00,0.04,1.016,mm
2014-04-29 11:06:38+00:00,0.04,1.016,mm
2014-04-29 11:14:38+00:00,0.04,1.016,mm
2014-04-29 11:31:22+00:00,0.04,1.016,mm
2014-04-29 13:04:36+00:00,0.04,1.016,mm
2014-04-29 21:35:30+00:00,0.0,0.0,mm
2014-04-30 09:33:33+00:00,0.0,0.0,mm
2014-04-30 21:31:35+00:00,0.0,0.0,mm
2014-05-01 09:29:38+00:00,0.0,0.0,mm
2014-05-01 21:27:41+00:00,0.0,0.0,mm
2014-05-02 09:25:44+00:00,0.0,0.0,mm
2014-05-02 21:23:46+00:00,0.0,0.0,mm
2014-05-03 09:21:49+00:00,0.0,0.0,mm
2014-05-03 21:19:52+00:00,0.0,0.0,mm
2014-05-04 09:17:54+00:00,0.0,0.0,mm
2014-05-04 21:15:57+00:00,0.0,0.0,mm
2014-05-05 09:13:59+00:00,0.0,0.0,mm
2014-05-05 21:12:02+00:00,0.0,0.0,mm
2014-05-06 09:10:04+00:00,0.0,0.0,mm
2014-05-06 21:08:07+00:00,0.0,0.0,mm
2014-05-07 09:06:09+00:00,0.0,0.0,mm
2014-05-07 21:04:12+00:00,0.0,0.0,mm
2014-05-08 09:02:14+00:00,0.0,0.0,mm
2014-05-08 21:00:17+00:00,0.0,0.0,mm
2014-05-09 08:58:19+00:00,0.0,0.0,mm
2014-05-09 20:56:22+00:00,0.0,0.0,mm
2014-05-10 08:54:25+00:00,0.0,0.0,mm
2014-05-10 20:52:27+00:00,0.0,0.0,mm
2014-05-11 08:50:29+00:00,0.0,0.0,mm
2014-05-11 20:48:32+00:00,0.0,0.0,mm
2014-05-12 04:03:05+00:00,0.04,1.016,mm
2014-05-12 04:08:22+00:00,0.04,1.016,mm
2014-05-12 04:18:31+00:00,0.04,1.016,mm
2014-05-12 04:29:59+00:00,0.04,1.016,mm
2014-05-12 04:41:04+00:00,0.04,1.016,mm
2014-05-12 04:51:31+00:00,0.04,1.016,mm
2014-05-12 08:46:34+00:00,0.0,0.0,mm
2014-05-12 10:19:22+00:00,0.08,2.032,mm
2014-05-12 12:56:15+00:00,0.04,1.016,mm
2014-05-12 14:19:01+00:00,0.04,1.016,mm
2014-05-12 14:55:38+00:00,0.04,1.016,mm
2014-05-12 15:23:00+00:00,0.04,1.016,mm
2014-05-12 15:28:51+00:00,0.04,1.016,mm
2014-05-12 15:30:27+00:00,0.04,1.016,mm
2014-05-12 15:31:40+00:00,0.04,1.016,mm
2014-05-12 15:32:33+00:00,0.04,1.016,mm
2014-05-12 15:33:19+00:00,0.04,1.016,mm
2014-05-12 15:34:56+00:00,0.04,1.016,mm
2014-05-12 15:37:13+00:00,0.04,1.016,mm
2014-05-12 15:39:51+00:00,0.04,1.016,mm
2014-05-12 15:46:34+00:00,0.04,1.016,mm
2014-05-12 15:50:07+00:00,0.04,1.016,mm
2014-05-12 15:53:33+00:00,0.04,1.016,mm
2014-05-12 20:44:37+00:00,0.04,1.016,mm
2014-05-12 22:34:25+00:00,0.04,1.016,mm
2014-05-13 08:42:40+00:00,0.0,0.0,mm
2014-05-13 20:40:42+00:00,0.0,0.0,mm
2014-05-14 08:38:45+00:00,0.0,0.0,mm
2014-05-14 20:36:47+00:00,0.0,0.0,mm
2014-05-15 08:34:50+00:00,0.0,0.0,mm
2014-05-15 20:32:53+00:00,0.0,0.0,mm
2014-05-16 08:30:56+00:00,0.0,0.0,mm
2014-05-16 20:28:58+00:00,0.0,0.0,mm
2014-05-17 08:27:01+00:00,0.0,0.0,mm
2014-05-17 20:25:04+00:00,0.0,0.0,mm
2014-05-18 08:23:07+00:00,0.0,0.0,mm
2014-05-18 20:21:09+00:00,0.0,0.0,mm
2014-05-19 08:19:12+00:00,0.0,0.0,mm
2014-05-19 20:17:14+00:00,0.0,0.0,mm
2014-05-20 08:15:17+00:00,0.0,0.0,mm
2014-05-20 20:13:19+00:00,0.0,0.0,mm
2014-05-21 08:11:22+00:00,0.0,0.0,mm
2014-05-21 20:09:24+00:00,0.0,0.0,mm
2014-05-22 08:07:27+00:00,0.0,0.0,mm
2014-05-22 20:05:29+00:00,0.0,0.0,mm
2014-05-23 08:03:32+00:00,0.0,0.0,mm
2014-05-23 20:01:34+00:00,0.0,0.0,mm
2014-05-24 05:37:14+00:00,0.04,1.016,mm
2014-05-24 05:39:48+00:00,0.04,1.016,mm
2014-05-24 06:43:50+00:00,0.08,2.032,mm
2014-05-24 07:03:27+00:00,0.04,1.016,mm
2014-05-24 07:45:51+00:00,0.12,3.0479999999999996,mm
2014-05-24 07:59:37+00:00,0.0,0.0,mm
2014-05-24 08:10:13+00:00,0.04,1.016,mm
2014-05-24 09:27:04+00:00,0.04,1.016,mm
2014-05-24 09:34:11+00:00,0.04,1.016,mm
2014-05-24 15:21:43+00:00,0.08,2.032,mm
2014-05-24 19:57:39+00:00,0.0,0.0,mm
2014-05-25 07:55:42+00:00,0.0,0.0,mm
2014-05-25 14:50:36+00:00,0.04,1.016,mm
2014-05-25 14:51:06+00:00,0.04,1.016,mm
2014-05-25 14:51:41+00:00,0.04,1.016,mm
2014-05-25 14:53:43+00:00,0.04,1.016,mm
2014-05-25 14:59:22+00:00,0.04,1.016,mm
2014-05-25 19:53:44+00:00,0.0,0.0,mm
2014-05-26 02:11:25+00:00,0.04,1.016,mm
2014-05-26 02:14:46+00:00,0.04,1.016,mm
2014-05-26 02:19:22+00:00,0.04,1.016,mm
2014-05-26 02:25:46+00:00,0.04,1.016,mm
2014-05-26 02:39:49+00:00,0.04,1.016,mm
2014-05-26 07:51:47+00:00,0.0,0.0,mm
2014-05-26 19:49:49+00:00,0.0,0.0,mm
2014-05-27 07:47:51+00:00,0.0,0.0,mm
2014-05-27 19:45:54+00:00,0.0,0.0,mm
2014-05-28 07:43:57+00:00,0.0,0.0,mm
2014-05-28 19:41:59+00:00,0.0,0.0,mm
2014-05-29 07:40:02+00:00,0.0,0.0,mm
2014-05-29 19:38:04+00:00,0.0,0.0,mm
2014-05-30 07:36:07+00:00,0.0,0.0,mm
2014-05-30 19:34:09+00:00,0.0,0.0,mm
2014-05-31 07:32:12+00:00,0.0,0.0,mm
2014-06-01 07:28:17+00:00,0.0,0.0,mm
2014-06-01 19:26:19+00:00,0.0,0.0,mm
2014-06-01 22:54:04+00:00,0.04,1.016,mm
2014-06-01 22:56:42+00:00,0.04,1.016,mm
2014-06-01 23:01:58+00:00,0.04,1.016,mm
2014-06-01 23:14:27+00:00,0.04,1.016,mm
2014-06-01 23:16:15+00:00,0.04,1.016,mm
2014-06-01 23:17:21+00:00,0.04,1.016,mm
2014-06-01 23:18:05+00:00,0.04,1.016,mm
2014-06-01 23:18:38+00:00,0.04,1.016,mm
2014-06-01 23:19:09+00:00,0.04,1.016,mm
2014-06-01 23:19:43+00:00,0.04,1.016,mm
2014-06-01 23:20:22+00:00,0.04,1.016,mm
2014-06-01 23:21:13+00:00,0.04,1.016,mm
2014-06-01 23:22:08+00:00,0.04,1.016,mm
2014-06-01 23:23:28+00:00,0.08,2.032,mm
2014-06-01 23:24:06+00:00,0.04,1.016,mm
2014-06-01 23:24:38+00:00,0.04,1.016,mm
2014-06-01 23:25:06+00:00,0.04,1.016,mm
2014-06-01 23:25:35+00:00,0.04,1.016,mm
2014-06-01 23:27:20+00:00,0.12,3.0479999999999996,mm
2014-06-01 23:27:58+00:00,0.04,1.016,mm
2014-06-01 23:29:39+00:00,0.08,2.032,mm
2014-06-01 23:32:35+00:00,0.08,2.032,mm
2014-06-01 23:33:49+00:00,0.04,1.016,mm
2014-06-01 23:36:39+00:00,0.08,2.032,mm
2014-06-01 23:37:44+00:00,0.04,1.016,mm
2014-06-01 23:38:37+00:00,0.04,1.016,mm
2014-06-01 23:39:46+00:00,0.04,1.016,mm
2014-06-01 23:41:04+00:00,0.04,1.016,mm
2014-06-01 23:45:10+00:00,0.08,2.032,mm
2014-06-01 23:46:55+00:00,0.04,1.016,mm
2014-06-02 00:09:00+00:00,0.12,3.0479999999999996,mm
2014-06-02 19:20:52+00:00,0.08,2.032,mm
2014-06-03 07:18:00+00:00,0.0,0.0,mm
2014-06-03 19:15:07+00:00,0.0,0.0,mm
2014-06-04 02:16:26+00:00,0.04,1.016,mm
2014-06-04 02:28:06+00:00,0.04,1.016,mm
2014-06-04 02:34:44+00:00,0.04,1.016,mm
2014-06-04 02:35:43+00:00,0.04,1.016,mm
2014-06-04 02:37:04+00:00,0.04,1.016,mm
2014-06-04 02:52:48+00:00,0.04,1.016,mm
2014-06-04 02:54:47+00:00,0.04,1.016,mm
2014-06-04 02:56:46+00:00,0.08,2.032,mm
2014-06-04 02:57:55+00:00,0.04,1.016,mm
2014-06-04 03:02:51+00:00,0.08,2.032,mm
2014-06-04 03:05:45+00:00,0.08,2.032,mm
2014-06-04 07:12:14+00:00,0.04,1.016,mm
2014-06-04 19:09:21+00:00,0.0,0.0,mm
2014-06-05 07:06:29+00:00,0.0,0.0,mm
2014-06-05 08:39:12+00:00,0.04,1.016,mm
2014-06-05 08:49:38+00:00,0.04,1.016,mm
2014-06-05 08:54:10+00:00,0.04,1.016,mm
2014-06-05 09:00:53+00:00,0.04,1.016,mm
2014-06-05 09:14:43+00:00,0.04,1.016,mm
2014-06-05 09:33:10+00:00,0.08,2.032,mm
2014-06-05 09:41:34+00:00,0.04,1.016,mm
2014-06-05 09:48:19+00:00,0.04,1.016,mm
2014-06-05 09:56:23+00:00,0.04,1.016,mm
2014-06-05 10:03:28+00:00,0.04,1.016,mm
2014-06-05 10:09:51+00:00,0.04,1.016,mm
2014-06-05 10:18:39+00:00,0.04,1.016,mm
2014-06-05 10:47:05+00:00,0.04,1.016,mm
2014-06-05 19:03:36+00:00,0.0,0.0,mm
2014-06-06 07:00:43+00:00,0.0,0.0,mm
2014-06-06 18:57:51+00:00,0.0,0.0,mm
2014-06-07 05:26:50+00:00,0.04,1.016,mm
2014-06-07 05:48:37+00:00,0.04,1.016,mm
2014-06-07 06:11:33+00:00,0.08,2.032,mm
2014-06-07 06:21:47+00:00,0.04,1.016,mm
2014-06-07 06:32:54+00:00,0.04,1.016,mm
2014-06-07 06:48:44+00:00,0.04,1.016,mm
2014-06-07 06:54:58+00:00,0.0,0.0,mm
2014-06-07 07:58:22+00:00,0.04,1.016,mm
2014-06-07 08:12:02+00:00,0.04,1.016,mm
2014-06-07 08:19:29+00:00,0.04,1.016,mm
2014-06-07 09:26:26+00:00,0.08,2.032,mm
2014-06-07 13:08:19+00:00,0.04,1.016,mm
2014-06-07 13:15:21+00:00,0.04,1.016,mm
2014-06-07 18:52:05+00:00,0.0,0.0,mm
2014-06-08 06:49:12+00:00,0.0,0.0,mm
2014-06-08 18:46:20+00:00,0.0,0.0,mm
2014-06-09 06:43:27+00:00,0.0,0.0,mm
2014-06-09 15:35:54+00:00,0.04,1.016,mm
2014-06-09 15:44:47+00:00,0.04,1.016,mm
2014-06-09 17:17:23+00:00,0.04,1.016,mm
2014-06-09 17:31:22+00:00,0.04,1.016,mm
2014-06-09 17:38:42+00:00,0.04,1.016,mm
2014-06-09 17:42:26+00:00,0.04,1.016,mm
2014-06-09 17:45:16+00:00,0.04,1.016,mm
2014-06-09 17:49:08+00:00,0.04,1.016,mm
2014-06-09 17:55:23+00:00,0.04,1.016,mm
2014-06-09 18:40:34+00:00,0.0,0.0,mm
2014-06-09 18:50:48+00:00,0.04,1.016,mm
2014-06-09 19:03:47+00:00,0.04,1.016,mm
2014-06-09 19:21:17+00:00,0.04,1.016,mm
2014-06-09 19:42:33+00:00,0.04,1.016,mm
2014-06-09 19:54:44+00:00,0.04,1.016,mm
2014-06-09 20:02:39+00:00,0.04,1.016,mm
2014-06-09 20:09:38+00:00,0.04,1.016,mm
2014-06-09 20:19:43+00:00,0.04,1.016,mm
2014-06-09 20:43:46+00:00,0.08,2.032,mm
2014-06-09 20:48:50+00:00,0.04,1.016,mm
2014-06-09 21:08:15+00:00,0.08,2.032,mm
2014-06-09 21:35:29+00:00,0.04,1.016,mm
2014-06-09 21:56:53+00:00,0.04,1.016,mm
2014-06-09 22:32:43+00:00,0.04,1.016,mm
2014-06-09 23:09:43+00:00,0.04,1.016,mm
2014-06-10 00:44:42+00:00,0.04,1.016,mm
2014-06-10 02:43:18+00:00,0.04,1.016,mm
2014-06-10 03:03:43+00:00,0.04,1.016,mm
2014-06-10 03:13:28+00:00,0.04,1.016,mm
2014-06-10 03:21:31+00:00,0.04,1.016,mm
2014-06-10 03:31:15+00:00,0.04,1.016,mm
2014-06-10 03:48:01+00:00,0.04,1.016,mm
2014-06-10 04:26:17+00:00,0.04,1.016,mm
2014-06-10 04:40:56+00:00,0.04,1.016,mm
2014-06-10 04:56:36+00:00,0.04,1.016,mm
2014-06-10 05:12:33+00:00,0.04,1.016,mm
2014-06-10 05:22:54+00:00,0.04,1.016,mm
2014-06-10 05:32:53+00:00,0.04,1.016,mm
2014-06-10 05:43:54+00:00,0.04,1.016,mm
2014-06-10 05:55:22+00:00,0.04,1.016,mm
2014-06-10 06:16:38+00:00,0.04,1.016,mm
2014-06-10 06:37:42+00:00,0.0,0.0,mm
2014-06-10 08:48:24+00:00,0.08,2.032,mm
2014-06-10 10:10:21+00:00,0.04,1.016,mm
2014-06-10 18:34:49+00:00,0.0,0.0,mm
2014-06-11 06:31:56+00:00,0.0,0.0,mm
2014-06-11 18:29:04+00:00,0.0,0.0,mm
2014-06-12 03:54:11+00:00,0.04,1.016,mm
2014-06-12 04:01:42+00:00,0.04,1.016,mm
2014-06-12 04:10:53+00:00,0.08,2.032,mm
2014-06-12 04:15:16+00:00,0.04,1.016,mm
2014-06-12 04:18:29+00:00,0.04,1.016,mm
2014-06-12 04:22:00+00:00,0.04,1.016,mm
2014-06-12 04:30:47+00:00,0.08,2.032,mm
2014-06-12 04:40:47+00:00,0.04,1.016,mm
2014-06-12 04:49:14+00:00,0.04,1.016,mm
2014-06-12 04:57:01+00:00,0.04,1.016,mm
2014-06-12 05:06:35+00:00,0.04,1.016,mm
2014-06-12 05:17:53+00:00,0.04,1.016,mm
2014-06-12 05:33:52+00:00,0.08,2.032,mm
2014-06-12 05:49:16+00:00,0.04,1.016,mm
2014-06-12 05:59:18+00:00,0.04,1.016,mm
2014-06-12 06:05:46+00:00,0.04,1.016,mm
2014-06-12 06:16:35+00:00,0.04,1.016,mm
2014-06-12 06:26:11+00:00,0.0,0.0,mm
2014-06-12 06:26:32+00:00,0.04,1.016,mm
2014-06-12 06:39:29+00:00,0.04,1.016,mm
2014-06-12 07:00:47+00:00,0.04,1.016,mm
2014-06-12 18:23:18+00:00,0.0,0.0,mm
2014-06-13 06:20:26+00:00,0.0,0.0,mm
2014-06-13 18:17:33+00:00,0.0,0.0,mm
2014-06-14 06:14:40+00:00,0.0,0.0,mm
2014-06-14 18:11:48+00:00,0.0,0.0,mm
2014-06-15 03:49:43+00:00,0.04,1.016,mm
2014-06-15 03:53:07+00:00,0.04,1.016,mm
2014-06-15 03:57:25+00:00,0.04,1.016,mm
2014-06-15 04:00:50+00:00,0.04,1.016,mm
2014-06-15 04:21:30+00:00,0.08,2.032,mm
2014-06-15 05:22:03+00:00,0.04,1.016,mm
2014-06-15 05:50:08+00:00,0.04,1.016,mm
2014-06-15 06:02:49+00:00,0.04,1.016,mm
2014-06-15 06:08:55+00:00,0.0,0.0,mm
2014-06-15 06:10:17+00:00,0.04,1.016,mm
2014-06-15 06:20:34+00:00,0.04,1.016,mm
2014-06-15 06:31:35+00:00,0.04,1.016,mm
2014-06-15 06:40:14+00:00,0.04,1.016,mm
2014-06-15 06:53:30+00:00,0.04,1.016,mm
2014-06-15 18:06:02+00:00,0.0,0.0,mm
2014-06-16 06:03:09+00:00,0.0,0.0,mm
2014-06-16 18:00:17+00:00,0.0,0.0,mm
2014-06-17 05:57:24+00:00,0.0,0.0,mm
2014-06-17 17:54:31+00:00,0.0,0.0,mm
2014-06-18 05:51:38+00:00,0.0,0.0,mm
2014-06-18 17:48:46+00:00,0.0,0.0,mm
2014-06-19 05:45:53+00:00,0.0,0.0,mm
2014-06-19 11:46:05+00:00,0.04,1.016,mm
2014-06-19 17:43:00+00:00,0.0,0.0,mm
2014-06-20 05:40:08+00:00,0.0,0.0,mm
2014-06-20 17:37:15+00:00,0.0,0.0,mm
2014-06-21 05:34:22+00:00,0.0,0.0,mm
2014-06-21 17:31:30+00:00,0.0,0.0,mm
2014-06-22 05:28:37+00:00,0.0,0.0,mm
2014-06-22 17:25:44+00:00,0.0,0.0,mm
2014-06-22 19:43:35+00:00,0.04,1.016,mm
2014-06-22 19:44:46+00:00,0.04,1.016,mm
2014-06-22 19:45:48+00:00,0.04,1.016,mm
2014-06-22 19:46:36+00:00,0.04,1.016,mm
2014-06-22 19:47:31+00:00,0.04,1.016,mm
2014-06-22 19:48:43+00:00,0.04,1.016,mm
2014-06-22 19:50:20+00:00,0.04,1.016,mm
2014-06-22 19:55:12+00:00,0.04,1.016,mm
2014-06-22 19:59:03+00:00,0.04,1.016,mm
2014-06-22 20:14:00+00:00,0.04,1.016,mm
2014-06-22 22:09:47+00:00,0.04,1.016,mm
2014-06-23 05:22:52+00:00,0.0,0.0,mm
2014-06-23 17:19:59+00:00,0.0,0.0,mm
2014-06-24 05:17:06+00:00,0.0,0.0,mm
2014-06-24 17:14:13+00:00,0.0,0.0,mm
2014-06-25 05:11:21+00:00,0.0,0.0,mm
2014-06-25 17:08:28+00:00,0.0,0.0,mm
2014-06-26 05:05:35+00:00,0.0,0.0,mm
2014-06-26 17:02:43+00:00,0.0,0.0,mm
2014-06-27 02:16:32+00:00,0.04,1.016,mm
2014-06-27 04:59:50+00:00,0.0,0.0,mm
2014-06-27 16:56:57+00:00,0.0,0.0,mm
2014-06-28 04:54:05+00:00,0.0,0.0,mm
2014-06-28 16:19:13+00:00,0.04,1.016,mm
2014-06-28 16:37:44+00:00,0.04,1.016,mm
2014-06-28 16:54:54+00:00,0.04,1.016,mm
2014-06-28 17:34:26+00:00,0.04,1.016,mm
2014-06-29 04:48:19+00:00,0.0,0.0,mm
2014-06-29 16:45:27+00:00,0.0,0.0,mm
2014-06-30 04:42:34+00:00,0.0,0.0,mm
2014-06-30 16:39:41+00:00,0.0,0.0,mm
2014-06-30 21:28:31+00:00,0.04,1.016,mm
2014-06-30 21:36:41+00:00,0.04,1.016,mm
2014-06-30 21:39:01+00:00,0.04,1.016,mm
2014-07-01 04:36:48+00:00,0.0,0.0,mm
2014-07-01 16:33:56+00:00,0.0,0.0,mm
2014-07-02 04:31:03+00:00,0.0,0.0,mm
2014-07-02 16:28:10+00:00,0.0,0.0,mm
2014-07-03 04:25:18+00:00,0.0,0.0,mm
2014-07-03 16:22:25+00:00,0.0,0.0,mm
2014-07-04 04:19:32+00:00,0.0,0.0,mm
2014-07-04 16:16:40+00:00,0.0,0.0,mm
2014-07-05 04:13:47+00:00,0.0,0.0,mm
2014-07-05 16:10:54+00:00,0.0,0.0,mm
2014-07-06 04:08:02+00:00,0.0,0.0,mm
2014-07-06 16:05:09+00:00,0.0,0.0,mm
2014-07-07 04:02:16+00:00,0.0,0.0,mm
2014-07-07 15:59:24+00:00,0.0,0.0,mm
2014-07-07 22:38:34+00:00,0.04,1.016,mm
2014-07-07 22:41:50+00:00,0.08,2.032,mm
2014-07-07 22:43:01+00:00,0.04,1.016,mm
2014-07-07 22:44:33+00:00,0.04,1.016,mm
2014-07-07 22:46:19+00:00,0.04,1.016,mm
2014-07-07 22:50:43+00:00,0.08,2.032,mm
2014-07-07 22:52:24+00:00,0.04,1.016,mm
2014-07-07 22:53:02+00:00,0.04,1.016,mm
2014-07-07 22:53:45+00:00,0.04,1.016,mm
2014-07-07 22:54:58+00:00,0.08,2.032,mm
2014-07-07 22:55:42+00:00,0.08,2.032,mm
2014-07-07 22:56:34+00:00,0.08,2.032,mm
2014-07-07 22:57:09+00:00,0.04,1.016,mm
2014-07-07 22:58:29+00:00,0.08,2.032,mm
2014-07-07 22:59:23+00:00,0.04,1.016,mm
2014-07-07 22:59:59+00:00,0.04,1.016,mm
2014-07-07 23:00:50+00:00,0.04,1.016,mm
2014-07-07 23:02:51+00:00,0.08,2.032,mm
2014-07-07 23:06:07+00:00,0.12,3.0479999999999996,mm
2014-07-07 23:08:01+00:00,0.08,2.032,mm
2014-07-07 23:09:03+00:00,0.04,1.016,mm
2014-07-07 23:11:04+00:00,0.08,2.032,mm
2014-07-07 23:12:42+00:00,0.04,1.016,mm
2014-07-07 23:14:50+00:00,0.04,1.016,mm
2014-07-07 23:17:19+00:00,0.04,1.016,mm
2014-07-07 23:19:55+00:00,0.04,1.016,mm
2014-07-07 23:21:31+00:00,0.04,1.016,mm
2014-07-07 23:22:55+00:00,0.04,1.016,mm
2014-07-07 23:27:40+00:00,0.04,1.016,mm
2014-07-07 23:38:38+00:00,0.04,1.016,mm
2014-07-08 00:52:46+00:00,0.12,3.0479999999999996,mm
2014-07-08 03:56:31+00:00,0.0,0.0,mm
2014-07-08 15:53:38+00:00,0.0,0.0,mm
2014-07-09 03:50:45+00:00,0.0,0.0,mm
2014-07-09 15:47:53+00:00,0.0,0.0,mm
2014-07-10 03:45:00+00:00,0.0,0.0,mm
2014-07-10 15:42:07+00:00,0.0,0.0,mm
2014-07-11 03:39:15+00:00,0.0,0.0,mm
2014-07-11 15:36:22+00:00,0.0,0.0,mm
2014-07-12 03:33:29+00:00,0.0,0.0,mm
2014-07-12 15:30:37+00:00,0.0,0.0,mm
2014-07-13 03:27:44+00:00,0.0,0.0,mm
2014-07-13 05:48:41+00:00,0.04,1.016,mm
2014-07-13 06:02:41+00:00,0.04,1.016,mm
2014-07-13 06:15:28+00:00,0.04,1.016,mm
2014-07-13 06:39:08+00:00,0.04,1.016,mm
2014-07-13 06:41:22+00:00,0.04,1.016,mm
2014-07-13 06:45:10+00:00,0.04,1.016,mm
2014-07-13 06:47:40+00:00,0.04,1.016,mm
2014-07-13 07:01:04+00:00,0.04,1.016,mm
2014-07-13 07:07:49+00:00,0.04,1.016,mm
2014-07-13 07:12:45+00:00,0.04,1.016,mm
2014-07-13 07:21:13+00:00,0.04,1.016,mm
2014-07-13 07:41:33+00:00,0.04,1.016,mm
2014-07-14 03:21:59+00:00,0.0,0.0,mm
2014-07-14 10:22:09+00:00,0.04,1.016,mm
2014-07-14 11:37:22+00:00,0.08,2.032,mm
2014-07-14 12:50:44+00:00,0.04,1.016,mm
2014-07-14 15:19:06+00:00,0.0,0.0,mm
2014-07-15 03:16:13+00:00,0.0,0.0,mm
2014-07-15 15:13:21+00:00,0.0,0.0,mm
2014-07-16 03:10:28+00:00,0.0,0.0,mm
2014-07-16 15:07:35+00:00,0.0,0.0,mm
2014-07-17 03:04:43+00:00,0.0,0.0,mm
2014-07-17 15:01:50+00:00,0.0,0.0,mm
2014-07-18 02:58:57+00:00,0.0,0.0,mm
